available,next_release,country,label_urls,last_release,label,label_img_url,article,vinyl
,,DE,EXILE__L28090,,EXILE,/labels/x/28090.gif, 9, 9
,,GB,Existence__L6025,,Existence,/labels/x/6025.gif, 2, 2
,,GB,EXISTENCE_IS_RESISTANCE__L21247,,EXISTENCE IS RESISTANCE,/labels/x/21247.gif, 12, 12
,,GB,EXISTENCE_IS_RESISTANCE__L21734,,EXISTENCE IS RESISTANCE,/labels/x/6409.gif, 2, 2
,,GB,Exit_Records__L6409,,Exit Records,/labels/x/31901.gif, 87, 79
,,DE,Exit_Strategy__L31901,,Exit Strategy,/labels/x/29503.gif, 8, 8
,,NL,exitsafemode__L29503,,exitsafemode,/labels/x/29346.gif, 1, 1
,,GB,Exkursions__L29346,,Exkursions,/labels/x/21155.gif, 1, 1
,,GB,Exodus_Records__L29569,,Exodus Records,/labels/x/13387.gif, 1, 1
,,IT,Exone__L21155,,Exone,/labels/x/23559.gif, 4, 4
,,DE,Exone_Records__L13387,,Exone Records,/labels/x/15862.gif, 9, 8
,,GB,Exotic_Dance_Records__L29571,,Exotic Dance Records,/labels/x/15914.gif, 4, 4
,,GB,Exotic_Pylon__L26742,,Exotic Pylon,/labels/x/20734.gif, 1, 1
,,PL,Exotic_Refreshment__L23559,,Exotic Refreshment,/labels/x/20935.gif, 11, 11
,,GB,Exp__L23037,,Exp,/labels/x/25231.gif, 1, 1
,,IT,Expanded_Music__L20726,,Expanded Music,/labels/x/26402.gif, 33, 0
,,DE,Expanded_Rec__L2103,,Expanded Rec,/labels/x/30502.gif, 10, 10
,,IT,Expandedmusic__L4602,,Expandedmusic,/labels/x/26243.gif, 13, 13
,,GB,Expansion__L15862,,Expansion,/labels/x/30582.gif, 107, 98
,,GB,Expansion__L15914,,Expansion,/labels/x/25670.gif, 15, 10
,,GB,Expansion__L20734,,Expansion,/labels/x/15122.gif, 29, 1
,,GB,Expansion__L20935,,Expansion,/labels/x/25952.gif, 40, 26
,,GB,Expansion__L25231,,Expansion,/labels/x/12854.gif, 5, 3
,,GB,Expansion__L26402,,Expansion,/labels/x/20243.gif, 2, 2
,,GB,Expansion_Records__L30502,,Expansion Records,/labels/x/28746.gif, 4, 4
,,GB,Expansion_Special_Reserve__L24714,,Expansion Special Reserve,/labels/x/412.gif, 1, 1
,,IT,Expansion_Unit__L24776,,Expansion Unit,/labels/x/10447.gif, 2, 2
,,DE,Expansion_Unit__L28056,,Expansion Unit,/labels/x/25891.gif, 1, 1
,,US,Expansions_Collective__L26243,,Expansions Collective,/labels/x/23449.gif, 1, 1
,,DE,Expedition_Music__L10059,,Expedition Music,/labels/x/11064.gif, 7, 7
,,US,Experience__L5801,,Experience,/labels/x/21381.gif, 2, 2
,,GB,EXPERIENCE_GROOVE__L58,,EXPERIENCE GROOVE,/labels/x/14453.gif, 15, 15
,,US,EXPERIENCE_RECORDS__L12411,,EXPERIENCE RECORDS,/labels/x/15655.gif, 1, 1
,,DE,Experiential_Learning__L30582,,Experiential Learning,/labels/x/31227.gif, 1, 1
,,NL,Experiential_Learning__L31427,,Experiential Learning,/labels/x/24334.gif, 1, 1
,,14,Experimedia__L25670,,Experimedia,/labels/x/14718.gif, 18, 14
,,DE,EXPERIMENTALSTUDIO_BRIGITTENAU__L21294,,EXPERIMENTALSTUDIO BRIGITTENAU,/labels/x/876.gif, 1, 0
,,GB,Exploited__L15122,,Exploited,/labels/x/12537.gif, 12, 10
,,GB,Exploited_Germany__L25952,,Exploited Germany,/labels/x/27500.gif, 7, 7
,,DE,Exploited_Ghetto__L12854,,Exploited Ghetto,/labels/x/25508.gif, 14, 14
,,DE,Exx_Records__L12745,,Exx Records,/labels/x/12745.gif, 19, 19
,,GB,Eye_Eye__L29559,,Eye & Eye,/labels/x/29613.gif, 1, 1
,,GB,Eye_4_Eye__L16655,,Eye 4 Eye,/labels/x/27015.gif, 6, 5
,,GB,Eye_4_Sound__L6271,,Eye 4 Sound,/labels/x/23055.gif, 4, 4
,,GB,Eye_For_An_Eye__L29613,,Eye For An Eye,/labels/x/30334.gif, 2, 2
,,GB,Eye_Industries__L5029,,Eye Industries,/labels/x/31314.gif, 27, 27
,,DE,Eye_Q__L6467,,Eye Q,/labels/x/27137.gif, 5, 5
,,GB,Eye_Shadow__L25520,,Eye Shadow,/labels/x/4188.gif, 2, 2
,,NL,EYE_TEETH__L27015,,EYE TEETH,/labels/x/32061.gif, 4, 4
,,IT,Eyepatch_Recordings__L23055,,Eyepatch Recordings,/labels/x/1115.gif, 5, 5
,,GB,EYES_OF_MINE__L30334,,EYES OF MINE,/labels/x/517.gif, 1, 1
,,US,Eyes_of_My_Eyes__L25958,,Eyes of My Eyes,/labels/x/5678.gif, 2, 2
,,GB,EYES_WIDE_SHUT__L31314,,EYES WIDE SHUT,/labels/x/27559.gif, 1, 1
,,GB,Eyetone__L27137,,Eyetone,/labels/x/29156.gif, 7, 7
,,GB,Eyezcream__L4188,,Eyezcream,/labels/x/4979.gif, 18, 18
,,DE,EYRST__L32061,,EYRST,/labels/x/21703.gif, 1, 1
,,DE,E_XTRA_Records__L12203,,E_XTRA Records,/labels/x/6024.gif, 2, 2
,,DE,E%E2%80%99DE_COLOGNE_-_Sound__L15232,,E’DE COLOGNE - Sound,/labels/x/26051.gif, 1, 0
,,SE,F_W__L1115,,F & W,/labels/x/20614.gif, 13, 13
,,FR,F_Communications__L517,,F Communications,/labels/x/27358.gif, 169, 167
,,DE,F_Records__L14904,,F Records,/labels/x/13560.gif, 4, 4
,,BE,F_Releases__L5678,,F Releases,/labels/x/30403.gif, 8, 8
,,GB,FL__L6124,,F&L,/labels/x/28767.gif, 2, 2
,,GB,FZ__L27559,,F&Z,/labels/x/29967.gif, 2, 2
,,GB,Fkme__L10711,,F**kme,/labels/x/4583.gif, 2, 2
,,US,F-Line__L6324,,F-Line,/labels/x/4166.gif, 4, 4
,,GB,F-Spot_Records__L29156,,F-Spot Records,/labels/x/6066.gif, 3, 3
,,DE,F-Ton_Kosmo__L4979,,F-Ton / Kosmo,/labels/x/25959.gif, 10, 10
,,US,FACT_Records__L21703,,F.A.C.T. Records,/labels/x/4351.gif, 1, 1
,,DE,FAME_Artist_Recordings__L26286,,F.A.M.E. Artist Recordings,/labels/x/12777.gif, 1, 1
,,DE,FTW_-_Recordingz__L6024,,F.T.W. -  Recordingz,/labels/x/12266.gif, 25, 25
,,GB,F1_Dubstars__L13115,,F1 Dubstars,/labels/x/30117.gif, 2, 2
,,NL,F1_Recordings__L3795,,F1 Recordings,/labels/x/2346.gif, 7, 7
,,GB,F1_Team__L20821,,F1 Team,/labels/x/1012.gif, 3, 3
,,GB,F1RST_RECORDS__L27045,,F1RST RECORDS,/labels/x/23804.gif, 1, 1
,,NL,F2_Recordings__L3175,,F2 Recordings,/labels/x/30970.gif, 4, 4
,,DE,F4Disques__L26051,,F4Disques,/labels/x/28901.gif, 1, 1
,,GB,F4T_Music__L20614,,F4T Music,/labels/x/31982.gif, 9, 6
,,DE,F8Trax__L3622,,F8Trax,/labels/x/5219.gif, 11, 11
,,NL,FA%3EIE_Records__L27358,,FA>IE Records,/labels/x/29226.gif, 10, 10
,,GB,Faada__L4350,,Faada,/labels/x/32625.gif, 3, 3
,,GB,Fabric__L13560,,Fabric,/labels/x/32878.gif, 134, 12
,,GB,Fabrica__L30403,,Fabrica,/labels/x/32249.gif, 2, 2
,,IT,FABRIKA__L28767,,FABRIKA,/labels/x/32599.gif, 2, 2
,,DE,Fake_Diamond_Records__L20273,,Fake Diamond Records,/labels/x/20273.gif, 7, 4
,,GB,FAKE_FOUR_INC__L21090,,FAKE FOUR INC,/labels/x/32378.gif, 12, 10
,,FR,Fake_Records__L11665,,Fake Records,/labels/x/16001.gif, 3, 3
,,GB,Faking_Jazz_Together_Records__L32378,,Faking Jazz Together Records,/labels/x/31248.gif, 1, 1
,,GB,Fakt_Recordings__L10534,,Fakt Recordings,/labels/x/25110.gif, 2, 2
,,DE,Fakten_Records__L6352,,Fakten Records,/labels/x/29427.gif, 12, 12
,,BE,Faktory__L775,,Faktory,/labels/x/4495.gif, 15, 15
,,FR,Falco_Music__L4861,,Falco Music,/labels/x/4774.gif, 8, 8
,,DE,Falkplatz_Limitiert__L16001,,Falkplatz Limitiert,/labels/x/29596.gif, 11, 11
,,US,FALL_OUT__L12896,,FALL OUT,/labels/x/31832.gif, 16, 16
,,GB,Fall_Out__L15441,,Fall Out,/labels/x/11512.gif, 8, 8
,,DE,Falling_Apart__L31248,,Falling Apart,/labels/x/27014.gif, 1, 1
,,ES,Falling_Ethics__L25110,,Falling Ethics,/labels/x/27808.gif, 11, 11
,,US,Fallout_Records__L10973,,Fallout Records,/labels/x/20656.gif, 4, 4
,,DE,False_Idols__L29427,,False Idols,/labels/x/25857.gif, 2, 1
,,GB,Falstaff__L27072,,Falstaff,/labels/x/15298.gif, 2, 2
,,NL,Fame__L4495,,Fame,/labels/x/3348.gif, 30, 30
,,GB,Fame__L4774,,Fame,/labels/x/21646.gif, 3, 3
,,GB,FAMILIA__L13900,,FAMILIA,/labels/x/25367.gif, 1, 1
,,GB,FAMILLE_ELECTRO_RECORDS__L29596,,FAMILLE ELECTRO RECORDS,/labels/x/28816.gif, 2, 2
,,NL,family_groove__L31832,,family groove,/labels/x/26373.gif, 1, 1
,,US,Family_Groove_Records__L14682,,Family Groove Records,/labels/x/24056.gif, 24, 16
,,FR,FAMILY_NAME__L14920,,FAMILY N.A.M.E,/labels/x/30989.gif, 4, 4
,,US,Family_Tree__L5861,,Family Tree,/labels/x/28951.gif, 1, 1
,,GB,Family_Vineyard__L26945,,Family Vineyard,/labels/x/20232.gif, 4, 4
,,GB,Famous_Flame__L27245,,Famous Flame,/labels/x/20597.gif, 1, 0
,,DE,Fanatic_Beatz__L11512,,Fanatic Beatz,/labels/x/4352.gif, 11, 11
,,FR,Fanatik__L4948,,Fanatik,/labels/x/14490.gif, 8, 8
,,FR,FANATIX__L14849,,FANATIX,/labels/x/27470.gif, 2, 2
,,DE,Fanciful_Limited__L27014,,Fanciful Limited,/labels/x/32623.gif, 2, 2
,,GB,FANCY_HUMAN__L27808,,FANCY HUMAN,/labels/x/24715.gif, 4, 4
,,GB,Fang_Bomb__L25149,,Fang Bomb,/labels/x/24489.gif, 1, 1
,,US,Fania__L20656,,Fania,/labels/x/5709.gif, 6, 3
,,US,Fania__L28154,,Fania,/labels/x/24006.gif, 1, 1
,,GB,Fanon__L25857,,Fanon,/labels/x/12793.gif, 1, 1
,,GB,Fantastic_3_Recordings__L13116,,Fantastic 3 Recordings,/labels/x/13504.gif, 3, 3
,,CH,Fantastic_Friends__L15298,,Fantastic Friends,/labels/x/13087.gif, 23, 23
,,GB,Fantastic_House__L3348,,Fantastic House,/labels/x/23503.gif, 8, 8
,,GB,FANTASTIC_VOYAGE__L21646,,FANTASTIC VOYAGE,/labels/x/6043.gif, 8, 1
,,GB,Fantastic_Voyage__L25367,,Fantastic Voyage,/labels/x/21179.gif, 22, 22
,,GB,Fat_Choons__L12284,,Fat Choons,/labels/x/12284.gif, 14, 14
,,GB,Fat_City__L2310,,Fat City,/labels/x/2310.gif, 47, 38
,,DE,Fat_City__L12902,,Fat City,/labels/x/29950.gif, 6, 4
,,US,FAT_FINGER_COSMIC__L29950,,FAT FINGER COSMIC,/labels/x/28920.gif, 2, 2
,,GB,Fat_Fish__L28920,,Fat Fish,/labels/x/30809.gif, 2, 2
,,GB,Fat_Possum__L23178,,Fat Possum,/labels/x/736.gif, 8, 4
,,GB,Fat_Possum__L30809,,Fat Possum,/labels/x/3635.gif, 1, 1
,,GB,Fat_Records__L736,,Fat Records,/labels/x/31942.gif, 48, 48
,,DE,Fat_Spanking_Beauty__L5517,,Fat Spanking Beauty,/labels/x/15723.gif, 5, 5
,,DE,Fat_TM__L11575,,Fat TM,/labels/x/3584.gif, 5, 5
,,US,Fat_Wax__L3635,,Fat Wax,/labels/x/1989.gif, 14, 14
,,GB,Fat_Wreck_Chords__L31942,,Fat Wreck Chords,/labels/x/5851.gif, 1, 1
,,GB,FAT-HOP__L15723,,FAT-HOP,/labels/x/2400.gif, 16, 16
,,US,FATA_MORGANA__L25735,,FATA MORGANA,/labels/x/2401.gif, 5, 3
,,NL,Fatal_Music__L3584,,Fatal Music,/labels/x/20230.gif, 15, 15
,,NL,Fatal_Tracks__L1989,,Fatal Tracks,/labels/x/21907.gif, 3, 3
,,NL,Fatalic_Resignation__L5851,,Fatalic Resignation,/labels/x/31961.gif, 8, 8
,,US,Fatbeats__L5153,,Fatbeats,/labels/x/32083.gif, 34, 30
,,GB,Fatcat__L2400,,Fatcat,/labels/x/4132.gif, 11, 11
,,GB,Fatcat__L2401,,Fatcat,/labels/x/25531.gif, 30, 19
,,GB,Fatcat_Records__L20230,,Fatcat Records,/labels/x/24119.gif, 22, 18
,,GB,Fatdog_Records__L23630,,Fatdog Records,/labels/x/1248.gif, 5, 5
,,FR,FATE__L21907,,FATE,/labels/x/13395.gif, 1, 1
,,UK,FATE_AND_FICTION_RECORDINGS__L31961,,FATE AND FICTION RECORDINGS,/labels/x/6421.gif, 2, 2
,,DE,FATE_RECORDINGS__L32083,,FATE RECORDINGS,/labels/x/30465.gif, 1, 1
,,IT,Fateful_Bass__L4132,,Fateful Bass,/labels/x/26803.gif, 20, 20
,,GB,Father_Son_Record_Tapes__L27582,,Father & Son Record & Tapes,/labels/x/15908.gif, 10, 10
,,GB,FatherDaughter__L25531,,Father/Daughter,/labels/x/16773.gif, 5, 4
,,US,Fathers_Sons_Productions__L24119,,Fathers & Sons Productions,/labels/x/12289.gif, 10, 10
,,DE,FATICHE__L20977,,FATICHE,/labels/x/5115.gif, 1, 1
,,GB,Fatman_7__L20037,,"Fatman 7""",/labels/x/29843.gif, 13, 12
,,DE,Fatplastic__L1248,,Fatplastic,/labels/x/11540.gif, 72, 13
,,FR,Fatrack_Music__L12667,,Fatrack Music,/labels/x/31276.gif, 3, 2
,,US,Fatsouls_Records__L13395,,Fatsouls Records,/labels/x/12551.gif, 5, 5
,,GB,FATTY_FATTY__L23108,,FATTY FATTY,/labels/x/11052.gif, 10, 10
,,US,Faucet_Music__L6421,,Faucet Music,/labels/x/67.gif, 2, 2
,,GB,FAUST__L27658,,FAUST,/labels/x/22059.gif, 1, 1
,,PT,Faut_Section__L30465,,Faut Section,/labels/x/2444.gif, 2, 1
,,GB,Faux_Discx_Gringo__L26803,,Faux Discx / Gringo,/labels/x/13818.gif, 5, 4
,,GB,Faux_Love__L15653,,Faux Love,/labels/x/32540.gif, 2, 2
,,US,FAUXPAS_MUSIK__L15908,,FAUXPAS MUSIK,/labels/x/25299.gif, 29, 29
,,US,FAVELA__L13770,,FAVELA,/labels/x/31146.gif, 1, 1
,,GB,Favorite__L16773,,Favorite,/labels/x/12715.gif, 72, 61
,,DE,Fax_Records__L20340,,Fax Records,/labels/x/23109.gif, 7, 0
,,FR,Faya_Combo__L5079,,Faya Combo,/labels/x/32377.gif, 13, 13
,,GB,Faze_Action_Records__L12289,,Faze Action Records,/labels/x/20502.gif, 19, 17
,,IT,FBEATS__L25041,,FBEATS,/labels/x/27634.gif, 2, 1
,,NL,FBI__L5115,,FBI,/labels/x/655.gif, 9, 9
,,GB,Feelings_Worldwide__L30877,,Feelings Worldwide,/labels/x/30877.gif, 1, 1
,,FR,Feet_Productions__L6598,,Feet Productions,/labels/x/20217.gif, 3, 3
,,IT,Feierkind_Records__L20217,,Feierkind Records,/labels/x/26142.gif, 2, 2
,,DE,FEIN_RAUS__L4062,,FEIN RAUS,/labels/x/5785.gif, 1, 1
,,DE,Feines_Tier__L26142,,Feines Tier,/labels/x/66.gif, 5, 5
,,GB,Feinschliff_Records__L14105,,Feinschliff Records,/labels/x/21181.gif, 1, 1
,,DE,Feinwerk_Records__L5785,,Feinwerk Records,/labels/x/29073.gif, 26, 26
,,DE,Feis_Recods__L66,,Feis Recods,/labels/x/30240.gif, 20, 20
,,NL,Fektive__L10865,,Fektive,/labels/x/11596.gif, 7, 5
,,US,FEL__L21969,,FEL,/labels/x/23963.gif, 1, 1
,,US,FELASOUL__L21181,,FELASOUL,/labels/x/31661.gif, 3, 3
,,DE,Felga_LTD__L29073,,Felga LTD,/labels/x/23084.gif, 2, 2
,,GB,FELINE__L30240,,FELINE,/labels/x/23074.gif, 4, 4
,,US,Feline_phoenix__L5875,,Feline phoenix,/labels/x/29404.gif, 2, 2
,,DE,Felix_Kroecher_Recordings__L11596,,Felix Kröcher Recordings,/labels/x/1264.gif, 5, 5
,,US,Fellaz_Classix__L4012,,Fellaz Classix,/labels/x/5891.gif, 6, 6
,,GB,Fellaz_Groove__L4923,,Fellaz Groove,/labels/x/26830.gif, 24, 24
,,IT,Fellowship_Of_The_Funk__L23963,,Fellowship Of The Funk,/labels/x/31347.gif, 2, 2
,,GB,Felt_Sense_Recordings__L31661,,Felt Sense Recordings,/labels/x/1813.gif, 1, 1
,,GB,FELT_TIP_RECORDS__L26348,,FELT TIP RECORDS,/labels/x/14771.gif, 2, 2
,,GB,Felte__L23084,,Felte,/labels/x/27222.gif, 7, 6
,,GB,Female_Energy__L21435,,Female Energy,/labels/x/31254.gif, 6, 6
,,US,Female_Fun__L13282,,Female Fun,/labels/x/26501.gif, 1, 0
,,FR,Fenek__L23074,,Fenek,/labels/x/29155.gif, 1, 1
,,GB,Fenetik_Music__L15764,,Fenetik Music,/labels/x/2285.gif, 18, 18
,,BE,FenixFire__L29404,,FenixFire,/labels/x/21511.gif, 2, 2
,,DE,Fenology__L1264,,Fenology,/labels/x/31147.gif, 19, 19
,,DE,Fenou__L5891,,Fenou,/labels/x/32801.gif, 24, 24
,,GB,Fent_Plates__L26830,,Fent Plates,/labels/x/31532.gif, 12, 11
,,US,FER_music__L28882,,FER music,/labels/x/31430.gif, 2, 2
,,GB,Feral_Child_Recodings__L31347,,Feral Child Recodings,/labels/x/20241.gif, 3, 3
,,DE,FERIENLIEBE_TONTRAeGER__L12393,,FERIENLIEBE TONTRÄGER,/labels/x/208.gif, 2, 2
,,DE,Ferox__L1813,,Ferox,/labels/x/28961.gif, 10, 10
,,GB,Ferox_Records_201__L12957,,Ferox Records 201,/labels/x/343.gif, 32, 32
,,US,Ferris_Park__L5786,,Ferris Park,/labels/x/23526.gif, 1, 1
,,US,FERRIS_PARK__L6090,,FERRIS PARK,/labels/x/21521.gif, 2, 2
,,NL,Ferris_Park_Records__L14771,,Ferris Park Records,/labels/x/29070.gif, 24, 24
,,DE,FERRO__L27222,,FERRO,/labels/x/21534.gif, 1, 1
,,GB,Fertile_Imagination_Music__L31254,,Fertile Imagination Music,/labels/x/16079.gif, 1, 1
,,IT,Fervor_Recordings__L26501,,Fervor Recordings,/labels/x/28950.gif, 2, 2
,,DE,Fest_im_Sattel__L5598,,Fest im Sattel,/labels/x/26502.gif, 1, 1
,,GB,Festival__L29155,,Festival,/labels/x/24242.gif, 11, 7
,,DE,Festplatten_Rec__L2285,,Festplatten Rec,/labels/x/24531.gif, 36, 35
,,US,Fetish_Records__L5290,,Fetish Records,/labels/x/30714.gif, 20, 20
,,DE,Fette_Baesse__L3378,,Fette Bässe,/labels/x/1291.gif, 7, 7
,,DE,FETTES_BROT_SCHALLPLATTEN__L24971,,FETTES BROT SCHALLPLATTEN,/labels/x/30846.gif, 4, 2
,,US,Fiji_Records__L198,,Fiji Records,/labels/x/25274.gif, 23, 23
,,GB,Fika_Recordings__L25274,,Fika Recordings,/labels/x/23592.gif, 9, 7
,,US,File_Records__L13479,,File Records,/labels/x/25328.gif, 3, 3
,,GB,File_Under_Disco__L23592,,File Under Disco,/labels/x/103.gif, 12, 12
,,DE,Filigran__L23500,,Filigran,/labels/x/20400.gif, 2, 1
,,US,Fillin_tha_Gap__L3629,,Fillin tha Gap,/labels/x/27138.gif, 33, 33
,,DE,Film__L25328,,Film,/labels/x/16413.gif, 10, 8
,,US,Filter_Records__L103,,Filter Records,/labels/x/25955.gif, 54, 54
,,NL,Filth_Records__L5948,,Filth Records,/labels/x/16788.gif, 2, 2
,,NL,Filther_Ed__L1247,,Filther Ed,/labels/x/30256.gif, 6, 6
,,GB,Filthy_Sanchez__L21391,,Filthy Sanchez,/labels/x/31602.gif, 2, 2
,,US,FilthyBroke__L25698,,FilthyBroke,/labels/x/32.gif, 1, 1
,,GB,FINA__L20400,,FINA,/labels/x/1160.gif, 24, 24
,,GB,FINA_White__L27138,,FINA White,/labels/x/10208.gif, 5, 5
,,GB,Final_Chapter__L24554,,Final Chapter,/labels/x/23828.gif, 7, 7
,,US,FINAL_CUT_ENT_-_RUDE_BOY_ENT__L12532,,FINAL CUT ENT - RUDE BOY ENT,/labels/x/25032.gif, 1, 1
,,US,FINALE_SESSIONS__L16413,,FINALE SESSIONS,/labels/x/890.gif, 41, 41
,,GB,Finale_Sessions_Select__L25955,,Finale Sessions Select,/labels/x/10255.gif, 6, 6
,,GB,FINCA__L26771,,FINCA,/labels/x/28207.gif, 2, 1
,,NL,FINDERS_KEEPERS__L23472,,FINDERS KEEPERS,/labels/x/26147.gif, 7, 7
,,GB,Finders_Keepers_Records__L16788,,Finders Keepers Records,/labels/x/31127.gif, 33, 20
,,GB,Finders_Keepers_Records__L23120,,Finders Keepers Records,/labels/x/23838.gif, 1, 0
,,DE,Finders_Keepers_Records__L30256,,Finders Keepers Records,/labels/x/29325.gif, 2, 2
,,FR,FINDLATERS__L13929,,FINDLATERS,/labels/x/21568.gif, 2, 2
,,DE,FINE__L31602,,FINE,/labels/x/15014.gif, 4, 4
,,FR,Fine_Art_Records__L13085,,Fine Art Records,/labels/x/25245.gif, 20, 19
,,DE,Fine_Audio__L32,,Fine Audio,/labels/x/13243.gif, 66, 66
,,GB,FINE_CHOICE_RECORDS__L24251,,FINE CHOICE RECORDS,/labels/x/30169.gif, 3, 3
,,GB,Fine_Grains__L24460,,Fine Grains,/labels/x/2266.gif, 3, 3
,,GB,Fine_Line_Records__L27789,,Fine Line Records,/labels/x/30083.gif, 1, 1
,,DE,Fine_Music_Records__L3366,,Fine Music Records,/labels/x/28474.gif, 1, 1
,,FR,Fine_Tune__L1160,,Fine Tune,/labels/x/29900.gif, 38, 38
,,DE,Finebeatz__L10208,,Finebeatz,/labels/x/29333.gif, 15, 11
,,CH,finefood_records__L23828,,finefood records,/labels/x/28394.gif, 9, 8
,,SE,Finest_Blend_Recordings__L25410,,Finest Blend Recordings,/labels/x/1116.gif, 3, 3
,,DE,Finest_Hour__L25032,,Finest Hour,/labels/x/29728.gif, 8, 8
,,GB,Finger_Lickin__L890,,Finger Lickin,/labels/x/15859.gif, 120, 117
,,US,First_Word__L21725,,First Word,/labels/x/21725.gif, 8, 8
,,DE,FIRSTLOVEMUSIC__L21120,,FIRSTLOVEMUSIC,/labels/x/21120.gif, 3, 0
,,IT,Fish_Records__L14862,,Fish Records,/labels/x/16188.gif, 1, 1
,,GB,Fishrider_Occultation__L25479,,Fishrider / Occultation,/labels/x/3326.gif, 1, 1
,,GB,FIST_OR_FINGER__L20282,,FIST OR FINGER,/labels/x/20429.gif, 2, 2
,,GB,Fist-O-Funk__L27643,,Fist-O-Funk,/labels/x/30507.gif, 1, 1
,,US,FIT_SOUND__L16188,,FIT SOUND,/labels/x/26032.gif, 29, 20
,,DE,Fittipaldi__L829,,Fittipaldi,/labels/x/32859.gif, 15, 15
,,GB,Five_AM__L3326,,Five AM,/labels/x/25844.gif, 36, 36
,,US,Five_Day_Weekend__L11340,,Five Day Weekend,/labels/x/25022.gif, 6, 5
,,US,Five_Day_Weekend__L16333,,Five Day Weekend,/labels/x/16575.gif, 15, 15
,,GB,FIVE_DAY_WEEKEND__L21617,,FIVE DAY WEEKEND,/labels/x/6050.gif, 11, 9
,,GB,five_easy_pieces__L20429,,five easy pieces,/labels/x/546.gif, 17, 17
,,DE,Five_Finger_Records__L30507,,Five Finger Records,/labels/x/714.gif, 2, 2
,,GB,Five_Fold_Recordings__L26032,,Five Fold Recordings,/labels/x/31255.gif, 4, 4
,,FR,FIVE_GUYS_A_DOG__L12779,,FIVE GUYS & A DOG,/labels/x/14436.gif, 1, 1
,,GB,Fix__L11342,,Fix,/labels/x/25608.gif, 3, 3
,,GB,Fix_Subhead__L6535,,Fix / Subhead,/labels/x/30414.gif, 11, 11
,,GB,FIX_IT_MUSIC__L32859,,FIX IT MUSIC,/labels/x/11132.gif, 1, 1
,,GB,Fixia__L10519,,Fixia,/labels/x/14381.gif, 2, 2
,,DE,Fizic__L25844,,Fizic,/labels/x/13416.gif, 6, 6
,,DE,Fizical__L25022,,Fizical,/labels/x/10475.gif, 5, 5
,,GB,Fizzy_Beats__L16575,,Fizzy Beats,/labels/x/6082.gif, 6, 6
,,GB,Fizzy_Duck__L15616,,Fizzy Duck,/labels/x/29334.gif, 4, 4
,,DE,FK__L3678,,FK,/labels/x/3446.gif, 6, 6
,,GB,FKZLTD_Recordings__L20659,,FKZ:LTD Recordings,/labels/x/23434.gif, 9, 9
,,DE,FL_Recordings__L5402,,FL Recordings,/labels/x/23543.gif, 4, 4
,,GB,Flake__L13127,,Flake,/labels/x/24221.gif, 1, 1
,,GB,Flameboy__L5192,,Flameboy,/labels/x/12742.gif, 5, 5
,,US,FLAMIN_HOTZ__L12729,,FLAMIN HOTZ,/labels/x/27361.gif, 1, 1
,,GB,Flamin_Hotz__L15644,,Flamin Hotz,/labels/x/24409.gif, 9, 8
,,NL,Flamingo__L6050,,Flamingo,/labels/x/28958.gif, 13, 13
,,NL,Flamingo_CD__L20445,,Flamingo CD,/labels/x/30280.gif, 3, 0
,,DE,Flamingo_Discos__L546,,Flamingo Discos,/labels/x/244.gif, 21, 19
,,NL,Flammable__L714,,Flammable,/labels/x/31021.gif, 23, 23
,,GB,Flaneur_Audio__L24470,,Flaneur Audio,/labels/x/30891.gif, 2, 2
,,DE,Flangertrackx__L31255,,Flangertrackx,/labels/x/25633.gif, 2, 2
,,US,Flapjack_Records__L14436,,Flapjack Records,/labels/x/26351.gif, 27, 27
,,GB,Flare__L21126,,Flare,/labels/x/11958.gif, 2, 2
,,DE,Flexxseal__L24095,,Flexxseal,/labels/x/24095.gif, 7, 7
,,FR,FLF_Sound_System__L28514,,FLF Sound System,/labels/x/28514.gif, 2, 2
,,DE,Flicker_Rhythm_Records__L6046,,Flicker Rhythm Records,/labels/x/6046.gif, 33, 32
,,GB,flies%2Bflies__L25450,,flies+flies,/labels/x/29348.gif, 1, 1
,,US,Flight_Pattern__L29348,,Flight Pattern,/labels/x/21520.gif, 1, 1
,,DE,Flight_Recorder__L21520,,Flight Recorder,/labels/x/12386.gif, 12, 11
,,FR,Flight_Records__L4735,,Flight Records,/labels/x/2445.gif, 2, 2
,,GB,Fling__L12386,,Fling,/labels/x/28311.gif, 11, 10
,,DE,Flink_Records__L10772,,Flink Records,/labels/x/16641.gif, 2, 2
,,GB,Flip_Flop__L2445,,Flip Flop,/labels/x/29257.gif, 5, 5
,,GB,Flipmode_Audio__L15855,,Flipmode Audio,/labels/x/32863.gif, 9, 9
,,GB,Fliud_Sessions__L4036,,Fliud Sessions,/labels/x/6611.gif, 6, 6
,,NL,Float_Records__L28311,,Float Records,/labels/x/27718.gif, 7, 7
,,GB,Flogsta_Danshall__L16641,,Flogsta Danshall,/labels/x/939.gif, 3, 3
,,GB,Floopy_Disc__L11211,,Floopy Disc,/labels/x/13404.gif, 2, 2
,,GB,Floor_Music__L4676,,Floor Music,/labels/x/26739.gif, 6, 6
,,SE,Floor_Tools__L10683,,Floor Tools,/labels/x/24258.gif, 1, 1
,,DE,Floppy_Funk__L5784,,Floppy Funk,/labels/x/3327.gif, 17, 17
,,US,Florida_Funk__L26801,,Florida Funk,/labels/x/3322.gif, 3, 3
