,c,g
6481,13269,2049
6482,13975,2049
6483,14414,2049
6484,11581,2049
6485,10439,2049
6486,4536,2049
6487,371,2049
6488,10981,2049
6489,8154,2049
6490,5671,2049
6491,7787,2049
6492,11803,2050
6493,445,2050
6494,9995,2050
6495,10657,2050
6496,2593,2050
6497,10542,2050
6498,11423,2050
6499,4010,2050
6500,12029,2050
6501,6228,2050
6502,7980,2050
6503,7317,2050
6504,11083,2050
6505,4567,2050
6506,2209,2050
6507,1839,2050
6508,13580,2051
6509,10615,2051
6510,232,2051
6511,11928,2051
6512,11730,2051
6513,12233,2051
6514,8080,2051
6515,11095,2051
6516,10794,2051
6517,9565,2051
6518,8041,2051
6519,6356,2051
6520,5465,2051
6521,5791,2051
6522,7768,2051
6523,5975,2051
6524,10521,2051
6525,14338,2052
6526,12899,2052
6527,13056,2052
6528,13410,2052
6529,13414,2052
6530,13495,2052
6531,10594,2052
6532,11387,2052
6533,10935,2052
6534,13022,2052
6535,343,2052
6536,9225,2052
6537,8365,2052
6538,7796,2052
6539,6823,2052
6540,8304,2052
6541,9289,2052
6542,10610,2053
6543,9600,2053
6544,6844,2053
6545,4390,2053
6546,2112,2053
6547,3876,2053
6548,4336,2053
6549,4860,2053
6550,1825,2053
6551,7630,2053
6552,5048,2053
6553,3811,2053
6554,1265,2053
6555,8116,2053
6556,5082,2053
6557,2984,2053
6558,13969,2054
6559,12047,2054
6560,14156,2054
6561,14388,2054
6562,13999,2054
6563,14264,2054
6564,14525,2054
6565,14371,2054
6566,185,2054
6567,158,2054
6568,14240,2054
6569,13204,2054
6570,14463,2054
6571,11377,2054
6572,5853,2054
6573,11105,2054
6574,11135,2054
6575,14697,2055
6576,14717,2055
6577,13595,2055
6578,14174,2055
6579,14313,2055
6580,14525,2055
6581,158,2055
6582,12420,2055
6583,13471,2055
6584,11332,2055
6585,2832,2055
6586,8317,2055
6587,4878,2055
6588,5458,2055
6589,9610,2055
6590,8681,2055
6591,14576,2056
6592,14604,2056
6593,13074,2056
6594,14665,2056
6595,457,2056
6596,14436,2056
6597,14577,2056
6598,14680,2056
6599,12717,2056
6600,14178,2056
6601,13653,2056
6602,14461,2056
6603,8745,2056
6604,12789,2056
6605,11393,2056
6606,201,2056
6607,14173,2057
6608,14606,2057
6609,14369,2057
6610,11922,2057
6611,11722,2057
6612,10280,2057
6613,12174,2057
6614,13461,2057
6615,11306,2057
6616,11355,2057
6617,11822,2057
6618,12647,2057
6619,10593,2057
6620,11133,2057
6621,189,2057
6622,12224,2057
6623,11064,2058
6624,13625,2058
6625,11920,2058
6626,8934,2058
6627,12348,2058
6628,8569,2058
6629,4420,2058
6630,6511,2058
6631,5664,2058
6632,3702,2058
6633,10010,2058
6634,7627,2058
6635,8058,2058
6636,2950,2058
6637,9026,2058
6638,8491,2058
6639,12028,2059
6640,279,2059
6641,14385,2059
6642,11287,2059
6643,13636,2059
6644,12051,2059
6645,100,2059
6646,13726,2059
6647,193,2059
6648,10960,2059
6649,9338,2059
6650,5246,2059
6651,13784,2059
6652,4770,2059
6653,13748,2059
6654,13235,2059
6655,330,2060
6656,14625,2060
6657,14576,2060
6658,14143,2060
6659,14713,2060
6660,14534,2060
6661,14432,2060
6662,14635,2060
6663,14289,2060
6664,13909,2060
6665,14147,2060
6666,71,2060
6667,13314,2060
6668,13423,2060
6669,12555,2060
6670,14128,2060
6671,12832,2061
6672,12447,2061
6673,12195,2061
6674,9708,2061
6675,10729,2061
6676,9958,2061
6677,9089,2061
6678,10246,2061
6679,6628,2061
6680,8823,2061
6681,10905,2061
6682,8453,2061
6683,11242,2061
6684,6414,2061
6685,8978,2061
6686,429,2062
6687,38,2062
6688,11722,2062
6689,11874,2062
6690,11886,2062
6691,10243,2062
6692,14029,2062
6693,13604,2062
6694,11166,2062
6695,10248,2062
6696,9940,2062
6697,11724,2062
6698,189,2062
6699,201,2062
6700,9559,2062
6701,14697,2063
6702,14143,2063
6703,14634,2063
6704,13353,2063
6705,10699,2063
6706,11815,2063
6707,319,2063
6708,12486,2063
6709,12174,2063
6710,11636,2063
6711,329,2063
6712,12647,2063
6713,189,2063
6714,11015,2063
6715,201,2063
6716,14697,2064
6717,14606,2064
6718,14143,2064
6719,477,2064
6720,14369,2064
6721,14634,2064
6722,14358,2064
6723,14436,2064
6724,319,2064
6725,237,2064
6726,14029,2064
6727,31,2064
6728,329,2064
6729,14005,2064
6730,189,2064
6731,14192,2065
6732,14174,2065
6733,14186,2065
6734,13646,2065
6735,14688,2065
6736,14499,2065
6737,14388,2065
6738,14605,2065
6739,12414,2065
6740,13995,2065
6741,14289,2065
6742,11344,2065
6743,12038,2065
6744,11688,2065
6745,12159,2065
6746,11888,2066
6747,431,2066
6748,12918,2066
6749,12285,2066
6750,14601,2066
6751,11424,2066
6752,12049,2066
6753,10642,2066
6754,11944,2066
6755,9186,2066
6756,8830,2066
6757,8291,2066
6758,9727,2066
6759,5009,2066
6760,7671,2066
6761,13595,2067
6762,11673,2067
6763,11044,2067
6764,10656,2067
6765,7165,2067
6766,6765,2067
6767,5302,2067
6768,9833,2067
6769,11384,2067
6770,7141,2067
6771,7072,2067
6772,6657,2067
6773,7162,2067
6774,10661,2067
6775,6950,2067
6776,11730,2068
6777,6413,2068
6778,5726,2068
6779,1412,2068
6780,10013,2068
6781,11095,2068
6782,10794,2068
6783,6807,2068
6784,5789,2068
6785,9565,2068
6786,8041,2068
6787,6642,2068
6788,5465,2068
6789,534,2068
6790,7768,2068
6791,3858,2068
6792,6180,2068
6793,2270,2068
6794,2802,2068
6795,4274,2068
6796,7100,2068
6797,8092,2068
6798,9448,2068
6799,11803,2069
6800,13661,2069
6801,1979,2069
6802,11903,2069
6803,8313,2069
6804,2935,2069
6805,4266,2069
6806,4260,2069
6807,8444,2069
6808,3521,2069
6809,4269,2069
6810,6056,2069
6811,4168,2069
6812,5134,2069
6813,6446,2069
6814,7872,2069
6815,5955,2069
6816,4779,2069
6817,2419,2069
6818,1144,2069
6819,3563,2069
6820,5688,2069
6821,2302,2069
6822,12221,2070
6823,14420,2070
6824,14275,2070
6825,14526,2070
6826,14194,2070
6827,10993,2070
6828,13643,2070
6829,14606,2070
6830,14718,2070
6831,124,2070
6832,14366,2070
6833,14673,2070
6834,14070,2070
6835,14458,2070
6836,14230,2070
6837,13542,2070
6838,13866,2070
6839,14114,2070
6840,322,2070
6841,12634,2070
6842,12640,2070
6843,13879,2070
6844,13166,2070
6845,12195,2071
6846,38,2071
6847,11673,2071
6848,12906,2071
6849,11542,2071
6850,12210,2071
6851,12468,2071
6852,12647,2071
6853,10372,2071
6854,4181,2071
6855,9833,2071
6856,5807,2071
6857,6350,2071
6858,8374,2071
6859,8323,2071
6860,6011,2071
6861,10763,2071
6862,11180,2071
6863,11453,2071
6864,9798,2071
6865,10440,2071
6866,10327,2071
6867,11022,2072
6868,12547,2072
6869,9593,2072
6870,13506,2072
6871,11747,2072
6872,9095,2072
6873,11380,2072
6874,10543,2072
6875,11656,2072
6876,11817,2072
6877,10976,2072
6878,12990,2072
6879,13025,2072
6880,10469,2072
6881,12314,2072
6882,12004,2072
6883,10277,2072
6884,11326,2072
6885,9935,2072
6886,11105,2072
6887,12523,2072
6888,11830,2072
6889,10761,2072
6890,12221,2073
6891,13433,2073
6892,13260,2073
6893,13085,2073
6894,14436,2073
6895,13999,2073
6896,14260,2073
6897,10460,2073
6898,11508,2073
6899,9137,2073
6900,13048,2073
6901,11996,2073
6902,10760,2073
6903,10783,2073
6904,12652,2073
6905,10763,2073
6906,9239,2073
6907,9785,2073
6908,9334,2073
6909,7535,2073
6910,8030,2073
6911,9055,2073
6912,14192,2074
6913,14697,2074
6914,14576,2074
6915,14662,2074
6916,14580,2074
6917,147,2074
6918,14688,2074
6919,14388,2074
6920,14605,2074
6921,12751,2074
6922,14387,2074
6923,13775,2074
6924,11344,2074
6925,11756,2074
6926,14307,2074
6927,9940,2074
6928,12540,2074
6929,6040,2074
6930,13062,2074
6931,6482,2074
6932,92,2074
6933,7535,2074
6934,14174,2075
6935,14580,2075
6936,13646,2075
6937,326,2075
6938,14479,2075
6939,432,2075
6940,12414,2075
6941,11687,2075
6942,135,2075
6943,10557,2075
6944,11618,2075
6945,255,2075
6946,9506,2075
6947,10251,2075
6948,13057,2075
6949,12038,2075
6950,13482,2075
6951,12453,2075
6952,4668,2075
6953,11251,2075
6954,13178,2075
6955,14076,2075
6956,10760,2076
6957,5262,2076
6958,11650,2076
6959,8486,2076
6960,5654,2076
6961,2067,2076
6962,7199,2076
6963,11512,2076
6964,6559,2076
6965,9334,2076
6966,7455,2076
6967,9220,2076
6968,8679,2076
6969,5524,2076
6970,493,2076
6971,7744,2076
6972,7162,2076
6973,1290,2076
6974,5494,2076
6975,6861,2076
6976,7561,2076
6977,7747,2076
6978,6851,2077
6979,7470,2077
6980,7732,2077
6981,3366,2077
6982,7969,2077
6983,4866,2077
6984,1919,2077
6985,2728,2077
6986,2736,2077
6987,7402,2077
6988,7286,2077
6989,1034,2077
6990,1246,2077
6991,1097,2077
6992,2473,2077
6993,6332,2077
6994,5728,2077
6995,2966,2077
6996,14377,2078
6997,10879,2078
6998,12602,2078
6999,215,2078
7000,94,2078
7001,12571,2078
7002,13224,2078
7003,10109,2078
7004,9,2078
7005,12398,2078
7006,149,2078
7007,13617,2078
7008,11723,2078
7009,10871,2078
7010,12031,2078
7011,12933,2078
7012,7762,2078
7013,13640,2078
7014,5679,2078
7015,13214,2078
7016,109,2078
7017,14667,2079
7018,14551,2079
7019,13440,2079
7020,114,2079
7021,14333,2079
7022,214,2079
7023,14646,2079
7024,14285,2079
7025,260,2079
7026,14346,2079
7027,407,2079
7028,249,2079
7029,11490,2079
7030,11899,2079
7031,13986,2079
7032,14327,2079
7033,12337,2079
7034,188,2079
7035,12320,2079
7036,11850,2079
7037,13637,2079
7038,13760,2080
7039,9025,2080
7040,10304,2080
7041,12327,2080
7042,10509,2080
7043,13196,2080
7044,10316,2080
7045,13153,2080
7046,12002,2080
7047,11416,2080
7048,12752,2080
7049,9822,2080
7050,13446,2080
7051,11291,2080
7052,11764,2080
7053,13098,2080
7054,13348,2080
7055,9952,2080
7056,10937,2080
7057,10855,2080
7058,12370,2080
7059,13946,2081
7060,12601,2081
7061,12103,2081
7062,13227,2081
7063,13681,2081
7064,9439,2081
7065,11671,2081
7066,6592,2081
7067,7777,2081
7068,7527,2081
7069,6669,2081
7070,11120,2081
7071,6708,2081
7072,12995,2081
7073,7899,2081
7074,6424,2081
7075,8678,2081
7076,5615,2081
7077,5284,2081
7078,7884,2081
7079,7769,2081
7080,12492,2082
7081,103,2082
7082,14174,2082
7083,14186,2082
7084,12851,2082
7085,14479,2082
7086,13753,2082
7087,13727,2082
7088,14387,2082
7089,14119,2082
7090,10826,2082
7091,12092,2082
7092,9527,2082
7093,13471,2082
7094,13356,2082
7095,12038,2082
7096,9532,2082
7097,11992,2082
7098,12554,2082
7099,14076,2082
7100,14606,2083
7101,13248,2083
7102,11152,2083
7103,11982,2083
7104,11826,2083
7105,11874,2083
7106,9732,2083
7107,11472,2083
7108,10971,2083
7109,10138,2083
7110,13719,2083
7111,10252,2083
7112,11636,2083
7113,11510,2083
7114,6203,2083
7115,10525,2083
7116,6212,2083
7117,189,2083
7118,9618,2083
7119,11373,2083
7120,14633,2084
7121,14728,2084
7122,13694,2084
7123,13084,2084
7124,12678,2084
7125,14289,2084
7126,11984,2084
7127,14658,2084
7128,13154,2084
7129,14267,2084
7130,14417,2084
7131,13752,2084
7132,14440,2084
7133,13970,2084
7134,10713,2084
7135,11812,2084
7136,9853,2084
7137,12538,2084
7138,14009,2084
7139,12542,2084
7140,383,2085
7141,12609,2085
7142,13010,2085
7143,12410,2085
7144,8207,2085
7145,10542,2085
7146,2597,2085
7147,13648,2085
7148,3956,2085
7149,3570,2085
7150,1251,2085
7151,5810,2085
7152,8183,2085
7153,9902,2085
7154,6822,2085
7155,9371,2085
7156,10108,2085
7157,680,2085
7158,2626,2085
7159,7787,2085
7160,368,2086
7161,13283,2086
7162,11190,2086
7163,12105,2086
7164,11346,2086
7165,9816,2086
7166,9658,2086
7167,9717,2086
7168,11117,2086
7169,8209,2086
7170,10410,2086
7171,3702,2086
7172,7849,2086
7173,8342,2086
7174,10277,2086
7175,5761,2086
7176,6193,2086
7177,6060,2086
7178,10693,2086
7179,14173,2087
7180,14606,2087
7181,124,2087
7182,13485,2087
7183,13536,2087
7184,13442,2087
7185,13727,2087
7186,14495,2087
7187,14184,2087
7188,246,2087
7189,12539,2087
7190,12092,2087
7191,11447,2087
7192,12985,2087
7193,12868,2087
7194,13445,2087
7195,352,2087
7196,11985,2087
7197,13038,2087
7198,12787,2088
7199,429,2088
7200,338,2088
7201,13248,2088
7202,14395,2088
7203,38,2088
7204,12906,2088
7205,11886,2088
7206,14029,2088
7207,12551,2088
7208,11901,2088
7209,13604,2088
7210,473,2088
7211,11636,2088
7212,12688,2088
7213,6824,2088
7214,189,2088
7215,11101,2088
7216,3608,2088
7217,14688,2089
7218,13260,2089
7219,13999,2089
7220,11648,2089
7221,123,2089
7222,13007,2089
7223,185,2089
7224,13040,2089
7225,13048,2089
7226,12624,2089
7227,12652,2089
7228,6476,2089
7229,11377,2089
7230,10527,2089
7231,10566,2089
7232,8214,2089
7233,6525,2089
7234,9606,2089
7235,12816,2089
7236,14730,2090
7237,14721,2090
7238,14738,2090
7239,14649,2090
7240,14719,2090
7241,259,2090
7242,13222,2090
7243,13346,2090
7244,13843,2090
7245,14037,2090
7246,447,2090
7247,14330,2090
7248,476,2090
7249,14726,2090
7250,11565,2090
7251,8755,2090
7252,14734,2090
7253,10417,2090
7254,14724,2090
7255,14127,2091
7256,13248,2091
7257,10926,2091
7258,13753,2091
7259,10971,2091
7260,126,2091
7261,11920,2091
7262,12762,2091
7263,445,2091
7264,13001,2091
7265,9790,2091
7266,12077,2091
7267,6824,2091
7268,11507,2091
7269,9618,2091
7270,11408,2091
7271,5606,2091
7272,10588,2091
7273,3608,2091
7274,11152,2092
7275,10926,2092
7276,11670,2092
7277,13894,2092
7278,11920,2092
7279,8934,2092
7280,10174,2092
7281,8569,2092
7282,9092,2092
7283,2190,2092
7284,7687,2092
7285,9579,2092
7286,8110,2092
7287,10010,2092
7288,9026,2092
7289,6774,2092
7290,8491,2092
7291,3563,2092
7292,996,2092
7293,300,2093
7294,8542,2093
7295,8838,2093
7296,12802,2093
7297,11450,2093
7298,7848,2093
7299,9898,2093
7300,10891,2093
7301,13078,2093
7302,10117,2093
7303,6517,2093
7304,11148,2093
7305,13061,2093
7306,5573,2093
7307,10725,2093
7308,12545,2093
7309,11591,2093
7310,10132,2093
7311,8525,2093
7312,300,2094
7313,10684,2094
7314,8542,2094
7315,8838,2094
7316,12802,2094
7317,11450,2094
7318,11765,2094
7319,7848,2094
7320,9898,2094
7321,10891,2094
7322,13078,2094
7323,10117,2094
7324,11148,2094
7325,13061,2094
7326,10725,2094
7327,12545,2094
7328,11591,2094
7329,10132,2094
7330,8525,2094
7331,14717,2095
7332,14174,2095
7333,14662,2095
7334,14186,2095
7335,14499,2095
7336,14388,2095
7337,12851,2095
7338,14605,2095
7339,315,2095
7340,14525,2095
7341,14172,2095
7342,13057,2095
7343,13356,2095
7344,13482,2095
7345,12453,2095
7346,11421,2095
7347,92,2095
7348,14076,2095
7349,14420,2096
7350,14718,2096
7351,14706,2096
7352,14534,2096
7353,12872,2096
7354,14277,2096
7355,14422,2096
7356,158,2096
7357,12268,2096
7358,13539,2096
7359,13928,2096
7360,9710,2096
7361,13310,2096
7362,10420,2096
7363,12277,2096
7364,409,2096
7365,5563,2096
7366,7531,2096
7367,13459,2097
7368,13172,2097
7369,11435,2097
7370,321,2097
7371,11439,2097
7372,11558,2097
7373,12870,2097
7374,11696,2097
7375,10741,2097
7376,12518,2097
7377,175,2097
7378,10873,2097
7379,10246,2097
7380,9616,2097
7381,11633,2097
7382,10327,2097
7383,8692,2097
7384,8692,2097
7385,9764,2098
7386,8633,2098
7387,3525,2098
7388,4853,2098
7389,3027,2098
7390,8738,2098
7391,4458,2098
7392,9077,2098
7393,2411,2098
7394,6606,2098
7395,3377,2098
7396,4552,2098
7397,5965,2098
7398,9513,2098
7399,2752,2098
7400,10133,2098
7401,7681,2098
7402,7826,2098
7403,8610,2098
7404,3250,2098
7405,3263,2098
7406,3327,2098
7407,9257,2098
7408,3603,2098
7409,9469,2098
7410,4672,2098
7411,3196,2098
7412,4062,2098
7413,6072,2098
7414,1291,2098
7415,3453,2098
7416,4273,2098
7417,4617,2098
7418,7822,2098
7419,5834,2098
7420,4438,2098
7421,520,2098
7422,14536,2099
7423,14538,2099
7424,14717,2099
7425,14520,2099
7426,14686,2099
7427,14143,2099
7428,14662,2099
7429,13984,2099
7430,14605,2099
7431,416,2099
7432,157,2099
7433,14264,2099
7434,13605,2099
7435,11300,2099
7436,14260,2099
7437,13256,2099
7438,185,2099
7439,14180,2099
7440,13592,2099
7441,14466,2099
7442,12420,2099
7443,9087,2099
7444,13795,2099
7445,10484,2099
7446,12540,2099
7447,13661,2099
7448,11475,2099
7449,14178,2099
7450,12652,2099
7451,11731,2099
7452,11903,2099
7453,12541,2099
7454,341,2099
7455,10469,2099
7456,9231,2099
7457,14068,2099
7458,8398,2099
7459,14536,2100
7460,14718,2100
7461,9690,2100
7462,12380,2100
7463,12047,2100
7464,383,2100
7465,14368,2100
7466,14591,2100
7467,13206,2100
7468,226,2100
7469,14301,2100
7470,11687,2100
7471,13233,2100
7472,14658,2100
7473,12756,2100
7474,13001,2100
7475,14238,2100
7476,11788,2100
7477,97,2100
7478,11538,2100
7479,13173,2100
7480,14569,2100
7481,13942,2100
7482,420,2100
7483,181,2100
7484,13975,2100
7485,14414,2100
7486,11529,2100
7487,11986,2100
7488,14397,2100
7489,11734,2100
7490,11770,2100
7491,11945,2100
7492,12538,2100
7493,13510,2100
7494,4991,2100
7495,201,2100
7496,9106,2101
7497,10269,2101
7498,14521,2101
7499,13861,2101
7500,14212,2101
7501,13555,2101
7502,14668,2101
7503,11571,2101
7504,13591,2101
7505,14231,2101
7506,13077,2101
7507,8804,2101
7508,9171,2101
7509,227,2101
7510,10960,2101
7511,14077,2101
7512,10635,2101
7513,13784,2101
7514,13799,2101
7515,9914,2101
7516,14276,2101
7517,4492,2101
7518,10436,2101
7519,9236,2101
7520,11812,2101
7521,12156,2101
7522,6547,2101
7523,11375,2101
7524,4975,2101
7525,10762,2101
7526,10989,2101
7527,9746,2101
7528,12776,2101
7529,8539,2101
7530,11852,2101
7531,5691,2101
7532,14714,2102
7533,14669,2102
7534,14221,2102
7535,4107,2102
7536,3043,2102
7537,14093,2102
7538,9926,2102
7539,199,2102
7540,13965,2102
7541,12291,2102
7542,6870,2102
7543,12710,2102
7544,13324,2102
7545,12412,2102
7546,13960,2102
7547,10917,2102
7548,13937,2102
7549,13713,2102
7550,347,2102
7551,7151,2102
7552,12491,2102
7553,9181,2102
7554,8730,2102
7555,2513,2102
7556,14276,2102
7557,14302,2102
7558,12238,2102
7559,14455,2102
7560,9628,2102
7561,12446,2102
7562,14004,2102
7563,12132,2102
7564,13297,2102
7565,7273,2102
7566,14216,2102
7567,13873,2102
7568,14127,2103
7569,14634,2103
7570,12251,2103
7571,13491,2103
7572,14198,2103
7573,416,2103
7574,14577,2103
7575,9368,2103
7576,12183,2103
7577,332,2103
7578,14620,2103
7579,11803,2103
7580,11306,2103
7581,10462,2103
7582,10429,2103
7583,9764,2103
7584,12932,2103
7585,10746,2103
7586,10573,2103
7587,13506,2103
7588,9616,2103
7589,12478,2103
7590,130,2103
7591,9747,2103
7592,6797,2103
7593,11464,2103
7594,12098,2103
7595,9490,2103
7596,12607,2103
7597,10711,2103
7598,11015,2103
7599,8222,2103
7600,5546,2103
7601,8468,2103
7602,8960,2103
7603,11687,2104
7604,10741,2104
7605,8524,2104
7606,10069,2104
7607,8706,2104
7608,13328,2104
7609,10454,2104
7610,10246,2104
7611,11227,2104
7612,11757,2104
7613,9949,2104
7614,12265,2104
7615,9904,2104
7616,8435,2104
7617,3885,2104
7618,7867,2104
7619,711,2104
7620,2118,2104
7621,8429,2104
7622,8345,2104
7623,5249,2104
7624,5787,2104
7625,9704,2104
7626,11464,2104
7627,12614,2104
7628,11977,2104
7629,5744,2104
7630,10663,2104
7631,8238,2104
7632,7881,2104
7633,11808,2104
7634,8803,2104
7635,6246,2104
7636,11803,2105
7637,10875,2105
7638,4339,2105
7639,6086,2105
7640,5629,2105
7641,7569,2105
7642,3450,2105
7643,2983,2105
7644,4758,2105
7645,4242,2105
7646,7353,2105
7647,7982,2105
7648,4911,2105
7649,3735,2105
7650,6018,2105
7651,5924,2105
7652,2326,2105
7653,6889,2105
7654,3125,2105
7655,4072,2105
7656,12554,2105
7657,4756,2105
7658,4808,2105
7659,7796,2105
7660,5178,2105
7661,4168,2105
7662,4347,2105
7663,7196,2105
7664,8980,2105
7665,4578,2105
7666,4893,2105
7667,4310,2105
7668,5925,2105
7669,6881,2105
7670,132,2106
7671,9674,2106
7672,404,2106
7673,13595,2106
7674,477,2106
7675,14592,2106
7676,13026,2106
7677,13719,2106
7678,12468,2106
7679,11643,2106
7680,10965,2106
7681,12594,2106
7682,11148,2106
7683,8120,2106
7684,12136,2106
7685,10619,2106
7686,10319,2106
7687,8637,2106
7688,9168,2106
7689,11088,2106
7690,5687,2106
7691,8208,2106
7692,1031,2106
7693,8178,2106
7694,12789,2106
7695,1336,2106
7696,4720,2106
7697,5955,2106
7698,7744,2106
7699,9818,2106
7700,7340,2106
7701,13076,2106
7702,11367,2107
7703,11435,2107
7704,14186,2107
7705,13273,2107
7706,14651,2107
7707,14388,2107
7708,13753,2107
7709,10699,2107
7710,13255,2107
7711,14289,2107
7712,14089,2107
7713,185,2107
7714,14180,2107
7715,473,2107
7716,13861,2107
7717,10809,2107
7718,329,2107
7719,13532,2107
7720,11704,2107
7721,420,2107
7722,11475,2107
7723,14414,2107
7724,7242,2107
7725,1799,2107
7726,9947,2107
7727,8208,2107
7728,8535,2107
7729,12554,2107
7730,11116,2107
7731,10978,2107
7732,11008,2107
7733,5785,2107
7734,11294,2107
7735,12378,2108
7736,301,2108
7737,338,2108
7738,14420,2108
7739,14604,2108
7740,14662,2108
7741,13968,2108
7742,13288,2108
7743,11673,2108
7744,12934,2108
7745,14651,2108
7746,14534,2108
7747,11886,2108
7748,17,2108
7749,13413,2108
7750,126,2108
7751,13887,2108
7752,123,2108
7753,405,2108
7754,13882,2108
7755,13311,2108
7756,329,2108
7757,10743,2108
7758,12688,2108
7759,13423,2108
7760,13401,2108
7761,11499,2108
7762,371,2108
7763,11724,2108
7764,1799,2108
7765,8426,2108
7766,7391,2108
7767,10760,2109
7768,13123,2109
7769,10913,2109
7770,10596,2109
7771,12351,2109
7772,12827,2109
7773,4938,2109
7774,11977,2109
7775,6078,2109
7776,11556,2109
7777,10663,2109
7778,6345,2109
7779,7933,2109
7780,4768,2109
7781,11326,2109
7782,8426,2109
7783,10711,2109
7784,6031,2109
7785,11512,2109
7786,9662,2109
7787,7136,2109
7788,12908,2109
7789,13090,2109
7790,4160,2109
7791,3630,2109
7792,11808,2109
7793,6945,2109
7794,7730,2109
7795,7175,2109
7796,6046,2109
7797,10407,2109
7798,5953,2109
7799,14577,2110
7800,13605,2110
7801,11803,2110
7802,14145,2110
7803,12790,2110
7804,12563,2110
7805,13880,2110
7806,13923,2110
7807,11937,2110
7808,13934,2110
7809,181,2110
7810,13749,2110
7811,12932,2110
7812,11988,2110
7813,12849,2110
7814,13506,2110
7815,12896,2110
7816,12299,2110
7817,12785,2110
7818,12281,2110
7819,11784,2110
7820,6710,2110
7821,466,2110
7822,9335,2110
7823,4714,2110
7824,9835,2110
7825,12204,2110
7826,10333,2110
7827,5581,2110
7828,11835,2110
7829,10932,2110
7830,14175,2111
7831,10926,2111
7832,379,2111
7833,11687,2111
7834,13719,2111
7835,10122,2111
7836,13175,2111
7837,13400,2111
7838,13742,2111
7839,10671,2111
7840,10741,2111
7841,12577,2111
7842,3371,2111
7843,4975,2111
7844,9178,2111
7845,4518,2111
7846,6469,2111
7847,7992,2111
7848,7573,2111
7849,4674,2111
7850,2681,2111
7851,10494,2111
7852,10588,2111
7853,14595,2112
7854,14154,2112
7855,14631,2112
7856,14233,2112
7857,14735,2112
7858,14560,2112
7859,12871,2112
7860,14502,2112
7861,14737,2112
7862,14057,2112
7863,14504,2112
7864,351,2112
7865,14006,2112
7866,14077,2112
7867,8904,2112
7868,10781,2112
7869,14497,2112
7870,13848,2112
7871,7710,2112
7872,14566,2112
7873,14091,2112
7874,12154,2112
7875,12761,2112
7876,8591,2112
7877,9085,2112
7878,14151,2112
7879,14652,2112
7880,12983,2112
7881,423,2112
7882,14143,2113
7883,14369,2113
7884,14634,2113
7885,13353,2113
7886,14590,2113
7887,14495,2113
7888,321,2113
7889,319,2113
7890,213,2113
7891,17,2113
7892,12486,2113
7893,14029,2113
7894,13604,2113
7895,12506,2113
7896,12829,2113
7897,11158,2113
7898,12624,2113
7899,11355,2113
7900,11893,2113
7901,12093,2113
7902,11798,2113
7903,10372,2113
7904,10044,2113
7905,9048,2113
7906,8345,2113
7907,6607,2113
7908,11499,2113
7909,11408,2113
7910,14523,2114
7911,13493,2114
7912,13630,2114
7913,12407,2114
7914,14579,2114
7915,14629,2114
7916,99,2114
7917,14382,2114
7918,12876,2114
7919,180,2114
7920,462,2114
7921,12202,2114
7922,14589,2114
7923,12940,2114
7924,14032,2114
7925,13321,2114
7926,14279,2114
7927,13998,2114
7928,12140,2114
7929,75,2114
7930,12949,2114
7931,7495,2114
7932,9746,2114
7933,13483,2114
7934,10187,2114
7935,4256,2114
7936,12520,2114
7937,12981,2114
7938,14254,2115
7939,11300,2115
7940,9142,2115
7941,12580,2115
7942,11317,2115
7943,13614,2115
7944,11210,2115
7945,11144,2115
7946,8716,2115
7947,9764,2115
7948,11547,2115
7949,11732,2115
7950,10695,2115
7951,9260,2115
7952,11855,2115
7953,12135,2115
7954,7523,2115
7955,9397,2115
7956,5536,2115
7957,6606,2115
7958,9182,2115
7959,9302,2115
7960,6819,2115
7961,10503,2115
7962,12614,2115
7963,6772,2115
7964,7826,2115
7965,6165,2115
7966,5440,2115
7967,11599,2116
7968,12671,2116
7969,12310,2116
7970,326,2116
7971,14051,2116
7972,10699,2116
7973,13999,2116
7974,13792,2116
7975,9708,2116
7976,10729,2116
7977,11300,2116
7978,8312,2116
7979,254,2116
7980,123,2116
7981,13007,2116
7982,185,2116
7983,13089,2116
7984,13752,2116
7985,13367,2116
7986,450,2116
7987,12582,2116
7988,12608,2116
7989,10913,2116
7990,13363,2116
7991,11724,2116
7992,11977,2116
7993,11408,2116
7994,11808,2116
7995,9690,2117
7996,10614,2117
7997,9474,2117
7998,11647,2117
7999,20,2117
8000,10861,2117
8001,8443,2117
8002,5765,2117
8003,10525,2117
8004,6837,2117
8005,5809,2117
8006,9048,2117
8007,9497,2117
8008,8687,2117
8009,3448,2117
8010,4598,2117
8011,5456,2117
8012,9226,2117
8013,4394,2117
8014,8104,2117
8015,5427,2117
8016,4767,2117
8017,6151,2117
8018,7967,2117
8019,6304,2117
8020,6482,2117
8021,2957,2117
8022,6028,2117
8023,14358,2118
8024,13353,2118
8025,12829,2118
8026,13387,2118
8027,12518,2118
8028,13328,2118
8029,11798,2118
8030,4605,2118
8031,9874,2118
8032,10044,2118
8033,8391,2118
8034,7637,2118
8035,6019,2118
8036,8355,2118
8037,5667,2118
8038,3084,2118
8039,5179,2118
8040,2615,2118
8041,1680,2118
8042,7820,2118
8043,7072,2118
8044,4979,2118
8045,6781,2118
8046,7744,2118
8047,8692,2118
8048,8692,2118
8049,10358,2118
