Date,P,D,E,CPI,T10,RP,RD,RE,CAPE
4/15/1898,4.57,0.19,0.32,6.76,3.29,165.79,6.77,11.73,17.71
5/15/1898,4.87,0.19,0.33,7.23,3.27,165.05,6.38,11.07,17.60
6/15/1898,5.06,0.19,0.33,6.76,3.25,183.56,6.89,11.97,19.54
7/15/1898,5.08,0.19,0.33,6.66,3.23,186.92,7.05,12.26,19.86
8/15/1898,5.27,0.19,0.34,6.66,3.20,193.91,7.11,12.39,20.54
9/15/1898,5.26,0.20,0.34,6.66,3.18,193.55,7.18,12.51,20.44
10/15/1898,5.15,0.20,0.34,6.66,3.16,189.50,7.24,12.63,19.95
11/15/1898,5.32,0.20,0.35,6.66,3.14,195.75,7.30,12.76,20.53
12/15/1898,5.65,0.20,0.35,6.76,3.12,204.97,7.26,12.70,21.40
1/15/1899,6.08,0.20,0.36,6.76,3.10,220.57,7.28,13.09,22.93
2/15/1899,6.31,0.20,0.37,6.95,3.10,222.64,7.12,13.11,23.05
3/15/1899,6.40,0.20,0.38,6.95,3.11,225.81,7.14,13.50,23.28
4/15/1899,6.48,0.20,0.39,7.04,3.11,225.55,7.08,13.69,23.15
5/15/1899,6.21,0.20,0.40,7.04,3.12,216.15,7.11,14.07,22.09
6/15/1899,6.07,0.21,0.42,7.14,3.12,208.46,7.04,14.25,21.21
7/15/1899,6.28,0.21,0.43,7.23,3.13,212.83,6.97,14.43,21.56
8/15/1899,6.44,0.21,0.44,7.33,3.13,215.42,6.91,14.61,21.73
9/15/1899,6.37,0.21,0.45,7.61,3.13,205.09,6.68,14.41,20.59
10/15/1899,6.34,0.21,0.46,7.71,3.14,201.60,6.62,14.57,20.15
11/15/1899,6.46,0.21,0.47,7.80,3.14,202.91,6.57,14.74,20.20
12/15/1899,6.02,0.21,0.48,7.90,3.15,186.82,6.52,14.90,18.51
1/15/1900,6.10,0.22,0.48,7.90,3.15,189.30,6.75,14.90,18.67
2/15/1900,6.21,0.23,0.48,7.99,3.15,190.42,6.90,14.72,18.70
3/15/1900,6.26,0.23,0.48,7.99,3.14,191.95,7.13,14.72,18.78
4/15/1900,6.34,0.24,0.48,7.99,3.14,194.40,7.36,14.72,18.94
5/15/1900,6.04,0.25,0.48,7.80,3.13,189.72,7.77,15.08,18.40
6/15/1900,5.86,0.26,0.48,7.71,3.13,186.34,8.11,15.26,17.99
7/15/1900,5.86,0.26,0.48,7.80,3.13,184.07,8.25,15.08,17.69
8/15/1900,5.94,0.27,0.48,7.71,3.12,188.88,8.59,15.26,18.07
9/15/1900,5.80,0.28,0.48,7.80,3.12,182.18,8.72,15.08,17.34
10/15/1900,6.01,0.29,0.48,7.71,3.11,191.11,9.06,15.26,18.10
11/15/1900,6.48,0.29,0.48,7.71,3.11,206.06,9.30,15.26,19.42
12/15/1900,6.87,0.30,0.48,7.61,3.10,221.19,9.66,15.45,20.74
1/15/1901,7.07,0.30,0.48,7.71,3.10,224.82,9.59,15.32,20.98
2/15/1901,7.25,0.30,0.48,7.61,3.11,233.42,9.77,15.56,21.68
3/15/1901,7.51,0.31,0.49,7.61,3.11,241.79,9.82,15.62,22.35
4/15/1901,8.14,0.31,0.49,7.52,3.12,265.39,10.00,15.87,24.41
5/15/1901,7.73,0.31,0.49,7.52,3.13,252.03,10.05,15.92,23.06
6/15/1901,8.50,0.31,0.49,7.52,3.13,277.13,10.11,15.98,25.24
7/15/1901,7.93,0.31,0.49,7.61,3.14,255.32,10.04,15.83,23.14
8/15/1901,8.04,0.31,0.49,7.71,3.15,255.66,9.96,15.69,23.08
9/15/1901,8.00,0.32,0.50,7.80,3.15,251.29,9.89,15.55,22.59
10/15/1901,7.91,0.32,0.50,7.80,3.16,248.46,9.95,15.60,22.25
11/15/1901,8.08,0.32,0.50,7.90,3.17,250.74,9.88,15.46,22.38
12/15/1901,7.95,0.32,0.50,7.99,3.17,243.77,9.81,15.33,21.68
1/15/1902,8.12,0.32,0.51,7.90,3.18,251.98,9.96,15.85,22.34
2/15/1902,8.19,0.32,0.52,7.90,3.19,254.16,9.98,16.19,22.46
3/15/1902,8.20,0.32,0.53,7.90,3.20,254.47,10.01,16.52,22.41
4/15/1902,8.48,0.32,0.54,7.99,3.21,260.02,9.91,16.66,22.82
5/15/1902,8.46,0.32,0.55,8.09,3.22,256.36,9.82,16.79,22.43
6/15/1902,8.41,0.33,0.57,8.18,3.23,251.88,9.73,16.92,21.96
7/15/1902,8.60,0.33,0.58,8.18,3.24,257.57,9.76,17.25,22.39
8/15/1902,8.83,0.33,0.59,8.09,3.25,267.57,9.90,17.78,23.17
9/15/1902,8.85,0.33,0.60,8.18,3.26,265.06,9.81,17.90,22.86
10/15/1902,8.57,0.33,0.61,8.75,3.27,239.93,9.19,17.03,20.60
11/15/1902,8.24,0.33,0.62,8.47,3.28,238.47,9.53,17.92,20.41
12/15/1902,8.05,0.33,0.63,8.56,3.29,230.38,9.44,18.03,19.63
1/15/1903,8.46,0.33,0.62,8.66,3.30,239.45,9.39,17.60,20.32
2/15/1903,8.41,0.33,0.61,8.66,3.31,238.04,9.43,17.36,20.11
3/15/1903,8.08,0.34,0.61,8.37,3.32,236.49,9.81,17.71,19.88
4/15/1903,7.75,0.34,0.60,8.37,3.33,226.84,9.85,17.46,18.98
5/15/1903,7.60,0.34,0.59,8.18,3.33,227.62,10.13,17.62,18.95
6/15/1903,7.18,0.34,0.58,8.18,3.34,215.04,10.18,17.37,17.82
7/15/1903,6.85,0.34,0.57,8.18,3.35,205.16,10.23,17.12,16.92
8/15/1903,6.63,0.34,0.56,8.18,3.36,198.57,10.28,16.87,16.30
9/15/1903,6.47,0.35,0.56,8.28,3.37,191.55,10.21,16.43,15.65
10/15/1903,6.26,0.35,0.55,8.18,3.38,187.49,10.38,16.37,15.25
11/15/1903,6.28,0.35,0.54,8.09,3.38,190.30,10.55,16.31,15.41
12/15/1903,6.57,0.35,0.53,8.09,3.39,199.09,10.61,16.06,16.04
1/15/1904,6.68,0.35,0.53,8.28,3.40,197.77,10.26,15.59,15.86
2/15/1904,6.50,0.34,0.52,8.47,3.41,188.11,9.94,15.14,15.02
3/15/1904,6.48,0.34,0.52,8.37,3.41,189.66,9.95,15.22,15.08
4/15/1904,6.64,0.34,0.52,8.28,3.42,196.58,9.97,15.30,15.57
5/15/1904,6.50,0.33,0.51,8.09,3.43,196.96,10.10,15.55,15.53
6/15/1904,6.51,0.33,0.51,8.09,3.43,197.27,10.00,15.45,15.47
7/15/1904,6.78,0.33,0.51,8.09,3.44,205.45,9.90,15.35,16.04
8/15/1904,7.01,0.32,0.50,8.18,3.45,209.95,9.68,15.07,16.30
9/15/1904,7.32,0.32,0.50,8.28,3.45,216.71,9.47,14.80,16.74
10/15/1904,7.75,0.32,0.50,8.28,3.46,229.44,9.38,14.71,17.63
11/15/1904,8.17,0.31,0.49,8.47,3.47,236.44,9.07,14.28,18.08
12/15/1904,8.25,0.31,0.49,8.47,3.47,238.76,8.97,14.18,18.16
1/15/1905,8.43,0.31,0.51,8.47,3.48,243.97,9.02,14.61,18.46
2/15/1905,8.80,0.31,0.52,8.47,3.48,254.68,9.07,15.05,19.17
3/15/1905,9.05,0.32,0.54,8.37,3.47,264.89,9.22,15.66,19.83
4/15/1905,8.94,0.32,0.55,8.37,3.47,261.67,9.27,16.10,19.48
5/15/1905,8.50,0.32,0.57,8.28,3.46,251.65,9.42,16.73,18.63
6/15/1905,8.60,0.32,0.58,8.28,3.46,254.61,9.47,17.17,18.74
7/15/1905,8.87,0.32,0.60,8.28,3.46,262.60,9.52,17.62,19.21
8/15/1905,9.20,0.32,0.61,8.37,3.45,269.28,9.46,17.85,19.57
9/15/1905,9.23,0.33,0.63,8.28,3.45,273.26,9.62,18.50,19.74
10/15/1905,9.36,0.33,0.64,8.28,3.44,277.11,9.67,18.95,19.90
11/15/1905,9.31,0.33,0.66,8.37,3.44,272.50,9.61,19.17,19.44
12/15/1905,9.54,0.33,0.67,8.47,3.43,276.09,9.55,19.39,19.58
1/15/1906,9.87,0.34,0.68,8.47,3.43,285.64,9.72,19.61,20.13
2/15/1906,9.80,0.34,0.69,8.47,3.45,283.62,9.89,19.82,19.87
3/15/1906,9.56,0.35,0.69,8.47,3.47,276.67,10.06,20.04,19.26
4/15/1906,9.43,0.35,0.70,8.47,3.49,272.91,10.22,20.26,18.88
5/15/1906,9.18,0.36,0.71,8.56,3.51,262.72,10.28,20.25,18.05
6/15/1906,9.30,0.37,0.72,8.56,3.53,266.16,10.45,20.46,18.17
7/15/1906,9.06,0.37,0.72,8.28,3.55,268.23,10.98,21.39,18.20
8/15/1906,9.73,0.38,0.73,8.47,3.57,281.59,10.90,21.13,18.97
9/15/1906,10.03,0.38,0.74,8.56,3.59,287.05,10.95,21.11,19.20
10/15/1906,9.73,0.39,0.75,8.75,3.61,272.41,10.87,20.86,18.10
11/15/1906,9.93,0.39,0.75,8.85,3.63,275.02,10.92,20.84,18.14
12/15/1906,9.84,0.40,0.76,8.94,3.65,269.63,10.96,20.82,17.66
1/15/1907,9.56,0.40,0.75,8.85,3.67,264.77,11.17,20.82,17.22
2/15/1907,9.26,0.41,0.74,9.04,3.69,251.06,11.03,20.15,16.22
3/15/1907,8.35,0.41,0.74,8.94,3.70,228.80,11.23,20.14,14.69
4/15/1907,8.39,0.41,0.73,8.94,3.72,229.89,11.32,19.91,14.67
5/15/1907,8.10,0.42,0.72,9.13,3.74,217.32,11.18,19.27,13.79
6/15/1907,7.84,0.42,0.71,9.23,3.75,208.18,11.15,18.85,13.14
7/15/1907,8.14,0.42,0.70,9.23,3.77,216.15,11.24,18.63,13.59
8/15/1907,7.53,0.43,0.69,9.23,3.79,199.95,11.33,18.41,12.51
9/15/1907,7.45,0.43,0.69,9.23,3.80,197.82,11.42,18.19,12.33
10/15/1907,6.64,0.43,0.68,9.32,3.82,174.52,11.39,17.79,10.83
11/15/1907,6.25,0.44,0.67,8.94,3.84,171.26,11.97,18.31,10.59
12/15/1907,6.57,0.44,0.66,8.75,3.85,183.94,12.32,18.48,11.33
1/15/1908,6.85,0.44,0.65,8.66,3.87,193.88,12.36,18.49,11.90
2/15/1908,6.60,0.43,0.65,8.56,3.86,188.88,12.40,18.51,11.55
3/15/1908,6.87,0.43,0.64,8.56,3.85,196.61,12.31,18.32,11.98
4/15/1908,7.24,0.43,0.63,8.66,3.84,204.92,12.08,17.93,12.45
5/15/1908,7.63,0.42,0.63,8.66,3.83,215.96,11.98,17.74,13.08
6/15/1908,7.64,0.42,0.62,8.66,3.82,216.25,11.89,17.55,13.05
7/15/1908,7.92,0.42,0.61,8.75,3.82,221.73,11.67,17.17,13.35
8/15/1908,8.26,0.41,0.61,8.75,3.81,231.25,11.57,16.99,13.88
9/15/1908,8.17,0.41,0.60,8.75,3.80,228.73,11.48,16.80,13.70
10/15/1908,8.27,0.41,0.59,8.85,3.79,229.04,11.26,16.43,13.69
11/15/1908,8.83,0.40,0.59,8.94,3.78,241.95,11.05,16.08,14.44
12/15/1908,9.03,0.40,0.58,9.04,3.77,244.83,10.85,15.73,14.58
1/15/1909,9.06,0.40,0.60,8.94,3.76,248.25,11.05,16.30,14.76
2/15/1909,8.80,0.41,0.61,9.04,3.77,238.59,11.03,16.54,14.17
3/15/1909,8.92,0.41,0.63,9.04,3.79,241.84,11.12,16.95,14.34
4/15/1909,9.32,0.41,0.64,9.23,3.80,247.48,10.97,16.99,14.65
5/15/1909,9.63,0.42,0.66,9.32,3.81,253.10,10.95,17.22,14.95
6/15/1909,9.80,0.42,0.67,9.42,3.82,254.97,10.93,17.43,15.04
7/15/1909,9.94,0.42,0.69,9.42,3.84,258.61,11.01,17.82,15.23
8/15/1909,10.18,0.43,0.70,9.51,3.85,262.21,10.99,18.03,15.42
9/15/1909,10.19,0.43,0.72,9.61,3.86,259.87,10.97,18.23,15.25
10/15/1909,10.23,0.43,0.73,9.80,3.87,255.82,10.84,18.25,14.99
11/15/1909,10.18,0.44,0.75,9.90,3.89,252.12,10.82,18.45,14.75
12/15/1909,10.30,0.44,0.76,9.99,3.90,252.66,10.79,18.64,14.75
1/15/1910,10.08,0.44,0.76,9.90,3.91,249.64,10.96,18.76,14.55
2/15/1910,9.72,0.45,0.76,9.90,3.92,240.73,11.02,18.70,14.00
3/15/1910,9.96,0.45,0.75,10.09,3.92,242.02,10.87,18.29,14.05
4/15/1910,9.72,0.45,0.75,10.18,3.93,233.98,10.83,18.05,13.56
5/15/1910,9.56,0.45,0.75,9.99,3.93,234.51,11.10,18.34,13.57
6/15/1910,9.10,0.46,0.75,9.90,3.94,225.37,11.27,18.45,13.02
7/15/1910,8.64,0.46,0.74,9.90,3.95,213.98,11.33,18.39,12.34
8/15/1910,8.85,0.46,0.74,9.80,3.95,221.31,11.50,18.51,12.75
9/15/1910,8.91,0.46,0.74,9.70,3.96,225.00,11.68,18.62,12.94
10/15/1910,9.32,0.47,0.74,9.42,3.96,242.48,12.10,19.12,13.92
11/15/1910,9.31,0.47,0.73,9.23,3.97,247.21,12.41,19.45,14.16
12/15/1910,9.05,0.47,0.73,9.23,3.97,240.31,12.48,19.38,13.74
1/15/1911,9.27,0.47,0.72,9.23,3.98,246.15,12.48,19.07,14.05
2/15/1911,9.43,0.47,0.71,8.94,3.98,258.39,12.88,19.36,14.72
3/15/1911,9.32,0.47,0.70,9.04,3.99,252.69,12.74,18.84,14.37
4/15/1911,9.28,0.47,0.68,8.75,3.99,259.81,13.16,19.13,14.75
5/15/1911,9.48,0.47,0.67,8.75,3.99,265.41,13.16,18.81,15.05
6/15/1911,9.67,0.47,0.66,8.75,3.99,270.73,13.16,18.48,15.33
7/15/1911,9.63,0.47,0.65,8.85,4.00,266.71,13.02,17.96,15.08
8/15/1911,9.17,0.47,0.64,9.13,4.00,246.03,12.61,17.08,13.90
9/15/1911,8.67,0.47,0.63,9.23,4.00,230.22,12.48,16.60,13.00
10/15/1911,8.72,0.47,0.61,9.23,4.00,231.55,12.48,16.29,13.07
11/15/1911,9.07,0.47,0.60,9.13,4.01,243.35,12.61,16.14,13.73
12/15/1911,9.11,0.47,0.59,9.04,4.01,247.00,12.74,16.00,13.93
1/15/1912,9.12,0.47,0.60,9.13,4.01,244.69,12.63,16.08,13.79
2/15/1912,9.04,0.47,0.61,9.23,4.05,240.05,12.53,16.15,13.53
3/15/1912,9.30,0.47,0.62,9.42,4.08,241.96,12.29,16.07,13.64
4/15/1912,9.59,0.47,0.63,9.70,4.12,242.17,11.95,15.83,13.65
5/15/1912,9.58,0.47,0.64,9.70,4.16,241.91,11.97,16.06,13.65
6/15/1912,9.58,0.48,0.65,9.61,4.19,244.31,12.11,16.45,13.79
7/15/1912,9.59,0.48,0.65,9.61,4.23,244.56,12.13,16.68,13.80
8/15/1912,9.81,0.48,0.66,9.70,4.27,247.72,12.04,16.75,13.98
9/15/1912,9.86,0.48,0.67,9.80,4.30,246.57,11.94,16.82,13.93
10/15/1912,9.84,0.48,0.68,9.80,4.34,246.07,11.96,17.05,13.91
11/15/1912,9.73,0.48,0.69,9.80,4.38,243.32,11.98,17.27,13.75
12/15/1912,9.38,0.48,0.70,9.70,4.41,236.86,12.12,17.68,13.39
1/15/1913,9.30,0.48,0.69,9.80,4.45,232.56,12.00,17.36,13.15
2/15/1913,8.97,0.48,0.69,9.80,4.43,224.31,12.00,17.21,12.68
3/15/1913,8.80,0.48,0.68,9.80,4.40,220.06,12.00,17.07,12.44
4/15/1913,8.79,0.48,0.68,9.80,4.38,219.81,12.00,16.92,12.43
5/15/1913,8.55,0.48,0.67,9.70,4.35,216.01,12.13,16.95,12.22
6/15/1913,8.12,0.48,0.67,9.80,4.33,203.05,12.00,16.63,11.49
7/15/1913,8.23,0.48,0.66,9.90,4.31,203.73,11.88,16.32,11.53
8/15/1913,8.45,0.48,0.65,9.90,4.28,209.17,11.88,16.17,11.85
9/15/1913,8.53,0.48,0.65,10.00,4.26,209.04,11.76,15.87,11.84
10/15/1913,8.26,0.48,0.64,10.00,4.23,202.42,11.76,15.73,11.47
11/15/1913,8.05,0.48,0.64,10.10,4.21,195.33,11.65,15.43,11.07
12/15/1913,8.04,0.48,0.63,10.00,4.18,197.03,11.76,15.44,11.17
1/15/1914,8.37,0.48,0.62,10.00,4.16,205.12,11.64,15.21,11.64
2/15/1914,8.48,0.47,0.61,9.90,4.17,209.92,11.63,15.14,11.91
3/15/1914,8.32,0.47,0.60,9.90,4.17,205.95,11.51,14.91,11.69
4/15/1914,8.12,0.46,0.59,9.80,4.18,203.05,11.50,14.84,11.52
5/15/1914,8.17,0.46,0.58,9.90,4.19,202.24,11.26,14.46,11.48
6/15/1914,8.13,0.45,0.58,9.90,4.19,201.25,11.14,14.23,11.43
7/15/1914,7.68,0.45,0.57,10.00,4.20,188.21,10.91,13.87,10.69
8/15/1914,7.68,0.44,0.56,10.20,4.21,184.52,10.57,13.38,10.49
9/15/1914,7.68,0.44,0.55,10.20,4.21,184.52,10.45,13.15,10.50
10/15/1914,7.68,0.43,0.54,10.10,4.22,186.35,10.43,13.06,10.61
11/15/1914,7.68,0.43,0.53,10.20,4.23,184.52,10.21,12.71,10.52
12/15/1914,7.35,0.42,0.52,10.10,4.23,178.34,10.19,12.62,10.17
