"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_usd_trades","btc_usd_in_day_fluc","btc_max_rr_1","btc_rr_1","btc_rr_2","btc_rr_3","btc_rr_4","btc_rr_5","btc_rr_10","btc_rr_15","btc_rr_30","est_trans_vol","num_trans","median.conf.time","trade_vol","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"2011-10-02",4.95843,525.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.249,1.98,NA,NA,1405.47,665,0.74845,0.64172,1.05,77.190002,1.0334,6.3825,32.1991,NA,NA,NA,NA,NA,NA,NA,54,0.020408163265306,0.00766371613595438,-0.000719467956469136,0.039235165774863,0.0993497149875952,0.0780461184573842,0.0647856655084887,-0.0369568299632336,0.0978041393235739,-0.401684020508464,54094,-411.196145803154,NA,-184425.841376972,NA,NA,NA,NA,NA,NA,NA,2.6720151338226,283.450608357887
"2011-10-03",4.81366,2249.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394.95,752,0.75786,0.64784,1.0532,76.592003,1.0499,6.395,32.565201,NA,NA,NA,14.050487,30.655352,39.456047,883.710022,98,0.0822510822510822,0.00863584050389934,-0.0291967417105818,-0.0298952035469569,0.00889288506318067,0.0672522853095006,0.0465706843846886,-0.0803147861208285,0.0393194502920188,-0.441761162666098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.78988960583
"2011-10-04",4.73864,4071.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379.07,1917,0.75018,0.6464,1.05398,76.760002,1.0464,6.365,32.707699,NA,NA,NA,14.250836,31.128214,40.117603,900.419983,104,0.0845652173913044,0.0370021778400554,-0.0155848148809844,-0.0443265307768789,-0.0450141072148326,-0.00683052378527128,0.0506193560116445,-0.0824626489973899,-0.0275743329071764,-0.429730175330075,69864,-152.091499740901,NA,-70429.1013817068,NA,NA,NA,NA,NA,NA,NA,NA,291.02653926021
"2011-10-05",4.6528,2869.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76,0.19478,NA,NA,1328.25,850,0.74963,0.64658,1.04193,76.781998,1.0373,6.365,32.105499,NA,NA,NA,14.512159,31.850882,40.736752,921.950012,107,0.0532150776053216,0.0024415405777166,-0.0181149021660223,-0.0334173996501622,-0.0616384621745189,-0.0623135832325675,-0.0248216916811808,-0.0738945671320946,-0.210662034146739,-0.415922782501284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74243466299862,285.473263411279
"2011-10-06",4.56213,2664.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76,0.10105,NA,NA,1315.86,1934,0.74466,0.6479,1.0376,76.657997,1.0265,6.369,32.215199,NA,NA,NA,14.860594,32.903652,41.830868,937.179993,99,0.0584269662921348,0.0125380030818937,-0.0194871905089409,-0.0372490841254031,-0.0522533789258069,-0.0799244922283868,-0.0805864570737606,-0.0316375090741597,-0.14891985672711,-0.349858132883387,134238,454.693629307387,NA,107263.416223438,NA,NA,NA,NA,NA,NA,NA,2.79693914903784,288.431061806656
"2011-10-07",4.41018,1229.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0667,5.06,NA,NA,1214.36,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.782194,32.511089,41.542492,932.559998,117,0.141463414634146,0.0267268002666558,-0.0333068106345061,-0.0521449449793672,-0.0693152465686357,-0.0838197961634181,-0.110569272935183,-0.0529469113585898,-0.143439813079393,-0.364376256602795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96284958890567,275.353840432817
"2011-10-08",4.04479,570.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.055,12.9772,NA,NA,1155.16,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.131578947368421,-0.0272399803203629,-0.0828514935898309,-0.113398785216555,-0.130676151994498,-0.146423868451708,-0.159726694448715,-0.120594591539007,-0.227213065267108,-0.386333879011226,104100,171.886351988731,NA,-56924.4926961619,NA,NA,NA,NA,NA,NA,NA,2.48591397822878,285.592082654477
"2011-10-09",4.06966,238.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.996,5.36527,NA,NA,1272.23,494,0.74705,0.64379,1.0378,76.769997,1.0238,6.365,32.080299,NA,NA,NA,NA,NA,NA,NA,35,0.082735655737705,0.0447727820014449,0.00614865048618098,-0.0772122679799919,-0.107947384226228,-0.12533098349381,-0.141175527155471,-0.0977023854130407,-0.211996468210018,-0.267532981767787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2105040715932,312.613338706428
"2011-10-10",4.103,589.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.1,NA,NA,1263.94,949,0.73338,0.63864,1.0266,76.660004,1.0016,6.3385,31.5452,NA,NA,NA,15.313553,33.965343,43.128544,964.400024,60,0.0699872286079183,0.0290860346088229,0.00819233056324114,0.0143913528267227,-0.0696524858395804,-0.100639394318005,-0.118165405777166,-0.140054032188765,-0.183328191399369,-0.199527090828215,55810,107.967203713029,NA,-113621.911063059,NA,NA,NA,NA,NA,NA,NA,2.19351693882525,308.052644406532
"2011-10-11",4.0099,655.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,26.2298,NA,NA,1231.31,1658,0.73283,0.64148,1.02794,76.667,1.0044,6.3655,31.5077,NA,NA,NA,15.28742,33.983189,43.052208,971.179993,77,0.0656281920326865,0.0174567944337765,-0.0226907141116256,-0.0146842733791029,-0.00862591135757354,-0.090762735307856,-0.121046528704794,-0.191878274889158,-0.14885442712866,-0.24458812071067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74567944337764,307.067507917903
"2011-10-12",3.90672,619.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,26.4893,NA,NA,1100.6,1246,0.72506,0.63501,1.0178,77.18,0.98429,6.359,31.0252,NA,NA,NA,15.522611,34.937828,43.67984,975.969971,104,0.0447368421052633,-0.010213171151247,-0.0257313149953864,-0.0478381671947355,-0.0400377427106932,-0.034135270310696,-0.114158605771193,-0.212105444666961,-0.161061171549195,-0.339242857070371,70334,644.904509896681,NA,141405.413676753,NA,NA,NA,NA,NA,NA,NA,1.97096285374944,281.719703485277
"2011-10-13",4.03037,853.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167.54,884,0.72804,0.63512,1.0233,76.879997,0.98483,6.382,31.1702,NA,NA,NA,15.487772,34.625561,43.696808,985.22998,98,0.0641025641025642,0.0603617037641706,0.0316505918007944,0.00510486545799136,-0.0177016816963198,-0.0096543691610602,-0.00356508001651515,-0.162722336018747,-0.123729742187126,-0.252261561980527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.685562367723
"2011-10-14",3.9503,1292.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,2.23,NA,NA,1148.55,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.722962,35.321461,44.2057,1007.289978,200,0.105106727911375,0.0150950560716908,-0.0198666623659862,0.0111551378138182,-0.0148632135464725,-0.037216670728735,-0.029329231434567,-0.166364188881198,-0.124166080974119,-0.238989300424207,76909,-343.229781491154,NA,-130327.375018334,NA,NA,NA,NA,NA,NA,NA,3.01242943573906,290.750069614966
"2011-10-15",3.91642,803.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.76,1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,0.0770855332629357,0.0331169792820995,-0.00857656380528059,-0.0282728384738869,0.00248290125732073,-0.0233123020524203,-0.0454740433828905,-0.158265990371389,-0.179159252435955,-0.162004981213465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.829568840931
"2011-10-16",3.65532,1311.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146.13,1162,0.72051,0.63186,1.0094,77.220001,0.96692,6.3708,30.870199,NA,NA,NA,NA,NA,NA,NA,114,0.181518151815181,0.00590372388737516,-0.066668028454558,-0.0746728096600258,-0.0930559725285767,-0.0643506573289101,-0.0884261452904062,-0.19876899606105,-0.263337363966143,-0.212351318738148,56120,-821.567899990762,NA,-12406.8106423305,NA,NA,NA,NA,NA,NA,NA,NA,313.551207555016
"2011-10-17",2.75117,1239.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37909,40,NA,NA,998.068,1734,0.72759,0.63512,1.0224,76.831001,0.98328,6.37,30.8815,NA,NA,NA,15.400661,34.125942,43.187908,990.799988,216,0.68552036199095,0.0253274061581073,-0.247351805040325,-0.297529376318168,-0.303554160443511,-0.317390214794175,-0.295785211123398,-0.376177389585006,-0.44515300205912,-0.390886668969243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31868259685879,362.779472006455
"2011-10-18",2.57156,506.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908.208,1217,0.7278,0.63659,1.01514,76.777,0.97532,6.383,30.898001,NA,NA,NA,15.627142,35.035965,43.807072,999.97998,168,0.170124481327801,0.0267658541896746,-0.0652849514933647,-0.296488405939836,-0.34339013691075,-0.349021593296712,-0.361954361510234,-0.364229045265638,-0.465778638291861,-0.444773348015243,103352,-285.379688672824,NA,75037.249559153,NA,NA,NA,NA,NA,NA,NA,NA,353.173948887057
"2011-10-19",2.32477,615.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05,10.05,NA,NA,852.757,1266,0.72648,0.63383,1.01859,76.800003,0.9767,6.381,31.025,NA,NA,NA,15.435501,34.366829,43.01828,980.01001,220,0.292207792207792,0.00664151722536008,-0.0959689838074942,-0.154988604848119,-0.36400369871858,-0.406404318229403,-0.411495329468648,-0.428755719150986,-0.509401431634393,-0.52292935988229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46270813886965,366.813491227089
"2011-10-20",2.25731,450.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.682,1157,0.72574,0.63307,1.0162,76.860001,0.97747,6.3727,31.412399,NA,NA,NA,15.418082,33.706612,43.128544,975.640015,129,0.171243135297054,0.00940499975634719,-0.0290179243538071,-0.122202087448864,-0.179509081590741,-0.382458991278465,-0.423629232819769,-0.449839142091153,-0.514849123108666,-0.617051993702668,124854,-896.91050615198,NA,-77123.6573143446,NA,NA,NA,NA,NA,NA,NA,NA,365.781394668876
"2011-10-21",2.47597,838.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.806,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.731668,34.670166,44.171768,986.719971,114,0.139784946236559,0.158600467695489,0.0968675104438468,0.0650386919996386,-0.0371719889872296,-0.100030168982651,-0.322639331166628,-0.382535724082895,-0.457277631281879,-0.53809976867398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.970977031224
"2011-10-22",2.95738,1196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.999,1,NA,NA,1016.62,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,0.386,0.334427770526615,0.19443288892838,0.310134629271124,0.272117241705631,0.150033442735149,0.0749535652104377,-0.243001802023181,-0.32941966087552,-0.425607579374251,96049,68.1288908633287,NA,213740.404094766,NA,NA,NA,NA,NA,NA,NA,3.38103321182939,343.756974078407
"2011-10-23",3.0784,720.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1109.23,2393,0.72214,0.62723,1.0093,76.209999,0.969,6.3735,31.030001,NA,NA,NA,NA,NA,NA,NA,161,0.139041095890411,0.119744022869023,0.0409213560651657,0.243310702472162,0.363747114928831,0.324174004310104,0.197094370732163,-0.236199157893692,-0.238922169012483,-0.411848995897998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.326793139293
"2011-10-24",2.82361,506.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.053,3639,0.71827,0.62513,1.0033,76.132004,0.95536,6.378,30.495001,NA,NA,NA,16.019125,36.026279,44.833332,1004.52002,179,0.215686274509804,0.00764978166248182,-0.0827670218295218,-0.0452326045350953,0.140405578419771,0.250873827697569,0.214576065589284,-0.285216312685112,-0.306180368876024,-0.453267680249084,94834,935.585310308939,NA,14255.2214203066,NA,NA,NA,NA,NA,NA,NA,NA,332.217622122035
"2011-10-25",2.71292,884.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.923,2947,0.71919,0.62506,1.0165,76.109001,0.95889,6.366,30.4652,NA,NA,NA,15.740382,35.312538,44.061508,989.429993,252,0.18,0.0465881780516935,-0.0392015894546343,-0.118724012474012,-0.082661003996781,0.0956998671227843,0.201837585444622,-0.307295948851247,-0.338796002924689,-0.46001333585454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.542898426787
"2011-10-26",2.72869,657.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48817,13.9266,NA,NA,891.214,1328,0.72062,0.62658,1.004,76.183998,0.96163,6.354,30.6287,NA,NA,NA,15.93202,35.963833,44.663696,993.570007,119,0.0877862595419847,0.0502365604007784,0.00581292481901414,-0.0336165405279058,-0.113601221413721,-0.0773285813794643,0.102069088074573,-0.253501745401223,-0.31951170852141,-0.420805403317216,121547,142.921928666401,NA,-145255.781945305,NA,NA,NA,NA,NA,NA,NA,2.37776002404084,326.608738991971
"2011-10-27",2.81273,753.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.83333,NA,NA,869.71,1622,0.70552,0.62159,0.9921,75.93,0.93484,6.361,29.822701,NA,NA,NA,16.620171,38.149677,47.131817,1018.98999,305,0.11371237458194,0.0953913102217419,0.0307986616288403,0.0367906167524292,-0.00385322335591664,-0.0863013253638252,-0.0489115365627684,0.0223759346023692,-0.280027747061473,-0.395987321602666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1331588883398,309.204936129668
"2011-10-28",3.03773,927.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,NA,NA,858.043,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.594038,37.828491,46.860409,1021.219971,227,0.14336917562724,0.124194711182363,0.0799934583127423,0.113255811396678,0.119727083732657,0.0758320022949344,-0.0132114085239085,0.181279067958749,-0.246290042849664,-0.339546381531745,122437,-13.2804217878775,NA,3318.04515628892,NA,NA,NA,NA,NA,NA,NA,1.97515908260444,282.461904119194
"2011-10-29",3.40818,902.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.8,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,0.211819389110226,0.179647201732303,0.121949613691803,0.211698243343655,0.249016927536657,0.256277369034104,0.207029299372081,0.466028897482332,-0.137235146697719,-0.244361277334474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.700344465374
"2011-10-30",3.45373,1017.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,0.181,NA,NA,1065.31,1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,0.178778135048232,0.0746497265275513,0.0133649044357986,0.136944363060575,0.227892474570968,0.265709919411879,0.273067396016101,0.530020245336263,-0.118141057394253,-0.27613424630546,79972,-758.595005914986,NA,-4837.80894527177,NA,NA,NA,NA,NA,NA,NA,1.8530690007615,308.452021437692
"2011-10-31",3.15331,493.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.799,0.17991,NA,NA,1031.03,1216,0.70721,0.62066,0.9937,75.739998,0.93686,6.3488,29.682501,NA,NA,NA,16.027836,36.409924,44.426216,1005.650024,169,0.11326860841424,-0.0043541548404693,-0.0869842170638702,-0.074781848376553,0.0380481477945703,0.121085209031795,0.155613133041863,0.273565511698446,-0.137336813192826,-0.364508262797259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15614703280045,326.967535700581
"2011-11-01",3.17999,734.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.827,3164,0.7215,0.62189,0.9989,78.307999,0.94831,6.3452,30.304001,NA,NA,NA,15.548744,35.526661,43.035248,978.5,185,0.119402985074627,0.0932990355315584,0.00846095055671668,-0.0792592356669456,-0.0669536233414902,0.0468310218485515,0.130570655555279,0.075272707599294,0.155868230607342,-0.358669982232279,126458,556.289280788329,NA,-57436.1345086566,NA,NA,NA,NA,NA,NA,NA,NA,313.783062210887
"2011-11-02",3.2271,416.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,14.9991,NA,NA,933.274,1868,0.73228,0.62735,1.0206,78.306,0.97021,6.3463,30.782499,NA,NA,NA,15.783935,36.615128,43.399948,986.679993,149,0.0768253968253968,0.0656967556010039,0.0148145119953207,0.0234008074055517,-0.0656189105691528,-0.0531309966022922,0.0623393125788007,0.048304313929314,0.254919193019024,-0.329595359871698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13814260481547,289.198971212544
"2011-11-03",3.23956,401.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9995,3.2,NA,NA,990.654,1157,0.73046,0.62846,1.01809,78.139,0.97532,6.3471,30.5252,NA,NA,NA,16.080099,36.989838,44.494068,1007.48999,138,0.0727848101265823,0.050284606551507,0.00386105171826095,0.0187327633105764,0.0273522108514546,-0.0620112168582953,-0.0494750864097554,0.14731142048654,0.393496991100195,-0.316352371144463,114474,549.60307781182,NA,-78397.2840075847,NA,NA,NA,NA,NA,NA,NA,3.08668461149045,305.798935657929
"2011-11-04",3.15645,995.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.005,1154,0.72307,0.62355,1.00792,78.053001,0.95983,6.3398,30.3752,NA,NA,NA,15.966865,36.748947,43.934284,1000.140015,275,0.0892738174550301,0.00964374534682952,-0.0256547185420242,-0.0218927210188715,-0.00740253900169501,0.000995779038534157,-0.0860750550853715,0.163488049776624,0.398323668437211,-0.32160204607978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.181596413693
"2011-11-05",3.03893,450.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.371,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,0.107931034482759,0.0186085233947475,-0.0372317001694942,-0.061931249922829,-0.0583093179634966,-0.0443586300585851,-0.0362729956775578,0.113695582862106,0.227369475397521,-0.33387913101994,111722,1391.64342158088,NA,27785.0214173719,NA,NA,NA,NA,NA,NA,NA,NA,292.330195167378
"2011-11-06",2.95148,107.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6663,0.2332,NA,NA,887.437,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,0.0416666666666667,-0.013189992817163,-0.0287765759658827,-0.0649368752871105,-0.0889256565706454,-0.085407951411484,-0.0718587165368444,0.0493292992928578,-0.00199500909588893,-0.330757474751598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93625570900023,300.675254448616
"2011-11-07",2.94695,488.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.629,1003,0.7252,0.62372,1.0166,78.129997,0.96191,6.3303,30.523899,NA,NA,NA,16.045258,37.061214,44.12088,1008.72998,142,0.0892857142857143,0.0334311746042518,-0.00153482320734002,-0.0302672322166025,-0.0663720318712477,-0.0903239946165528,-0.0868116885129063,-0.0298841569198051,-0.0427007536382535,-0.271420765973017,65214,-800.925480665045,NA,-81873.5611424477,NA,NA,NA,NA,NA,NA,NA,NA,320.883964777142
"2011-11-08",3.03266,1731.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.556,1492,0.72674,0.62259,1.0137,78.077003,0.96505,6.35,30.2999,NA,NA,NA,16.219473,37.498386,44.655216,1021.25,242,0.148769175882983,0.0900364696339187,0.0290843075043688,0.0275048450269017,-0.00206322620132751,-0.039218108951512,-0.0638666979466348,-0.110181973956775,0.074036428543602,-0.254812441334165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.601227964889
"2011-11-09",2.92254,596.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33233,5.88084,NA,NA,914.887,1968,0.72325,0.62116,1.0093,77.708,0.96351,6.347,30.2052,NA,NA,NA,15.548744,35.303612,42.365208,984.869995,151,0.0667142347484839,-0.014596891744852,-0.0363113570265047,-0.00828314019579567,-0.00980525024733353,-0.0382996646846094,-0.074105403221974,-0.15380183164289,0.0772672987039795,-0.287706556178406,259879,601.79453613955,NA,37901.2531632372,NA,NA,NA,NA,NA,NA,NA,3.19322575567828,313.045159347691
"2011-11-10",2.85369,657.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.937,2063,0.73928,0.62834,1.0238,77.758003,0.98629,6.343,30.645201,NA,NA,NA,15.644562,35.535595,42.86562,984.97998,97,0.0768099963248806,0.00261415921140699,-0.0235582746515019,-0.0590141987562074,-0.0316462783555881,-0.033132530120482,-0.0609556653164108,-0.0950176164094238,0.0458095276487985,-0.288338861318237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.153979584328
"2011-11-11",2.85324,374.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819.614,2029,0.73475,0.62727,1.01633,77.652,0.98494,6.347,30.526501,NA,NA,NA,15.992995,36.392082,43.934284,1004.23999,178,0.0985347985347986,0.0509280677405337,-0.000157690569052644,-0.0237122503028188,-0.059162583342676,-0.0317989786049984,-0.0332849960020058,-0.102751895446212,0.0144023777611075,-0.269658434697137,140066,-1027.78169313082,NA,-11067.6438434816,NA,NA,NA,NA,NA,NA,NA,NA,287.25729346287
"2011-11-12",2.9596,609.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.46,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,0.0817857142857143,0.0593864035680497,0.037276920273093,0.03711335148527,0.0126807503062404,-0.0240910619719981,0.00429257367787028,-0.082891760404078,-0.0257198631873141,-0.265675359830487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.315448033518
"2011-11-13",2.93673,125.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.77,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.0468204053109713,0.0123947383654609,-0.00772739559399925,0.0292614711696176,0.0290991663425249,0.00485536553819612,-0.0316322963998602,-0.0934787440269667,-0.138328961498513,-0.25658051287244,78550,-490.123350712728,NA,-109128.002429462,NA,NA,NA,NA,NA,NA,NA,NA,297.191093495146
"2011-11-14",2.55431,2105.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.165,4454,0.72532,0.62201,1.0094,77.155998,0.96777,6.3328,30.0625,NA,NA,NA,15.810064,35.89246,43.153988,998.869995,327,0.34046511627907,-0.0214265300609557,-0.130219666091197,-0.136940802811191,-0.104768613926624,-0.104909783473327,-0.125996564632135,-0.190764941627461,-0.260419893853891,-0.347794669621746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.817927346328
"2011-11-15",2.3608,1097.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,78.5061,NA,NA,747.097,1933,0.73399,0.62893,1.01674,77.079002,0.97984,6.3455,30.5037,NA,NA,NA,15.818776,36.115501,43.035248,1011.919983,325,0.222222222222222,0.0828913927482209,-0.0757582282495078,-0.196112683154393,-0.202324638464657,-0.172589757608894,-0.172720232400856,-0.223147621037668,-0.251326384021869,-0.354146832561855,164076,671.89473159177,NA,83926.0424228343,NA,NA,NA,NA,NA,NA,NA,3.38868180277872,316.459251101322
"2011-11-16",2.40407,620.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.126,2159,0.74035,0.63268,1.0226,77.059998,0.98571,6.3368,30.5837,NA,NA,NA,15.557454,35.143021,42.212536,997.140015,235,0.13,0.0990819734866291,0.0183285327007795,-0.0588182327125526,-0.181378608179846,-0.187704419516151,-0.157424541924269,-0.185469662677708,-0.24400076729801,-0.126164504556243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.086237089602
"2011-11-17",2.20187,3253.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.778,NA,NA,753.447,2299,0.74399,0.63662,1.0252,77.060997,0.99473,6.3355,30.696199,NA,NA,NA,15.330978,34.250843,41.754539,975.02002,573,0.28,0.0708170782107936,-0.0841073679218991,-0.0673203998644527,-0.137978553895181,-0.250230698770401,-0.256024462765239,-0.252830892957125,-0.317693904744198,-0.143760985549627,2577739,-169.804495299387,NA,126856.278935826,NA,NA,NA,NA,NA,NA,NA,3.1791159332749,342.185051796882
"2011-11-18",2.17383,1341.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.551,47.572,NA,NA,753.654,2391,0.74305,0.63484,1.0293,76.958,1.0016,6.3409,30.901199,NA,NA,NA,15.313553,34.38467,41.898724,968.700012,251,0.15,0.0451415244062322,-0.0127346301098611,-0.0957709218117608,-0.079197729583192,-0.148956078158094,-0.259778733489289,-0.283193631993036,-0.328973687784761,-0.0649268529790043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47359269124081,346.694083713998
"2011-11-19",2.12788,1403.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.983,2309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,0.0974999999999999,0.00994886929714067,-0.0211378074642451,-0.0336032554147156,-0.114884341970076,-0.0986614706879022,-0.166945280721604,-0.271907313501269,-0.325862915617228,-0.057338159136317,2397237,-422.891776048722,NA,-13526.1600172766,NA,NA,NA,NA,NA,NA,NA,NA,345.876177228039
