temperature,dewPoint,precipitation,windChill,visibility,humidity,windDir,pressure,windSpeed,time,Date,conditions,events,gustSpeed
42.1,41.0,0.13,34.9,3.0,96%,WSW,30.01,13.8,12:54 PM,"Saturday, December 24, 2016",,,"
  -
"
42.1,41.0,0.12,36.1,5.0,96%,SW,29.98,10.4,1:54 PM,"Saturday, December 24, 2016",,,"
  -
"
44.1,42.1,0.01,38.1,10.0,93%,SW,29.96,11.5,2:54 PM,"Saturday, December 24, 2016",,,"
  -
"
44.1,39.9,N/A,36.8,10.0,85%,WSW,29.98,16.1,3:54 PM,"Saturday, December 24, 2016",,,"
  -
"
44.1,39.0,N/A,37.7,10.0,82%,West,30.00,12.7,4:54 PM,"Saturday, December 24, 2016",,,"
  -
"
44.1,37.0,N/A,38.1,10.0,76%,West,30.03,11.5,5:54 PM,"Saturday, December 24, 2016",,,"
  -
"
42.1,36.0,N/A,36.6,10.0,79%,WSW,30.05,9.2,6:54 PM,"Saturday, December 24, 2016",,,"
  -
"
42.1,36.0,N/A,35.7,10.0,79%,WSW,30.08,11.5,7:54 PM,"Saturday, December 24, 2016",,,"
  -
"
41.0,36.0,N/A,33.9,10.0,82%,WSW,30.11,12.7,8:54 PM,"Saturday, December 24, 2016",,,"
  -
"
41.0,36.0,N/A,33.9,10.0,82%,West,30.13,12.7,9:54 PM,"Saturday, December 24, 2016",,,"
  -
"
39.9,34.0,N/A,35.1,10.0,79%,West,30.16,6.9,11:54 PM,"Saturday, December 24, 2016",,,"
  -
"
39.9,33.1,N/A,33.4,10.0,77%,West,30.17,10.4,12:54 AM,"Sunday, December 25, 2016",,,"
  -
"
39.0,33.1,N/A,31.8,10.0,79%,West,30.19,11.5,1:54 AM,"Sunday, December 25, 2016",,,"
  -
"
39.0,32.0,N/A,32.3,10.0,76%,West,30.21,10.4,2:54 AM,"Sunday, December 25, 2016",,,"
  -
"
37.9,30.9,N/A,30.5,10.0,76%,WSW,30.21,11.5,3:54 AM,"Sunday, December 25, 2016",,,"
  -
"
36.0,30.9,N/A,29.0,10.0,82%,SW,30.22,9.2,4:54 AM,"Sunday, December 25, 2016",,,"
  -
"
34.0,30.9,N/A,26.6,10.0,89%,SW,30.24,9.2,5:54 AM,"Sunday, December 25, 2016",,,"
  -
"
37.9,32.0,N/A,30.5,10.0,79%,West,30.26,11.5,6:54 AM,"Sunday, December 25, 2016",,,"
  -
"
36.0,30.9,N/A,29.0,10.0,82%,SW,30.30,9.2,7:54 AM,"Sunday, December 25, 2016",,,"
  -
"
41.0,30.0,N/A,34.3,10.0,65%,West,30.32,11.5,8:54 AM,"Sunday, December 25, 2016",,,"
  -
"
42.1,30.0,N/A,35.2,10.0,62%,West,30.37,12.7,9:54 AM,"Sunday, December 25, 2016",,,"
  -
"
45.0,28.9,N/A,37.6,10.0,53%,NNW,30.40,17.3,10:54 AM,"Sunday, December 25, 2016",,,24.2
44.1,24.1,N/A,36.8,10.0,45%,NNW,30.43,16.1,11:54 AM,"Sunday, December 25, 2016",,,27.6
42.1,12.0,N/A,34.2,10.0,29%,NNW,30.46,16.1,12:54 PM,"Sunday, December 25, 2016",,,25.3
41.0,12.9,N/A,33.9,10.0,32%,NW,30.49,12.7,1:54 PM,"Sunday, December 25, 2016",,,"
  -
"
39.9,10.0,N/A,31.8,10.0,29%,NNW,30.51,15.0,2:54 PM,"Sunday, December 25, 2016",,,21.9
37.9,12.0,N/A,30.0,10.0,35%,NNW,30.55,12.7,3:54 PM,"Sunday, December 25, 2016",,,"
  -
"
37.0,10.0,N/A,27.7,10.0,33%,NNW,30.57,16.1,4:54 PM,"Sunday, December 25, 2016",,,"
  -
"
34.0,10.9,N/A,25.5,10.0,38%,NW,30.60,11.5,5:54 PM,"Sunday, December 25, 2016",,,"
  -
"
33.1,9.0,N/A,24.4,10.0,37%,NW,30.63,11.5,6:54 PM,"Sunday, December 25, 2016",,,"
  -
"
32.0,10.0,N/A,23.6,10.0,40%,NNW,30.66,10.4,7:54 PM,"Sunday, December 25, 2016",,,"
  -
"
30.9,7.0,N/A,21.2,10.0,37%,NNW,30.69,12.7,8:54 PM,"Sunday, December 25, 2016",,,"
  -
"
30.0,7.0,N/A,20.5,10.0,38%,NNW,30.72,11.5,9:54 PM,"Sunday, December 25, 2016",,,"
  -
"
28.0,8.1,N/A,21.7,10.0,43%,NNW,30.74,5.8,10:54 PM,"Sunday, December 25, 2016",,,"
  -
"
28.0,8.1,N/A,20.0,10.0,43%,NW,30.75,8.1,11:54 PM,"Sunday, December 25, 2016",,,"
  -
"
27.0,7.0,N/A,18.7,10.0,43%,NNW,30.76,8.1,12:54 AM,"Monday, December 26, 2016",,,"
  -
"
26.1,8.1,N/A,16.2,10.0,47%,NNW,30.78,10.4,1:54 AM,"Monday, December 26, 2016",,,"
  -
"
25.0,7.0,N/A,14.8,10.0,46%,North,30.80,10.4,2:54 AM,"Monday, December 26, 2016",,,"
  -
"
24.1,8.1,N/A,15.2,10.0,51%,North,30.79,8.1,3:54 AM,"Monday, December 26, 2016",,,"
  -
"
24.1,7.0,N/A,15.2,10.0,48%,North,30.77,8.1,4:54 AM,"Monday, December 26, 2016",,,"
  -
"
24.1,8.1,N/A,14.4,10.0,51%,NNW,30.77,9.2,5:54 AM,"Monday, December 26, 2016",,,"
  -
"
24.1,9.0,N/A,14.4,10.0,53%,NNW,30.79,9.2,6:54 AM,"Monday, December 26, 2016",,,"
  -
"
25.0,10.9,N/A,16.3,10.0,55%,NNW,30.78,8.1,7:54 AM,"Monday, December 26, 2016",,,"
  -
"
27.0,12.9,N/A,19.5,10.0,56%,North,30.78,6.9,8:54 AM,"Monday, December 26, 2016",,,"
  -
"
32.0,18.0,N/A,24.2,10.0,56%,North,30.79,9.2,9:54 AM,"Monday, December 26, 2016",,,"
  -
"
33.1,21.9,N/A,26.1,10.0,64%,ENE,30.74,8.1,10:54 AM,"Monday, December 26, 2016",,,"
  -
"
35.1,25.0,N/A,27.9,10.0,67%,ESE,30.70,9.2,11:54 AM,"Monday, December 26, 2016",,,"
  -
"
36.0,26.1,N/A,30.3,10.0,67%,ESE,30.66,6.9,12:54 PM,"Monday, December 26, 2016",,,"
  -
"
36.0,25.0,N/A,31.1,10.0,64%,ESE,30.60,5.8,1:54 PM,"Monday, December 26, 2016",,,"
  -
"
37.9,24.1,N/A,31.5,10.0,57%,SSW,30.57,9.2,2:54 PM,"Monday, December 26, 2016",,,"
  -
"
37.0,25.0,N/A,28.1,10.0,62%,South,30.55,15.0,3:54 PM,"Monday, December 26, 2016",,,"
  -
"
37.0,27.0,N/A,27.7,10.0,67%,South,30.48,16.1,4:54 PM,"Monday, December 26, 2016",,,20.7
35.6,28.4,N/A,27.1,10.0,75%,South,30.44,12.7,5:48 PM,"Monday, December 26, 2016",,,"
  -
"
36.0,28.0,N/A,27.1,10.0,73%,South,30.43,13.8,5:54 PM,"Monday, December 26, 2016",,,"
  -
"
36.0,28.9,N/A,27.5,10.0,76%,South,30.42,12.7,6:07 PM,"Monday, December 26, 2016",,,"
  -
"
36.0,30.0,N/A,26.7,10.0,79%,South,30.39,15.0,6:42 PM,"Monday, December 26, 2016",,,"
  -
"
37.0,30.0,N/A,28.1,10.0,76%,South,30.38,15.0,6:54 PM,"Monday, December 26, 2016",,,"
  -
"
37.0,32.0,N/A,28.9,10.0,82%,South,30.31,12.7,7:54 PM,"Monday, December 26, 2016",,,"
  -
"
37.0,33.1,0.00,29.3,10.0,86%,South,30.30,11.5,8:09 PM,"Monday, December 26, 2016",,,"
  -
"
37.9,36.0,0.00,30.9,8.0,93%,South,30.26,10.4,8:54 PM,"Monday, December 26, 2016",,,"
  -
"
37.9,37.0,0.00,31.5,5.0,97%,South,30.25,9.2,9:04 PM,"Monday, December 26, 2016",,,"
  -
"
37.9,37.0,0.00,32.1,5.0,97%,South,30.25,8.1,9:06 PM,"Monday, December 26, 2016",,,"
  -
"
39.0,39.0,0.00,32.8,2.5,100%,South,30.19,9.2,9:54 PM,"Monday, December 26, 2016",,,"
  -
"
41.0,41.0,0.00,35.2,3.0,100%,South,30.12,9.2,10:44 PM,"Monday, December 26, 2016",,,"
  -
"
41.0,41.0,0.00,35.2,5.0,100%,South,30.10,9.2,10:54 PM,"Monday, December 26, 2016",,,"
  -
"
48.0,46.9,0.01,"
  -
",10.0,96%,SSW,30.01,18.4,11:54 PM,"Monday, December 26, 2016",,,"
  -
"
48.0,48.0,N/A,"
  -
",10.0,100%,SSW,29.99,18.4,12:05 AM,"Tuesday, December 27, 2016",,,29.9
50.0,48.9,N/A,"
  -
",10.0,96%,SSW,29.95,20.7,12:43 AM,"Tuesday, December 27, 2016",,,31.1
50.0,48.9,N/A,"
  -
",10.0,96%,SSW,29.94,24.2,12:54 AM,"Tuesday, December 27, 2016",,,31.1
51.1,50.0,N/A,"
  -
",10.0,96%,SW,29.93,20.7,1:05 AM,"Tuesday, December 27, 2016",,,"
  -
"
53.6,50.0,N/A,"
  -
",10.0,88%,SW,29.91,23.0,1:49 AM,"Tuesday, December 27, 2016",,,35.7
53.1,50.0,N/A,"
  -
",10.0,89%,SW,29.90,21.9,1:54 AM,"Tuesday, December 27, 2016",,,35.7
54.0,50.0,N/A,"
  -
",10.0,86%,SW,29.83,20.7,2:54 AM,"Tuesday, December 27, 2016",,,32.2
55.9,51.1,N/A,"
  -
",10.0,84%,SW,29.76,32.2,3:54 AM,"Tuesday, December 27, 2016",,,40.3
57.0,52.0,N/A,"
  -
",10.0,83%,SW,29.72,32.2,4:54 AM,"Tuesday, December 27, 2016",,,43.7
55.9,51.1,N/A,"
  -
",10.0,84%,SW,29.71,26.5,5:54 AM,"Tuesday, December 27, 2016",,,36.8
55.9,52.0,0.00,"
  -
",10.0,87%,SW,29.70,29.9,6:54 AM,"Tuesday, December 27, 2016",,,36.8
57.0,51.1,0.00,"
  -
",10.0,81%,WSW,29.70,25.3,7:54 AM,"Tuesday, December 27, 2016",,,33.4
57.0,51.1,N/A,"
  -
",10.0,81%,SW,29.70,24.2,8:54 AM,"Tuesday, December 27, 2016",,,33.4
57.0,51.1,N/A,"
  -
",10.0,81%,WSW,29.70,18.4,9:54 AM,"Tuesday, December 27, 2016",,,26.5
57.0,50.0,N/A,"
  -
",10.0,77%,WSW,29.68,17.3,10:39 AM,"Tuesday, December 27, 2016",,,25.3
57.0,50.0,N/A,"
  -
",10.0,77%,WSW,29.68,18.4,10:54 AM,"Tuesday, December 27, 2016",,,26.5
57.0,48.9,N/A,"
  -
",10.0,74%,West,29.65,15.0,11:54 AM,"Tuesday, December 27, 2016",,,23.0
57.0,45.0,N/A,"
  -
",10.0,64%,West,29.65,17.3,12:43 PM,"Tuesday, December 27, 2016",,,28.8
55.9,45.0,N/A,"
  -
",10.0,67%,West,29.64,18.4,12:54 PM,"Tuesday, December 27, 2016",,,28.8
57.0,39.0,N/A,"
  -
",10.0,51%,West,29.66,23.0,1:54 PM,"Tuesday, December 27, 2016",,,34.5
55.0,37.0,N/A,"
  -
",10.0,51%,West,29.69,15.0,2:54 PM,"Tuesday, December 27, 2016",,,21.9
52.0,30.9,N/A,"
  -
",10.0,45%,WNW,29.72,21.9,3:54 PM,"Tuesday, December 27, 2016",,,33.4
48.0,28.9,N/A,"
  -
",10.0,48%,NW,29.76,16.1,4:54 PM,"Tuesday, December 27, 2016",,,24.2
45.0,27.0,N/A,38.2,10.0,49%,WNW,29.79,15.0,5:54 PM,"Tuesday, December 27, 2016",,,25.3
42.1,27.0,N/A,35.2,10.0,55%,WNW,29.82,12.7,6:54 PM,"Tuesday, December 27, 2016",,,"
  -
"
41.0,27.0,N/A,33.5,10.0,57%,West,29.85,13.8,7:54 PM,"Tuesday, December 27, 2016",,,"
  -
"
41.0,27.0,N/A,32.8,10.0,57%,West,29.87,16.1,8:54 PM,"Tuesday, December 27, 2016",,,23.0
39.9,27.0,N/A,31.8,10.0,60%,West,29.86,15.0,9:54 PM,"Tuesday, December 27, 2016",,,"
  -
"
39.9,27.0,N/A,32.9,10.0,60%,West,29.86,11.5,10:54 PM,"Tuesday, December 27, 2016",,,"
  -
"
39.0,27.0,N/A,31.8,10.0,62%,West,29.86,11.5,11:54 PM,"Tuesday, December 27, 2016",,,"
  -
"
39.0,26.1,N/A,31.8,10.0,60%,West,29.85,11.5,12:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,26.1,N/A,30.5,10.0,62%,West,29.87,11.5,1:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,26.1,N/A,31.5,10.0,62%,West,29.89,9.2,2:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
39.0,26.1,N/A,32.8,10.0,60%,West,29.90,9.2,3:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,26.1,N/A,31.5,10.0,62%,West,29.92,9.2,4:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,26.1,N/A,31.5,10.0,62%,West,29.94,9.2,5:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,27.0,N/A,29.6,10.0,65%,WNW,29.96,13.8,6:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.0,26.1,N/A,27.7,10.0,65%,West,29.98,16.1,7:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,24.1,N/A,29.6,10.0,57%,West,30.00,13.8,8:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
39.9,21.0,N/A,30.8,10.0,47%,WNW,30.02,18.4,9:54 AM,"Wednesday, December 28, 2016",,,23.0
39.9,19.9,N/A,32.1,10.0,45%,NW,30.01,13.8,10:54 AM,"Wednesday, December 28, 2016",,,21.9
39.9,18.0,N/A,32.1,10.0,41%,WNW,30.00,13.8,11:54 AM,"Wednesday, December 28, 2016",,,"
  -
"
42.1,18.0,N/A,34.9,10.0,38%,WNW,30.01,13.8,12:54 PM,"Wednesday, December 28, 2016",,,20.7
39.9,17.1,N/A,32.1,10.0,40%,NW,30.01,13.8,1:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
39.9,19.0,N/A,32.1,10.0,43%,WNW,30.04,13.8,2:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
39.0,18.0,N/A,31.4,10.0,43%,West,30.06,12.7,3:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
37.9,18.0,N/A,30.5,10.0,45%,West,30.08,11.5,4:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
37.0,19.0,N/A,29.8,10.0,48%,NW,30.11,10.4,5:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
36.0,19.9,N/A,31.1,10.0,52%,WNW,30.12,5.8,6:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
36.0,19.9,N/A,29.0,10.0,52%,WNW,30.14,9.2,7:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
36.0,19.9,N/A,30.3,10.0,52%,NW,30.14,6.9,8:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
35.1,19.9,N/A,31.0,10.0,54%,NW,30.15,4.6,9:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
32.0,21.0,N/A,28.7,10.0,64%,NNE,30.15,3.5,10:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
34.0,21.0,N/A,31.0,10.0,59%,North,30.16,3.5,11:54 PM,"Wednesday, December 28, 2016",,,"
  -
"
30.9,23.0,N/A,26.2,10.0,72%,NNE,30.14,4.6,12:54 AM,"Thursday, December 29, 2016",,,"
  -
"
32.0,21.9,N/A,28.7,10.0,66%,North,30.13,3.5,1:54 AM,"Thursday, December 29, 2016",,,"
  -
"
32.0,21.9,N/A,"
  -
",10.0,66%,Calm,30.12,Calm,2:54 AM,"Thursday, December 29, 2016",,,"
  -
"
32.0,21.0,N/A,"
  -
",10.0,64%,Calm,30.11,Calm,3:54 AM,"Thursday, December 29, 2016",,,"
  -
"
30.9,21.9,N/A,"
  -
",10.0,69%,Calm,30.09,Calm,4:54 AM,"Thursday, December 29, 2016",,,"
  -
"
30.0,23.0,N/A,24.1,10.0,75%,South,30.06,5.8,5:54 AM,"Thursday, December 29, 2016",,,"
  -
"
30.0,25.0,N/A,25.2,10.0,82%,SW,30.05,4.6,6:54 AM,"Thursday, December 29, 2016",,,"
  -
"
30.9,26.1,N/A,26.2,10.0,82%,South,30.04,4.6,7:54 AM,"Thursday, December 29, 2016",,,"
  -
"
33.1,27.0,N/A,27.7,10.0,78%,South,30.03,5.8,8:54 AM,"Thursday, December 29, 2016",,,"
  -
"
36.0,28.0,N/A,28.0,10.0,73%,SE,29.98,11.5,9:54 AM,"Thursday, December 29, 2016",,,"
  -
"
37.0,27.0,N/A,28.9,10.0,67%,SE,29.93,12.7,10:54 AM,"Thursday, December 29, 2016",,,"
  -
"
37.9,30.9,N/A,29.6,10.0,76%,SE,29.86,13.8,11:54 AM,"Thursday, December 29, 2016",,,"
  -
"
37.9,30.9,0.00,29.2,10.0,76%,SE,29.84,15.0,12:14 PM,"Thursday, December 29, 2016",,,"
  -
"
39.0,33.1,0.00,29.6,10.0,79%,SE,29.77,18.4,12:54 PM,"Thursday, December 29, 2016",,,"
  -
"
39.0,34.0,0.00,29.6,10.0,82%,SE,29.76,18.4,12:58 PM,"Thursday, December 29, 2016",,,"
  -
"
37.0,35.1,0.02,27.0,10.0,93%,SE,29.72,18.4,1:54 PM,"Thursday, December 29, 2016",,,"
  -
"
37.0,36.0,0.00,26.7,8.0,96%,SE,29.70,19.6,2:14 PM,"Thursday, December 29, 2016",,,"
  -
"
37.9,37.0,0.03,29.2,5.0,97%,SE,29.67,15.0,2:54 PM,"Thursday, December 29, 2016",,,"
  -
"
39.9,39.0,0.05,32.9,7.0,97%,SE,29.61,11.5,3:54 PM,"Thursday, December 29, 2016",,,"
  -
"
39.9,39.0,0.02,31.8,5.0,97%,SE,29.58,15.0,4:22 PM,"Thursday, December 29, 2016",,,"
  -
"
39.9,39.9,0.06,33.9,5.0,100%,East,29.53,9.2,4:54 PM,"Thursday, December 29, 2016",,,"
  -
"
41.0,39.9,0.02,34.3,5.0,96%,ESE,29.51,11.5,5:06 PM,"Thursday, December 29, 2016",,,"
  -
"
42.1,41.0,0.13,32.3,4.0,96%,East,29.44,24.2,5:54 PM,"Thursday, December 29, 2016",,,29.9
42.1,42.1,0.05,33.1,3.0,100%,East,29.43,20.7,6:06 PM,"Thursday, December 29, 2016",,,33.4
42.1,42.1,0.07,33.6,2.5,100%,East,29.43,18.4,6:10 PM,"Thursday, December 29, 2016",,,27.6
42.1,42.1,0.10,33.9,2.0,100%,East,29.43,17.3,6:15 PM,"Thursday, December 29, 2016",,,"
  -
"
42.1,42.1,0.22,36.1,2.0,100%,ENE,29.40,10.4,6:47 PM,"Thursday, December 29, 2016",,,19.6
42.1,42.1,0.25,35.2,2.0,100%,ENE,29.40,12.7,6:54 PM,"Thursday, December 29, 2016",,,"
  -
"
42.1,42.1,0.06,36.1,1.5,100%,NNW,29.40,10.4,7:08 PM,"Thursday, December 29, 2016",,,"
  -
"
36.0,35.1,0.39,24.4,1.5,97%,NW,29.38,23.0,7:54 PM,"Thursday, December 29, 2016",,,29.9
35.1,34.0,0.02,24.1,4.0,96%,WNW,29.40,19.6,8:03 PM,"Thursday, December 29, 2016",,,32.2
34.0,34.0,0.04,22.7,3.0,100%,NW,29.39,19.6,8:10 PM,"Thursday, December 29, 2016",,,29.9
34.0,33.1,0.07,23.4,3.0,96%,NW,29.38,17.3,8:19 PM,"Thursday, December 29, 2016",,,28.8
34.0,33.1,0.09,22.4,0.8,96%,NW,29.37,20.7,8:23 PM,"Thursday, December 29, 2016",,,29.9
33.1,33.1,0.11,20.9,0.8,100%,NW,29.35,21.9,8:31 PM,"Thursday, December 29, 2016",,,32.2
33.1,33.1,0.15,22.2,0.8,100%,WNW,29.34,17.3,8:54 PM,"Thursday, December 29, 2016",,,28.8
34.0,33.1,0.04,23.0,4.0,96%,WNW,29.35,18.4,9:16 PM,"Thursday, December 29, 2016",,,26.5
34.0,33.1,0.05,23.4,5.0,96%,WNW,29.34,17.3,9:26 PM,"Thursday, December 29, 2016",,,"
  -
"
35.1,34.0,0.07,24.5,7.0,96%,WNW,29.32,18.4,9:54 PM,"Thursday, December 29, 2016",,,27.6
35.1,34.0,0.01,24.8,10.0,96%,NNW,29.27,17.3,10:11 PM,"Thursday, December 29, 2016",,,26.5
36.0,33.1,0.01,25.3,10.0,89%,West,29.30,19.6,10:44 PM,"Thursday, December 29, 2016",,,28.8
36.0,34.0,0.01,25.6,10.0,93%,West,29.30,18.4,10:54 PM,"Thursday, December 29, 2016",,,26.5
36.0,32.0,N/A,25.3,10.0,86%,West,29.30,19.6,11:18 PM,"Thursday, December 29, 2016",,,28.8
36.0,32.0,N/A,26.0,10.0,86%,West,29.30,17.3,11:54 PM,"Thursday, December 29, 2016",,,25.3
35.1,30.0,N/A,25.5,10.0,82%,West,29.29,15.0,12:54 AM,"Friday, December 30, 2016",,,28.8
35.1,28.0,N/A,24.1,10.0,76%,West,29.30,19.6,1:54 AM,"Friday, December 30, 2016",,,35.7
35.1,28.9,N/A,24.5,10.0,78%,WSW,29.32,18.4,2:54 AM,"Friday, December 30, 2016",,,31.1
35.1,28.9,N/A,23.5,10.0,78%,WSW,29.34,21.9,3:54 AM,"Friday, December 30, 2016",,,28.8
35.1,28.0,N/A,24.5,10.0,76%,WSW,29.35,18.4,4:54 AM,"Friday, December 30, 2016",,,26.5
35.1,28.0,N/A,24.1,10.0,76%,WSW,29.37,19.6,5:54 AM,"Friday, December 30, 2016",,,33.4
35.1,27.0,N/A,24.1,10.0,72%,West,29.40,19.6,6:54 AM,"Friday, December 30, 2016",,,25.3
35.1,26.1,N/A,24.8,10.0,70%,WSW,29.42,17.3,7:54 AM,"Friday, December 30, 2016",,,26.5
36.0,26.1,N/A,25.0,10.0,67%,WSW,29.45,20.7,8:54 AM,"Friday, December 30, 2016",,,24.2
37.0,26.1,N/A,25.9,10.0,65%,WSW,29.47,23.0,9:54 AM,"Friday, December 30, 2016",,,32.2
39.0,26.1,N/A,30.3,10.0,60%,WSW,29.48,16.1,10:54 AM,"Friday, December 30, 2016",,,25.3
39.9,25.0,N/A,30.2,10.0,55%,WSW,29.47,20.7,11:54 AM,"Friday, December 30, 2016",,,34.5
39.9,24.1,N/A,30.8,10.0,53%,WSW,29.48,18.4,12:54 PM,"Friday, December 30, 2016",,,33.4
37.0,27.0,0.00,26.2,4.0,67%,West,29.49,21.9,1:54 PM,"Friday, December 30, 2016",,,32.2
37.0,28.0,0.00,26.7,9.0,70%,West,29.50,19.6,2:09 PM,"Friday, December 30, 2016",,,25.3
37.9,25.0,0.00,28.9,10.0,60%,West,29.52,16.1,2:54 PM,"Friday, December 30, 2016",,,24.2
37.0,21.9,N/A,27.0,10.0,54%,WNW,29.55,18.4,3:54 PM,"Friday, December 30, 2016",,,27.6
36.0,19.0,N/A,25.6,10.0,50%,West,29.59,18.4,4:54 PM,"Friday, December 30, 2016",,,31.1
35.1,18.0,N/A,25.9,10.0,50%,West,29.63,13.8,5:54 PM,"Friday, December 30, 2016",,,33.4
34.0,17.1,N/A,24.6,10.0,50%,West,29.67,13.8,6:54 PM,"Friday, December 30, 2016",,,25.3
33.1,17.1,N/A,23.9,10.0,52%,West,29.71,12.7,7:54 PM,"Friday, December 30, 2016",,,25.3
32.0,16.0,N/A,21.6,10.0,52%,West,29.76,15.0,8:54 PM,"Friday, December 30, 2016",,,25.3
30.9,14.0,N/A,19.8,10.0,50%,West,29.80,16.1,9:54 PM,"Friday, December 30, 2016",,,24.2
30.0,12.9,N/A,20.0,10.0,49%,West,29.87,12.7,11:54 PM,"Friday, December 30, 2016",,,25.3
28.9,12.9,N/A,16.1,10.0,51%,West,29.90,19.6,12:54 AM,"Saturday, December 31, 2016",,,24.2
28.9,12.9,N/A,16.1,10.0,51%,West,29.93,19.6,1:54 AM,"Saturday, December 31, 2016",,,26.5
28.0,12.9,N/A,15.7,10.0,53%,West,29.95,17.3,2:54 AM,"Saturday, December 31, 2016",,,23.0
28.0,12.9,N/A,16.1,10.0,53%,West,29.98,16.1,3:54 AM,"Saturday, December 31, 2016",,,26.5
28.0,14.0,N/A,16.5,10.0,56%,West,30.01,15.0,4:54 AM,"Saturday, December 31, 2016",,,20.7
27.0,15.1,N/A,18.0,10.0,61%,SW,30.04,9.2,5:54 AM,"Saturday, December 31, 2016",,,"
  -
"
27.0,16.0,N/A,17.3,10.0,63%,SW,30.09,10.4,6:54 AM,"Saturday, December 31, 2016",,,"
  -
"
27.0,18.0,N/A,16.7,10.0,69%,SW,30.10,11.5,7:54 AM,"Saturday, December 31, 2016",,,"
  -
"
32.0,19.0,N/A,21.6,10.0,59%,WSW,30.14,15.0,9:54 AM,"Saturday, December 31, 2016",,,"
  -
"
33.1,19.0,N/A,23.4,10.0,56%,SW,30.13,13.8,10:54 AM,"Saturday, December 31, 2016",,,"
  -
"
33.1,18.0,N/A,23.9,10.0,54%,SW,30.10,12.7,11:54 AM,"Saturday, December 31, 2016",,,"
  -
"
34.0,18.0,N/A,25.0,10.0,52%,SSW,30.07,12.7,12:54 PM,"Saturday, December 31, 2016",,,"
  -
"
35.1,19.0,N/A,25.5,10.0,52%,SSW,30.05,15.0,1:54 PM,"Saturday, December 31, 2016",,,23.0
35.1,19.9,N/A,26.4,10.0,54%,SSW,30.04,12.7,2:54 PM,"Saturday, December 31, 2016",,,"
  -
"
35.1,21.9,N/A,26.4,10.0,59%,South,30.01,12.7,3:54 PM,"Saturday, December 31, 2016",,,"
  -
"
36.0,23.0,N/A,28.0,10.0,59%,South,30.00,11.5,4:54 PM,"Saturday, December 31, 2016",,,"
  -
"
37.9,27.0,N/A,29.2,10.0,65%,South,29.99,15.0,5:54 PM,"Saturday, December 31, 2016",,,"
  -
"
39.0,28.9,N/A,31.0,10.0,67%,SSW,29.97,13.8,6:54 PM,"Saturday, December 31, 2016",,,"
  -
"
39.9,30.9,N/A,34.5,10.0,70%,South,29.95,8.1,7:54 PM,"Saturday, December 31, 2016",,,"
  -
"
41.0,34.0,0.00,33.9,10.0,76%,SSW,29.92,12.7,8:54 PM,"Saturday, December 31, 2016",,,"
  -
"
41.0,37.0,0.02,33.1,7.0,86%,SSW,29.90,15.0,9:54 PM,"Saturday, December 31, 2016",,,"
  -
"
41.0,36.0,0.02,30.9,10.0,82%,SW,29.89,24.2,10:33 PM,"Saturday, December 31, 2016",,,32.2
39.9,36.0,0.02,30.8,10.0,86%,WSW,29.89,18.4,10:54 PM,"Saturday, December 31, 2016",,,25.3
39.9,37.0,0.03,31.8,10.0,89%,SW,29.87,15.0,11:54 PM,"Saturday, December 31, 2016",,,"
  -
"
39.0,36.0,0.01,31.0,10.0,89%,SW,29.88,13.8,12:54 AM,"Sunday, January 1, 2017",,,"
  -
"
37.9,35.1,0.03,28.5,10.0,89%,SW,29.88,17.3,1:54 AM,"Sunday, January 1, 2017",,,"
  -
"
37.0,35.1,0.02,28.5,10.0,93%,SW,29.88,13.8,2:54 AM,"Sunday, January 1, 2017",,,"
  -
"
37.0,35.1,0.01,27.7,10.0,93%,SW,29.87,16.1,3:47 AM,"Sunday, January 1, 2017",,,"
  -
"
37.0,35.1,0.01,27.4,10.0,93%,SW,29.87,17.3,3:54 AM,"Sunday, January 1, 2017",,,"
  -
"
37.0,35.1,0.00,27.4,10.0,93%,SW,29.87,17.3,4:54 AM,"Sunday, January 1, 2017",,,"
  -
"
37.0,34.0,N/A,28.5,10.0,89%,SW,29.90,13.8,5:54 AM,"Sunday, January 1, 2017",,,"
  -
"
36.0,33.1,N/A,27.1,10.0,89%,SW,29.94,13.8,6:54 AM,"Sunday, January 1, 2017",,,"
  -
"
37.9,32.0,N/A,29.2,10.0,79%,West,29.98,15.0,7:54 AM,"Sunday, January 1, 2017",,,26.5
