,Date,Favorite,Spread,Underdog,Total,Money Odds,Year,Week,Away,Home,Favprob,Dogprob,Awayprob,Homeprob,Awayspread,Homespread,Home Score,Away Score,Overtime?,Homewins,Over,Homecover,Totalscore,Awaycover,Awaywins,Favwins,Favbinned,FavbinnedMP,Favcover,Dogcover,Spreadpush
1699,2008-10-06,New Orleans,-3.0,Minnesota,47.0,"['-160', '+140']",2008,5,Minnesota,New Orleans,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,27,30,,0,1.0,0.0,57,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
1700,2007-10-07,New Orleans,-4.0,Carolina,43.0,"['-200', '+170']",2007,5,Carolina,New Orleans,0.642857142857,0.357142857143,0.357142857143,0.642857142857,4.0,-4.0,13,16,,0,0.0,0.0,29,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
1701,2007-10-07,Jacksonville,-2.5,Kansas City,36.0,"['-135', '+115']",2007,5,Jacksonville,Kansas City,0.552594002856,0.447405997144,0.552594002856,0.447405997144,-2.5,2.5,7,17,,0,0.0,0.0,24,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
1702,2007-10-07,Washington,-3.5,Detroit,45.0,"['-200', '+170']",2007,5,Detroit,Washington,0.642857142857,0.357142857143,0.357142857143,0.642857142857,3.5,-3.5,34,3,,1,0.0,1.0,37,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1703,2007-10-07,Tennessee,-7.5,Atlanta,41.0,"['-380', '+300']",2007,5,Atlanta,Tennessee,0.76,0.24,0.24,0.76,7.5,-7.5,20,13,,1,0.0,0.0,33,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1704,2007-10-07,Houston,-5.0,Miami,43.0,"['-250', '+200']",2007,5,Miami,Houston,0.681818181818,0.318181818182,0.318181818182,0.681818181818,5.0,-5.0,22,19,,1,0.0,0.0,41,1.0,0,1,"(0.66, 0.687]",0.6735,0,1,0
1705,2007-10-07,Pittsburgh,-5.0,Seattle,41.5,"['-250', '+200']",2007,5,Seattle,Pittsburgh,0.681818181818,0.318181818182,0.318181818182,0.681818181818,5.0,-5.0,21,0,,1,0.0,1.0,21,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1706,2007-10-07,New England,-16.0,Cleveland,48.0,"['-1850', '+1200']",2007,5,Cleveland,New England,0.925,0.075,0.075,0.925,16.0,-16.0,34,17,,1,1.0,1.0,51,0.0,0,1,"(0.9, 0.925]",,1,0,0
1707,2007-10-07,Arizona,-4.0,St. Louis,40.5,"['-210', '+175']",2007,5,Arizona,St. Louis,0.650704225352,0.349295774648,0.650704225352,0.349295774648,-4.0,4.0,31,34,,0,1.0,1.0,65,0.0,1,1,"(0.633, 0.66]",0.6465,0,1,0
1708,2007-10-07,NY Giants,-4.0,NY Jets,41.0,"['-210', '+175']",2007,5,NY Jets,NY Giants,0.650704225352,0.349295774648,0.349295774648,0.650704225352,4.0,-4.0,35,24,,1,1.0,1.0,59,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1709,2007-10-07,Indianapolis,-8.5,Tampa Bay,45.0,"['-500', '+375']",2007,5,Tampa Bay,Indianapolis,0.798319327731,0.201680672269,0.201680672269,0.798319327731,8.5,-8.5,33,14,,1,1.0,1.0,47,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
1710,2007-10-07,San Diego,-1.0,Denver,43.0,"['-115', '-105']",2007,5,San Diego,Denver,0.523017193566,0.476982806434,0.523017193566,0.476982806434,-1.0,1.0,3,41,,0,1.0,0.0,44,1.0,1,1,"(0.5, 0.527]",0.5135,1,0,0
1711,2007-10-07,Baltimore,-4.0,San Francisco,35.0,"['-210', '+175']",2007,5,Baltimore,San Francisco,0.650704225352,0.349295774648,0.650704225352,0.349295774648,-4.0,4.0,7,9,,0,0.0,1.0,16,0.0,1,1,"(0.633, 0.66]",0.6465,0,1,0
1712,2007-10-07,Green Bay,-3.5,Chicago,41.0,"['-185', '+165']",2007,5,Chicago,Green Bay,0.632376652693,0.367623347307,0.367623347307,0.632376652693,3.5,-3.5,20,27,,0,1.0,0.0,47,1.0,1,0,"(0.607, 0.633]",0.62,0,1,0
1713,2007-10-08,Dallas,-11.0,Buffalo,45.5,"['-700', '+500']",2007,5,Dallas,Buffalo,0.84,0.16,0.84,0.16,-11.0,11.0,24,25,,0,1.0,1.0,49,0.0,1,1,"(0.82, 0.847]",0.8335,0,1,0
1714,2006-10-08,Indianapolis,-17.5,Tennessee,48.0,"['-2700', '+1750']",2006,5,Tennessee,Indianapolis,0.94691943128,0.0530805687204,0.0530805687204,0.94691943128,17.5,-17.5,14,13,,1,0.0,0.0,27,1.0,0,1,,,0,1,0
1715,2006-10-08,NY Giants,-5.5,Washington,46.0,"['-260', '+210']",2006,5,Washington,NY Giants,0.691252144082,0.308747855918,0.308747855918,0.691252144082,5.5,-5.5,19,3,,1,0.0,1.0,22,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1716,2006-10-08,Minnesota,-6.5,Detroit,41.0,"['-310', '+250']",2006,5,Detroit,Minnesota,0.725752508361,0.274247491639,0.274247491639,0.725752508361,6.5,-6.5,26,17,,1,1.0,1.0,43,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1717,2006-10-08,New Orleans,-7.0,Tampa Bay,35.0,"['-310', '+260']",2006,5,Tampa Bay,New Orleans,0.731323722149,0.268676277851,0.268676277851,0.731323722149,7.0,-7.0,24,21,,1,1.0,0.0,45,1.0,0,1,"(0.713, 0.74]",0.7265,0,1,0
1718,2006-10-08,St. Louis,-2.5,Green Bay,46.5,"['-135', '+115']",2006,5,St. Louis,Green Bay,0.552594002856,0.447405997144,0.552594002856,0.447405997144,-2.5,2.5,20,23,,0,0.0,0.0,43,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
1719,2006-10-08,New England,-9.5,Miami,36.5,"['-600', '+450']",2006,5,Miami,New England,0.825,0.175,0.175,0.825,9.5,-9.5,20,10,,1,0.0,1.0,30,0.0,0,1,"(0.82, 0.847]",0.8335,1,0,0
1720,2006-10-08,Chicago,-9.5,Buffalo,34.5,"['-600', '+450']",2006,5,Buffalo,Chicago,0.825,0.175,0.175,0.825,9.5,-9.5,40,7,,1,1.0,1.0,47,0.0,0,1,"(0.82, 0.847]",0.8335,1,0,0
1721,2006-10-08,Carolina,-8.0,Cleveland,38.0,"['-390', '+310']",2006,5,Cleveland,Carolina,0.765438008617,0.234561991383,0.234561991383,0.765438008617,8.0,-8.0,20,12,,1,0.0,0.5,32,0.5,0,1,"(0.74, 0.767]",0.7535,0,0,1
1722,2006-10-08,Jacksonville,-7.0,NY Jets,38.5,"['-330', '+260']",2006,5,NY Jets,Jacksonville,0.734239802225,0.265760197775,0.265760197775,0.734239802225,7.0,-7.0,41,0,,1,1.0,1.0,41,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1723,2006-10-08,Kansas City,-3.5,Arizona,40.0,"['-210', '+175']",2006,5,Kansas City,Arizona,0.650704225352,0.349295774648,0.650704225352,0.349295774648,-3.5,3.5,20,23,,0,1.0,1.0,43,0.0,1,1,"(0.633, 0.66]",0.6465,0,1,0
1724,2006-10-08,San Francisco,-3.5,Oakland,39.5,"['-180', '+160']",2006,5,Oakland,San Francisco,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.5,-3.5,34,20,,1,1.0,1.0,54,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1725,2006-10-08,Philadelphia,-1.0,Dallas,43.0,"['-115', '-105']",2006,5,Dallas,Philadelphia,0.523017193566,0.476982806434,0.476982806434,0.523017193566,1.0,-1.0,38,24,,1,1.0,1.0,62,0.0,0,1,"(0.5, 0.527]",0.5135,1,0,0
1726,2006-10-08,San Diego,-3.5,Pittsburgh,37.0,"['-180', '+160']",2006,5,Pittsburgh,San Diego,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.5,-3.5,23,13,,1,0.0,1.0,36,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1727,2006-10-09,Denver,-5.0,Baltimore,33.0,"['-250', '+210']",2006,5,Baltimore,Denver,0.688888888889,0.311111111111,0.311111111111,0.688888888889,5.0,-5.0,13,3,,1,0.0,1.0,16,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1728,2016-09-18,Detroit,-6.0,Tennessee,48.0,"['-270', '+230']",2016,2,Tennessee,Detroit,0.706582077716,0.293417922284,0.293417922284,0.706582077716,6.0,-6.0,15,16,,0,0.0,0.0,31,1.0,1,0,"(0.687, 0.713]",0.7,0,1,0
1729,2016-09-18,New England,-5.5,Miami,42.0,"['-255', '+215']",2016,2,Miami,New England,0.693503129722,0.306496870278,0.306496870278,0.693503129722,5.5,-5.5,31,24,,1,1.0,1.0,55,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1730,2016-09-18,Baltimore,-4.5,Cleveland,42.0,"['-225', '+185']",2016,2,Baltimore,Cleveland,0.663648124191,0.336351875809,0.663648124191,0.336351875809,-4.5,4.5,20,25,,0,1.0,0.0,45,1.0,1,1,"(0.66, 0.687]",0.6735,1,0,0
1731,2016-09-18,Pittsburgh,-3.0,Cincinnati,48.0,"['-170', '+150']",2016,2,Cincinnati,Pittsburgh,0.611510791367,0.388489208633,0.388489208633,0.611510791367,3.0,-3.0,24,16,,1,0.0,1.0,40,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1732,2016-09-18,Washington,-3.0,Dallas,47.0,"['-180', '+160']",2016,2,Dallas,Washington,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.0,-3.0,23,27,,0,1.0,0.0,50,1.0,1,0,"(0.607, 0.633]",0.62,0,1,0
1733,2016-09-18,NY Giants,-4.0,New Orleans,54.5,"['-190', '+165']",2016,2,New Orleans,NY Giants,0.634530560807,0.365469439193,0.365469439193,0.634530560807,4.0,-4.0,16,13,,1,0.0,0.0,29,1.0,0,1,"(0.633, 0.66]",0.6465,0,1,0
1734,2016-09-18,Carolina,-12.5,San Francisco,44.5,"['-675', '+475']",2016,2,San Francisco,Carolina,0.83355704698,0.16644295302,0.16644295302,0.83355704698,12.5,-12.5,46,27,,1,1.0,1.0,73,0.0,0,1,"(0.82, 0.847]",0.8335,1,0,0
1735,2016-09-18,Arizona,-7.0,Tampa Bay,49.5,"['-340', '+280']",2016,2,Tampa Bay,Arizona,0.745958429561,0.254041570439,0.254041570439,0.745958429561,7.0,-7.0,40,7,,1,0.0,1.0,47,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
1736,2016-09-18,Seattle,-5.5,Los Angeles,38.0,"['-240', '+200']",2016,2,Seattle,St. Louis,0.679245283019,0.320754716981,0.679245283019,0.320754716981,-5.5,5.5,9,3,,1,0.0,1.0,12,0.0,0,0,"(0.66, 0.687]",0.6735,0,0,1
1737,2016-09-18,Denver,-6.0,Indianapolis,47.0,"['-270', '+230']",2016,2,Indianapolis,Denver,0.706582077716,0.293417922284,0.293417922284,0.706582077716,6.0,-6.0,34,20,,1,1.0,1.0,54,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1738,2016-09-18,Oakland,-4.0,Atlanta,48.0,"['-200', '+175']",2016,2,Atlanta,Oakland,0.647058823529,0.352941176471,0.352941176471,0.647058823529,4.0,-4.0,28,35,,0,1.0,0.0,63,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
1739,2016-09-18,San Diego,-3.0,Jacksonville,47.5,"['-155', '+135']",2016,2,Jacksonville,San Diego,0.588211546225,0.411788453775,0.411788453775,0.588211546225,3.0,-3.0,38,14,,1,1.0,1.0,52,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
1740,2016-09-18,Green Bay,-2.0,Minnesota,43.0,"['-130', '+110']",2016,2,Green Bay,Minnesota,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,17,14,,1,0.0,1.0,31,0.0,0,0,"(0.527, 0.553]",0.54,0,1,0
1741,2016-09-19,Chicago,-3.0,Philadelphia,43.0,"['-160', '+140']",2016,2,Philadelphia,Chicago,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,14,29,,0,0.5,0.0,43,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
1742,2015-09-17,Kansas City,-3.0,Denver,42.0,"['-165', '+145']",2015,2,Denver,Kansas City,0.604034366829,0.395965633171,0.395965633171,0.604034366829,3.0,-3.0,24,31,,0,1.0,0.0,55,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
1743,2015-09-20,Carolina,-3.0,Houston,41.0,"['-145', '+125']",2015,2,Houston,Carolina,0.571115973742,0.428884026258,0.428884026258,0.571115973742,3.0,-3.0,24,17,,1,0.5,1.0,41,0.0,0,1,"(0.553, 0.58]",0.5665,1,0,0
1744,2015-09-20,New Orleans,-9.0,Tampa Bay,47.0,"['-475', '+375']",2015,2,Tampa Bay,New Orleans,0.796909492274,0.203090507726,0.203090507726,0.796909492274,9.0,-9.0,19,26,,0,0.0,0.0,45,1.0,1,0,"(0.793, 0.82]",0.8065,0,1,0
1745,2015-09-20,Pittsburgh,-6.0,San Francisco,46.0,"['-255', '+215']",2015,2,San Francisco,Pittsburgh,0.693503129722,0.306496870278,0.306496870278,0.693503129722,6.0,-6.0,43,18,,1,1.0,1.0,61,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1746,2015-09-20,Minnesota,-2.5,Detroit,44.0,"['-145', '+125']",2015,2,Detroit,Minnesota,0.571115973742,0.428884026258,0.428884026258,0.571115973742,2.5,-2.5,26,16,,1,0.0,1.0,42,0.0,0,1,"(0.553, 0.58]",0.5665,1,0,0
1747,2015-09-20,Buffalo,-1.0,New England,44.5,"['-120', '+100']",2015,2,New England,Buffalo,0.521739130435,0.478260869565,0.478260869565,0.521739130435,1.0,-1.0,32,40,,0,1.0,0.0,72,1.0,1,0,"(0.5, 0.527]",0.5135,0,1,0
1748,2015-09-20,Arizona,-2.0,Chicago,46.0,"['-130', '+110']",2015,2,Arizona,Chicago,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,23,48,,0,1.0,0.0,71,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
1749,2015-09-20,Cincinnati,-3.5,San Diego,48.0,"['-180', '+160']",2015,2,San Diego,Cincinnati,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.5,-3.5,24,19,,1,0.0,1.0,43,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1750,2015-09-20,St. Louis,-3.0,Washington,41.0,"['-175', '+155']",2015,2,St. Louis,Washington,0.618717504333,0.381282495667,0.618717504333,0.381282495667,-3.0,3.0,24,10,,1,0.0,1.0,34,0.0,0,0,"(0.607, 0.633]",0.62,0,1,0
1751,2015-09-20,NY Giants,-2.0,Atlanta,50.0,"['-130', '+110']",2015,2,Atlanta,NY Giants,0.542743538767,0.457256461233,0.457256461233,0.542743538767,2.0,-2.0,20,24,,0,0.0,0.0,44,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
1752,2015-09-20,Baltimore,-6.0,Oakland,42.0,"['-260', '+220']",2015,2,Baltimore,Oakland,0.697986577181,0.302013422819,0.697986577181,0.302013422819,-6.0,6.0,37,33,,1,1.0,1.0,70,0.0,0,0,"(0.687, 0.713]",0.7,0,1,0
1753,2015-09-20,Miami,-6.0,Jacksonville,42.0,"['-260', '+220']",2015,2,Miami,Jacksonville,0.697986577181,0.302013422819,0.697986577181,0.302013422819,-6.0,6.0,23,20,,1,1.0,1.0,43,0.0,0,0,"(0.687, 0.713]",0.7,0,1,0
1754,2015-09-20,Philadelphia,-6.5,Dallas,54.0,"['-280', '+240']",2015,2,Dallas,Philadelphia,0.714714714715,0.285285285285,0.285285285285,0.714714714715,6.5,-6.5,10,20,,0,0.0,0.0,30,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
1755,2015-09-20,Green Bay,-3.0,Seattle,49.5,"['-180', '+160']",2015,2,Seattle,Green Bay,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.0,-3.0,27,17,,1,0.0,1.0,44,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
1756,2015-09-21,Indianapolis,-6.0,NY Jets,46.0,"['-265', '+225']",2015,2,NY Jets,Indianapolis,0.702344546381,0.297655453619,0.297655453619,0.702344546381,6.0,-6.0,7,20,,0,0.0,0.0,27,1.0,1,0,"(0.687, 0.713]",0.7,0,1,0
1757,2014-09-11,Baltimore,-2.5,Pittsburgh,44.5,"['-140', '+120']",2014,2,Pittsburgh,Baltimore,0.56204379562,0.43795620438,0.43795620438,0.56204379562,2.5,-2.5,26,6,,1,0.0,1.0,32,0.0,0,1,"(0.553, 0.58]",0.5665,1,0,0
1758,2014-09-14,Carolina,-1.5,Detroit,43.5,"['-120', '+100']",2014,2,Detroit,Carolina,0.521739130435,0.478260869565,0.478260869565,0.521739130435,1.5,-1.5,24,7,,1,0.0,1.0,31,0.0,0,1,"(0.5, 0.527]",0.5135,1,0,0
1759,2014-09-14,Buffalo,-1.0,Miami,43.0,"['-120', '+100']",2014,2,Miami,Buffalo,0.521739130435,0.478260869565,0.478260869565,0.521739130435,1.0,-1.0,29,10,,1,0.0,1.0,39,0.0,0,1,"(0.5, 0.527]",0.5135,1,0,0
1760,2014-09-14,Washington,-5.0,Jacksonville,43.0,"['-240', '+200']",2014,2,Jacksonville,Washington,0.679245283019,0.320754716981,0.320754716981,0.679245283019,5.0,-5.0,41,10,,1,1.0,1.0,51,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1761,2014-09-14,Tennessee,-3.5,Dallas,49.5,"['-175', '+155']",2014,2,Dallas,Tennessee,0.618717504333,0.381282495667,0.381282495667,0.618717504333,3.5,-3.5,10,26,,0,0.0,0.0,36,1.0,1,0,"(0.607, 0.633]",0.62,0,1,0
1762,2014-09-14,NY Giants,-2.0,Arizona,41.5,"['-130', '+110']",2014,2,Arizona,NY Giants,0.542743538767,0.457256461233,0.457256461233,0.542743538767,2.0,-2.0,14,25,,0,0.0,0.0,39,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
1763,2014-09-14,New England,-3.0,Minnesota,49.0,"['-180', '+160']",2014,2,New England,Minnesota,0.625668449198,0.374331550802,0.625668449198,0.374331550802,-3.0,3.0,7,30,,0,0.0,0.0,37,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
1764,2014-09-14,New Orleans,-6.0,Cleveland,49.5,"['-265', '+225']",2014,2,New Orleans,Cleveland,0.702344546381,0.297655453619,0.702344546381,0.297655453619,-6.0,6.0,26,24,,1,1.0,1.0,50,0.0,0,0,"(0.687, 0.713]",0.7,0,1,0
1765,2014-09-14,Cincinnati,-5.5,Atlanta,49.0,"['-250', '+210']",2014,2,Atlanta,Cincinnati,0.688888888889,0.311111111111,0.311111111111,0.688888888889,5.5,-5.5,24,10,,1,0.0,1.0,34,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
1766,2014-09-14,Tampa Bay,-4.5,St. Louis,37.5,"['-220', '+185']",2014,2,St. Louis,Tampa Bay,0.662090813094,0.337909186906,0.337909186906,0.662090813094,4.5,-4.5,17,19,,0,0.0,0.0,36,1.0,1,0,"(0.66, 0.687]",0.6735,0,1,0
1767,2014-09-14,Seattle,-5.0,San Diego,45.0,"['-240', '+200']",2014,2,Seattle,San Diego,0.679245283019,0.320754716981,0.679245283019,0.320754716981,-5.0,5.0,30,21,,1,1.0,1.0,51,0.0,0,0,"(0.66, 0.687]",0.6735,0,1,0
1768,2014-09-14,Houston,-3.0,Oakland,41.0,"['-170', '+150']",2014,2,Houston,Oakland,0.611510791367,0.388489208633,0.611510791367,0.388489208633,-3.0,3.0,14,30,,0,1.0,0.0,44,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
1769,2014-09-14,Green Bay,-7.5,NY Jets,46.5,"['-360', '+300']",2014,2,NY Jets,Green Bay,0.757894736842,0.242105263158,0.242105263158,0.757894736842,7.5,-7.5,31,24,,1,1.0,0.0,55,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1770,2014-09-14,Denver,-13.0,Kansas City,49.0,"['-1050', '+675']",2014,2,Kansas City,Denver,0.876177658143,0.123822341857,0.123822341857,0.876177658143,13.0,-13.0,24,17,,1,0.0,0.0,41,1.0,0,1,"(0.873, 0.9]",0.8865,0,1,0
1771,2014-09-14,San Francisco,-7.0,Chicago,47.5,"['-345', '+285']",2014,2,Chicago,San Francisco,0.749048357536,0.250951642464,0.250951642464,0.749048357536,7.0,-7.0,20,28,,0,1.0,0.0,48,1.0,1,0,"(0.74, 0.767]",0.7535,0,1,0
1772,2014-09-15,Indianapolis,-3.0,Philadelphia,54.0,"['-155', '+135']",2014,2,Philadelphia,Indianapolis,0.588211546225,0.411788453775,0.411788453775,0.588211546225,3.0,-3.0,27,30,,0,1.0,0.0,57,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
1773,2013-09-12,New England,-11.0,NY Jets,43.0,"['-600', '+450']",2013,2,NY Jets,New England,0.825,0.175,0.175,0.825,11.0,-11.0,13,10,,1,0.0,0.0,23,1.0,0,1,"(0.82, 0.847]",0.8335,0,1,0
1774,2013-09-15,Philadelphia,-7.5,San Diego,52.5,"['-330', '+270']",2013,2,San Diego,Philadelphia,0.739551786796,0.260448213204,0.260448213204,0.739551786796,7.5,-7.5,30,33,,0,1.0,0.0,63,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
1775,2013-09-15,Baltimore,-6.5,Cleveland,43.5,"['-300', '+250']",2013,2,Cleveland,Baltimore,0.724137931034,0.275862068966,0.275862068966,0.724137931034,6.5,-6.5,14,6,,1,0.0,1.0,20,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1776,2013-09-15,Houston,-7.5,Tennessee,42.0,"['-390', '+320']",2013,2,Tennessee,Houston,0.769736842105,0.230263157895,0.230263157895,0.769736842105,7.5,-7.5,30,24,Y,1,1.0,0.0,54,1.0,0,1,"(0.767, 0.793]",0.78,0,1,0
1777,2013-09-15,Indianapolis,-2.0,Miami,43.5,"['-130', '+110']",2013,2,Miami,Indianapolis,0.542743538767,0.457256461233,0.457256461233,0.542743538767,2.0,-2.0,20,24,,0,1.0,0.0,44,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
1778,2013-09-15,Carolina,-3.5,Buffalo,43.5,"['-175', '+155']",2013,2,Carolina,Buffalo,0.618717504333,0.381282495667,0.618717504333,0.381282495667,-3.5,3.5,24,23,,1,1.0,1.0,47,0.0,0,0,"(0.607, 0.633]",0.62,0,1,0
1779,2013-09-15,Atlanta,-5.0,St. Louis,47.0,"['-225', '+185']",2013,2,St. Louis,Atlanta,0.663648124191,0.336351875809,0.336351875809,0.663648124191,5.0,-5.0,31,24,,1,1.0,1.0,55,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1780,2013-09-15,Green Bay,-7.0,Washington,49.0,"['-370', '+310']",2013,2,Washington,Green Bay,0.763462506291,0.236537493709,0.236537493709,0.763462506291,7.0,-7.0,38,20,,1,1.0,1.0,58,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
1781,2013-09-15,Kansas City,-3.0,Dallas,45.5,"['-160', '+140']",2013,2,Dallas,Kansas City,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,17,16,,1,0.0,0.0,33,1.0,0,1,"(0.58, 0.607]",0.5935,0,1,0
1782,2013-09-15,Chicago,-6.0,Minnesota,41.0,"['-265', '+225']",2013,2,Minnesota,Chicago,0.702344546381,0.297655453619,0.297655453619,0.702344546381,6.0,-6.0,31,30,,1,1.0,0.0,61,1.0,0,1,"(0.687, 0.713]",0.7,0,1,0
1783,2013-09-15,New Orleans,-3.5,Tampa Bay,48.5,"['-170', '+150']",2013,2,New Orleans,Tampa Bay,0.611510791367,0.388489208633,0.611510791367,0.388489208633,-3.5,3.5,14,16,,0,0.0,1.0,30,0.0,1,1,"(0.607, 0.633]",0.62,0,1,0
1784,2013-09-15,Detroit,-2.0,Arizona,48.0,"['-130', '+110']",2013,2,Detroit,Arizona,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,25,21,,1,0.0,1.0,46,0.0,0,0,"(0.527, 0.553]",0.54,0,1,0
1785,2013-09-15,Oakland,-4.0,Jacksonville,41.0,"['-205', '+175']",2013,2,Jacksonville,Oakland,0.648920863309,0.351079136691,0.351079136691,0.648920863309,4.0,-4.0,19,9,,1,0.0,1.0,28,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
1786,2013-09-15,Denver,-3.5,NY Giants,54.0,"['-200', '+170']",2013,2,Denver,NY Giants,0.642857142857,0.357142857143,0.642857142857,0.357142857143,-3.5,3.5,23,41,,0,1.0,0.0,64,1.0,1,1,"(0.633, 0.66]",0.6465,1,0,0
1787,2013-09-15,Seattle,-3.0,San Francisco,44.5,"['-155', '+135']",2013,2,San Francisco,Seattle,0.588211546225,0.411788453775,0.411788453775,0.588211546225,3.0,-3.0,29,3,,1,0.0,1.0,32,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
1788,2013-09-16,Cincinnati,-6.5,Pittsburgh,40.0,"['-310', '+260']",2013,2,Pittsburgh,Cincinnati,0.731323722149,0.268676277851,0.268676277851,0.731323722149,6.5,-6.5,20,10,,1,0.0,1.0,30,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
1789,2012-09-13,Green Bay,-5.0,Chicago,50.5,"['-240', '+200']",2012,2,Chicago,Green Bay,0.679245283019,0.320754716981,0.320754716981,0.679245283019,5.0,-5.0,23,10,,1,0.0,1.0,33,0.0,0,1,"(0.66, 0.687]",0.6735,1,0,0
1790,2012-09-16,NY Giants,-7.5,Tampa Bay,43.5,"['-370', '+310']",2012,2,Tampa Bay,NY Giants,0.763462506291,0.236537493709,0.236537493709,0.763462506291,7.5,-7.5,41,34,,1,1.0,0.0,75,1.0,0,1,"(0.74, 0.767]",0.7535,0,1,0
1791,2012-09-16,New England,-13.5,Arizona,47.0,"['-850', '+650']",2012,2,Arizona,New England,0.870307167235,0.129692832765,0.129692832765,0.870307167235,13.5,-13.5,18,20,,0,0.0,0.0,38,1.0,1,0,"(0.847, 0.873]",0.86,0,1,0
1792,2012-09-16,Minnesota,-3.0,Indianapolis,45.5,"['-145', '+125']",2012,2,Minnesota,Indianapolis,0.571115973742,0.428884026258,0.571115973742,0.428884026258,-3.0,3.0,23,20,,1,0.0,1.0,43,0.0,0,0,"(0.553, 0.58]",0.5665,0,1,0
1793,2012-09-16,New Orleans,-3.0,Carolina,53.5,"['-150', '+130']",2012,2,New Orleans,Carolina,0.579831932773,0.420168067227,0.579831932773,0.420168067227,-3.0,3.0,35,27,,1,1.0,1.0,62,0.0,0,0,"(0.553, 0.58]",0.5665,0,1,0
1794,2012-09-16,Buffalo,-3.0,Kansas City,45.0,"['-165', '+145']",2012,2,Kansas City,Buffalo,0.604034366829,0.395965633171,0.395965633171,0.604034366829,3.0,-3.0,35,17,,1,1.0,1.0,52,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
1795,2012-09-16,Philadelphia,-3.0,Baltimore,47.0,"['-160', '+140']",2012,2,Baltimore,Philadelphia,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,24,23,,1,0.5,0.0,47,1.0,0,1,"(0.58, 0.607]",0.5935,0,1,0
1796,2012-09-16,Oakland,-1.5,Miami,41.0,"['-130', '+110']",2012,2,Oakland,Miami,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-1.5,1.5,35,13,,1,1.0,1.0,48,0.0,0,0,"(0.527, 0.553]",0.54,0,1,0
