"11/24 4:05 ET" Tennessee -2.5 "At Oakland" 42 "-$140 +$120" 2013 12
"11/24 4:05 ET" "At Arizona" -3 Indianapolis 45 "-$165 +$145" 2013 12
"11/24 4:25 ET" "At NY Giants" -2.5 Dallas 45 "-$145 +$125" 2013 12
"11/24 8:30 ET" Denver -1 "At New England" 54 "-$120 +$100" 2013 12
"11/25 8:40 ET" "San Francisco" -5.5 "At Washington" 45.5 "-$250 +$210" 2013 12
"11/22 12:30 ET" Houston -3.5 "At Detroit" 48.5 "-$190 +$170" 2012 12
"11/22 4:15 ET" "At Dallas" -3.5 Washington 47.5 "-$185 +$165" 2012 12
"11/22 8:20 ET" "New England" -7 "At NY Jets" 48 "-$330 +$270" 2012 12
"11/25 1:00 ET" "At Cincinnati" -7.5 Oakland 50 "-$390 +$320" 2012 12
"11/25 1:00 ET" Pittsburgh -1 "At Cleveland" 33.5 "-$120 +$100" 2012 12
"11/25 1:00 ET" "At Indianapolis" -2 Buffalo 51 "-$135 +$115" 2012 12
"11/25 1:00 ET" Denver -10.5 "At Kansas City" 42 "-$650 +$475" 2012 12
"11/25 1:00 ET" Tennessee -3.5 "At Jacksonville" 45 "-$175 +$155" 2012 12
"11/25 1:00 ET" "At Chicago" -6.5 Minnesota 38.5 "-$275 +$235" 2012 12
"11/25 1:00 ET" Atlanta -1 "At Tampa Bay" 51 "-$120 +$100" 2012 12
"11/25 1:00 ET" Seattle -3 "At Miami" 37.5 "-$170 +$150" 2012 12
"11/25 4:05 ET" Baltimore -1 "At San Diego" 47 "-$120 +$100" 2012 12
"11/25 4:25 ET" "San Francisco" -2.5 "At New Orleans" 50.5 "-$140 +$120" 2012 12
"11/25 4:25 ET" "At Arizona" -1.5 "St. Louis" 36 "-$125 +$105" 2012 12
"11/25 8:30 ET" "At NY Giants" -3 "Green Bay" 51 "-$145 +$125" 2012 12
"11/26 8:40 ET" Carolina -3 "At Philadelphia" 41.5 "-$170 +$150" 2012 12
"11/24 12:30 ET" "Green Bay" -4.5 "At Detroit" 55 "-$200 +$175" 2011 12
"11/24 4:15 ET" "At Dallas" -7 Miami 45.5 "-$325 +$265" 2011 12
"11/24 8:20 ET" "At Baltimore" -3.5 "San Francisco" 40.5 "-$175 +$155" 2011 12
"11/27 1:00 ET" "At St. Louis" -2.5 Arizona 40 "-$135 +$115" 2011 12
"11/27 1:00 ET" "At NY Jets" -9.5 Buffalo 42.5 "-$500 +$400" 2011 12
"11/27 1:00 ET" "At Cincinnati" -6.5 Cleveland 38.5 "-$300 +$250" 2011 12
"11/27 1:00 ET" Houston -6.5 "At Jacksonville" 37 "-$300 +$250" 2011 12
"11/27 1:00 ET" Carolina -3.5 "At Indianapolis" 46.5 "-$200 +$170" 2011 12
"11/27 1:00 ET" "At Tennessee" -3 "Tampa Bay" 43.5 "-$155 +$135" 2011 12
"11/27 1:00 ET" "At Atlanta" -10 Minnesota 44 "-$500 +$400" 2011 12
"11/27 4:05 ET" "At Oakland" -3 Chicago 41 "-$150 +$130" 2011 12
"11/27 4:05 ET" "At Seattle" -3 Washington 37 "-$155 +$135" 2011 12
"11/27 4:15 ET" "New England" -3 "At Philadelphia" 50.5 "-$160 +$140" 2011 12
"11/27 4:15 ET" "At San Diego" -4.5 Denver 42 "-$230 +$190" 2011 12
"11/27 8:30 ET" Pittsburgh -11 "At Kansas City" 42 "-$700 +$500" 2011 12
"11/28 8:35 ET" "At New Orleans" -7 "NY Giants" 51 "-$340 +$280" 2011 12
"11/25 12:30 ET" "New England" -6 "At Detroit" 50.5 "-$285 +$235" 2010 12
"11/25 4:15 ET" "New Orleans" -4.5 "At Dallas" 48.5 "-$225 +$185" 2010 12
"11/25 8:20 ET" "At NY Jets" -10 Cincinnati 43.5 "-$500 +$400" 2010 12
"11/28 1:00 ET" Minnesota -2 "At Washington" 43.5 "-$135 +$115" 2010 12
"11/28 1:00 ET" Pittsburgh -6.5 "At Buffalo" 43.5 "-$300 +$250" 2010 12
"11/28 1:00 ET" "At Houston" -5 Tennessee 46.5 "-$230 +$190" 2010 12
"11/28 1:00 ET" "At NY Giants" -7.5 Jacksonville 43.5 "-$345 +$285" 2010 12
"11/28 1:00 ET" "At Cleveland" -8 Carolina 37.5 "-$370 +$310" 2010 12
"11/28 4:15 ET" "At Baltimore" -7.5 "Tampa Bay" 41.5 "-$340 +$280" 2010 12
"11/28 4:15 ET" Philadelphia -3 "At Chicago" 42 "-$165 +$145" 2010 12
"11/28 1:00 ET" "At Atlanta" -2 "Green Bay" 47.5 "-$135 +$115" 2010 12
"11/28 4:05 ET" "At Oakland" -3 Miami 38 "-$145 +$125" 2010 12
"11/28 4:05 ET" "Kansas City" -1.5 "At Seattle" 45 "-$125 +$105" 2010 12
"11/28 4:15 ET" "At Denver" -3 "St. Louis" 46.5 "-$180 +$160" 2010 12
"11/28 8:20 ET" "At Indianapolis" -2 "San Diego" 50.5 "-$135 +$115" 2010 12
"11/29 8:35 ET" "San Francisco" -2 "At Arizona" 41.5 "-$130 +$110" 2010 12
"11/26 12:30 ET" "Green Bay" -11.5 "At Detroit" 48.5 "-$675 +$475" 2009 12
"11/26 4:15 ET" "At Dallas" -13.5 Oakland 40.5 "-$800 +$600" 2009 12
"11/26 8:20 ET" "NY Giants" -4.5 "At Denver" 43.5 "-$215 +$180" 2009 12
"11/29 1:00 ET" Indianapolis -3 "At Houston" 48 "-$155 +$135" 2009 12
"11/29 1:00 ET" "At Cincinnati" -12.5 Cleveland 39.5 "-$725 +$525" 2009 12
"11/29 4:15 ET" "At Minnesota" -10.5 Chicago 47 "-$600 +$425" 2009 12
"11/29 1:00 ET" "At Philadelphia" -10 Washington 40.5 "-$525 +$400" 2009 12
"11/29 1:00 ET" Miami -3.5 "At Buffalo" 38.5 "-$190 +$170" 2009 12
"11/29 4:15 ET" "At Tennessee" -3.5 Arizona 44.5 "-$190 +$165" 2009 12
"11/29 1:00 ET" Seattle -3.5 "At St. Louis" 42.5 "-$200 +$170" 2009 12
"11/29 1:00 ET" "At Atlanta" -12.5 "Tampa Bay" 46 "-$650 +$475" 2009 12
"11/29 1:00 ET" "At NY Jets" -3.5 Carolina 41.5 "-$180 +$160" 2009 12
"11/29 4:05 ET" "At San Francisco" -3 Jacksonville 42 "-$175 +$155" 2009 12
"11/29 4:05 ET" "At San Diego" -13.5 "Kansas City" 45 "-$775 +$550" 2009 12
"11/29 8:20 ET" "At Baltimore" -7.5 Pittsburgh 35 "-$360 +$280" 2009 12
"11/30 8:35 ET" "At New Orleans" -2 "New England" 57.5 "-$130 +$110" 2009 12
"11/20 8:15 ET" "At Pittsburgh" -11.5 Cincinnati 34.5 "-$800 +$600" 2008 12
"11/23 1:00 ET" "At Cleveland" -3 Houston 50 "-$150 +$130" 2008 12
"11/23 1:00 ET" Buffalo -3 "At Kansas City" 43 "-$160 +$140" 2008 12
"11/23 1:00 ET" "At Tennessee" -5.5 "NY Jets" 41 "-$240 +$200" 2008 12
"11/23 1:00 ET" "New England" -2 "At Miami" 42.5 "-$135 +$115" 2008 12
"11/23 1:00 ET" "At Dallas" -9.5 "San Francisco" 46 "-$450 +$350" 2008 12
"11/23 1:00 ET" "Tampa Bay" -8 "At Detroit" 42 "-$350 +$290" 2008 12
"11/23 1:00 ET" "At Baltimore" -2 Philadelphia 39.5 "-$135 +$115" 2008 12
"11/23 1:00 ET" Chicago -7.5 "At St. Louis" 44.5 "-$330 +$270" 2008 12
"11/23 1:00 ET" "At Jacksonville" -2 Minnesota 41 "-$135 +$115" 2008 12
"11/23 4:15 ET" "At Atlanta" PK Carolina 41.5 "-$110 -$110" 2008 12
"11/23 4:05 ET" "At Denver" -8.5 Oakland 43.5 "-$360 +$290" 2008 12
"11/23 4:15 ET" Washington -3 "At Seattle" 40.5 "-$155 +$135" 2008 12
"11/23 4:15 ET" "NY Giants" -3 "At Arizona" 48.5 "-$160 +$140" 2008 12
"11/23 8:15 ET" "At San Diego" -3 Indianapolis 49.5 "-$150 +$130" 2008 12
"11/24 8:35 ET" "At New Orleans" PK "Green Bay" 52 "-$110 -$110" 2008 12
"11/22 12:30 ET" "Green Bay" -3 "At Detroit" 47.5 "-$175 +$155" 2007 12
"11/22 4:15 ET" "At Dallas" -14.5 "NY Jets" 48 "-$1100 +$750" 2007 12
"11/22 8:15 ET" Indianapolis -13.5 "At Atlanta" 42 "-$750 +$550" 2007 12
"11/25 4:15 ET" "At Chicago" -1 Denver 42 "-$120 +$100" 2007 12
"11/25 1:00 ET" "At Cincinnati" PK "Tennessee " 47 "-$115 -$105" 2007 12
"11/25 1:00 ET" "At Jacksonville" -8.5 Buffalo 37 "-$430 +$325" 2007 12
"11/25 1:00 ET" "At Kansas City" -4 Oakland 34.5 "-$210 +$175" 2007 12
"11/25 1:00 ET" "At Cleveland" -3 Houston 52 "-$180 +$160" 2007 12
"11/25 1:00 ET" Seattle -3 "At St. Louis" 45.5 "-$170 +$150" 2007 12
"11/25 1:00 ET" "At NY Giants" -7 Minnesota 40.5 "-$360 +$280" 2007 12
"11/25 1:00 ET" "New Orleans" -3 "At Carolina" 41.5 "-$160 +$140" 2007 12
"11/25 1:00 ET" "At Tampa Bay" -3 Washington 38 "-$185 +$165" 2007 12
"11/25 4:05 ET" "At Arizona" -10.5 "San Francisco" 37.5 "-$625 +$450" 2007 12
"11/25 4:15 ET" "At San Diego" -9 Baltimore 38.5 "-$475 +$350" 2007 12
"11/25 8:15 ET" "At New England" -24.5 Philadelphia 51.5 "-$2400 +$1750" 2007 12
"11/26 8:30 ET" "At Pittsburgh" -15.5 Miami 37.5 "-$1100 +$775" 2007 12
"11/23 12:30 ET" Miami -2.5 "At Detroit" 40 "-$150 +$130" 2006 12
"11/23 4:15 ET" "At Dallas" -12.5 "Tampa Bay" 38.5 "-$700 +$500" 2006 12
"11/23 8:00 ET" "At Kansas City" -2 Denver 39 "-$135 +$115" 2006 12
"11/26 1:00 ET" Jacksonville -3 "At Buffalo" 35 "-$160 +$140" 2006 12
"11/26 1:00 ET" "At NY Jets" -5 Houston 40 "-$220 +$180" 2006 12
"11/26 1:00 ET" "At Baltimore" -3 Pittsburgh 40 "-$145 +$125" 2006 12
"11/26 1:00 ET" Cincinnati -3.5 "At Cleveland" 44 "-$180 +$160" 2006 12
"11/26 1:00 ET" "At Minnesota" -7 Arizona 39 "-$310 +$240" 2006 12
"11/26 1:00 ET" "At St. Louis" -4.5 "San Francisco" 44.5 "-$220 +$180" 2006 12
"11/26 1:00 ET" "At Atlanta" -3 "New Orleans" 48 "-$175 +$155" 2006 12
"11/26 1:00 ET" Carolina -5.5 "At Washington" 36 "-$260 +$215" 2006 12
"11/26 4:15 ET" "At New England" -4.5 Chicago 38 "-$225 +$190" 2006 12
"11/26 8:15 ET" "At Indianapolis" -10.5 Philadelphia 44.5 "-$525 +$375" 2006 12
"11/26 4:15 ET" "NY Giants" -3.5 "At Tennessee" 45 "-$190 +$170" 2006 12
"11/26 4:05 ET" "At San Diego" -13.5 Oakland 43 "-$975 +$675" 2006 12
"11/27 8:30 ET" "At Seattle" -10 "Green Bay" 42 "-$575 +$415" 2006 12
"11/17 8:25 ET" "At Carolina" -3.5 "New Orleans" 53.5 "-$180 +$160" 2016 11
"11/20 1:00 ET" "At Indianapolis" -3 Tennessee 54 "-$150 +$130" 2016 11
"11/20 1:00 ET" "At Detroit" -5.5 Jacksonville 47 "-$240 +$200" 2016 11
"11/20 1:00 ET" "At Kansas City" -7 "Tampa Bay" 45 "-$320 +$260" 2016 11
"11/20 1:00 ET" "At NY Giants" -7 Chicago 41.5 "-$300 +$250" 2016 11
"11/20 1:00 ET" "At Minnesota" -2 Arizona 40 "-$130 +$110" 2016 11
"11/20 1:00 ET" "At Cincinnati" -2.5 Buffalo 48 "-$140 +$120" 2016 11
"11/20 1:00 ET" "At Dallas" -7 Baltimore 44.5 "-$320 +$260" 2016 11
"11/20 1:00 ET" Pittsburgh -8.5 "At Cleveland" 45.5 "-$400 +$330" 2016 11
"11/20 4:05 ET" Miami -1 "At Los Angeles" 38.5 "-$115 -$105" 2016 11
"11/20 4:25 ET" "New England" -11.5 "At San Francisco" 51.5 "-$625 +$450" 2016 11
"11/20 4:25 ET" "At Seattle" -6.5 Philadelphia 43 "-$290 +$245" 2016 11
"11/20 8:30 ET" "At Washington" -3 "Green Bay" 48.5 "-$145 +$125" 2016 11
"11/21 8:30 ET" Oakland -6.5 Houston 46 "-$280 +$240" 2016 11
"11/19 8:25 ET" "At Jacksonville" -3 Tennessee 41.5 "-$150 +$130" 2015 11
"11/22 1:00 ET" "At Carolina" -7 Washington 44.5 "-$310 +$260" 2015 11
"11/22 1:00 ET" Oakland -1.5 "At Detroit" 50 "-$125 +$105" 2015 11
"11/22 1:00 ET" Dallas -2 "At Miami" 45 "-$130 +$110" 2015 11
"11/22 1:00 ET" "At Atlanta" -3.5 Indianapolis 47.5 "-$195 +$170" 2015 11
"11/22 1:00 ET" "At Baltimore" -3 "St. Louis" 41.5 "-$155 +$135" 2015 11
"11/22 1:00 ET" "NY Jets" -4 "At Houston" 40 "-$205 +$175" 2015 11
"11/22 4:25 ET" "At Minnesota"  "Green Bay" 45 "-$110 -$110" 2015 11
"11/22 1:00 ET" "At Philadelphia" -6.5 "Tampa Bay" 45.5 "-$300 +$250" 2015 11
"11/22 1:00 ET" Denver -2 "At Chicago" 41.5 "-$130 +$110" 2015 11
"11/22 8:30 ET" "At Arizona" -4 Cincinnati 48 "-$205 +$175" 2015 11
"11/22 4:25 ET" "At Seattle" -14 "San Francisco" 40 "-$1300 +$800" 2015 11
"11/22 4:05 ET" "Kansas City" -3 "At San Diego" 45.5 "-$170 +$150" 2015 11
"11/23 8:30 ET" "At New England" -7 Buffalo 47.5 "-$350 +$290" 2015 11
"11/13 8:25 ET" "At Miami" -4 Buffalo 41 "-$205 +$175" 2014 11
"11/16 1:00 ET" "At Cleveland" -4 Houston 42 "-$220 +$180" 2014 11
"11/16 1:00 ET" "At Chicago" -2.5 Minnesota 46.5 "-$140 +$120" 2014 11
"11/16 4:25 ET" "At Green Bay" -5.5 Philadelphia 55.5 "-$235 +$195" 2014 11
"11/16 1:00 ET" Seattle -1 "At Kansas City" 43.5 "-$115 -$105" 2014 11
"11/16 1:00 ET" Atlanta -2.5 "At Carolina" 47 "-$145 +$125" 2014 11
"11/16 1:00 ET" "At New Orleans" -8 Cincinnati 51.5 "-$380 +$310" 2014 11
"11/16 1:00 ET" "At Washington" -7 "Tampa Bay" 46 "-$330 +$270" 2014 11
"11/16 1:00 ET" Denver -9 "At St. Louis" 50 "-$460 +$360" 2014 11
"11/16 1:00 ET" "San Francisco" -4 "At NY Giants" 45 "-$205 +$175" 2014 11
"11/16 4:05 ET" "At San Diego" -10 Oakland 45.5 "-$700 +$500" 2014 11
"11/16 4:25 ET" Detroit -1.5 "At Arizona" 41.5 "-$120 +$100" 2014 11
"11/16 8:30 ET" "At Indianapolis" -3 "New England" 59 "-$155 +$135" 2014 11
"11/17 8:30 ET" Pittsburgh -7 "At Tennessee" 46 "-$340 +$280" 2014 11
"11/14 8:25 ET" Indianapolis -3 "At Tennessee" 42.5 "-$150 +$130" 2013 11
"11/17 1:00 ET" "At Tampa Bay" -2 Atlanta 43.5 "-$135 +$115" 2013 11
"11/17 1:00 ET" "NY Jets" -2 "At Buffalo" 39 "-$130 +$110" 2013 11
"11/17 1:00 ET" Detroit -3 "At Pittsburgh" 45.5 "-$160 +$140" 2013 11
"11/17 1:00 ET" "At Philadelphia" -4.5 Washington 55 "-$220 +$180" 2013 11
"11/17 4:05 ET" "San Diego" -2.5 "At Miami" 45 "-$145 +$125" 2013 11
"11/17 1:00 ET" "At Chicago" -3 Baltimore 40 "-$175 +$155" 2013 11
"11/17 1:00 ET" "At Cincinnati" -5 Cleveland 40 "-$230 +$190" 2013 11
"11/17 1:00 ET" "At Houston" -10.5 Oakland 41 "-$550 +$425" 2013 11
"11/17 1:00 ET" Arizona -9 "At Jacksonville" 40.5 "-$440 +$360" 2013 11
"11/17 8:30 ET" "At Denver" -7.5 "Kansas City" 49 "-$350 +$290" 2013 11
"11/17 4:25 ET" "At Seattle" -13 Minnesota 45.5 "-$850 +$575" 2013 11
"11/17 4:25 ET" "At New Orleans" -3 "San Francisco" 50 "-$175 +$155" 2013 11
"11/17 4:25 ET" "At NY Giants" -3.5 "Green Bay" 41.5 "-$180 +$160" 2013 11
"11/18 8:40 ET" "At Carolina" -3 "New England" 46.5 "-$155 +$135" 2013 11
"11/15 8:25 ET" "At Buffalo" -2.5 Miami 46 "-$140 +$120" 2012 11
"11/18 1:00 ET" "At Washington" -3.5 Philadelphia 45.5 "-$190 +$170" 2012 11
"11/18 1:00 ET" "Green Bay" -3 "At Detroit" 53.5 "-$170 +$150" 2012 11
"11/18 1:00 ET" "At Atlanta" -9.5 Arizona 43.5 "-$470 +$370" 2012 11
"11/18 1:00 ET" "Tampa Bay" -1 "At Carolina" 47 "-$120 +$100" 2012 11
"11/18 1:00 ET" "At Dallas" -7 Cleveland 43.5 "-$340 +$280" 2012 11
"11/18 1:00 ET" "At St. Louis" -3.5 "NY Jets" 38.5 "-$190 +$165" 2012 11
"11/18 4:25 ET" "At New England" -10 Indianapolis 54.5 "-$500 +$400" 2012 11
"11/18 1:00 ET" "At Houston" -15.5 Jacksonville 40.5 "-$1450 +$950" 2012 11
"11/18 1:00 ET" Cincinnati -3 "At Kansas City" 42 "-$170 +$150" 2012 11
"11/18 4:05 ET" "New Orleans" -6 "At Oakland" 55.5 "-$265 +$225" 2012 11
"11/18 4:25 ET" "At Denver" -7.5 "San Diego" 48 "-$380 +$320" 2012 11
"11/18 8:30 ET" Baltimore -3 "At Pittsburgh" 41 "-$160 +$140" 2012 11
"11/19 8:40 ET" "At San Francisco" -3.5 Chicago 34.5 "-$200 +$170" 2012 11
"11/17 8:20 ET" "NY Jets" -6 "At Denver" 39 "-$300 +$250" 2011 11
"11/20 4:15 ET" "At Atlanta" -6 Tennessee 44 "-$265 +$225" 2011 11
"11/20 1:00 ET" "At Miami" -2.5 Buffalo 44 "-$150 +$130" 2011 11
"11/20 1:00 ET" "At Baltimore" -7 Cincinnati 40.5 "-$310 +$260" 2011 11
"11/20 1:00 ET" "At Cleveland" -1.5 Jacksonville 34.5 "-$125 +$105" 2011 11
"11/20 1:00 ET" "At Minnesota" -2 Oakland 46 "-$135 +$115" 2011 11
"11/20 1:00 ET" "At Detroit" -7 Carolina 47.5 "-$320 +$260" 2011 11
"11/20 1:00 ET" "At Green Bay" -14 "Tampa Bay" 48.5 "-$900 +$600" 2011 11
"11/20 1:00 ET" Dallas -7 "At Washington" 42.5 "-$355 +$295" 2011 11
"11/20 4:05 ET" "At San Francisco" -10 Arizona 40.5 "-$600 +$450" 2011 11
"11/20 4:05 ET" "At St. Louis" -3 Seattle 40.5 "-$150 +$130" 2011 11
"11/20 4:15 ET" "At Chicago" -4.5 "San Diego" 45 "-$225 +$190" 2011 11
"11/20 8:30 ET" "At NY Giants" -6 Philadelphia 45 "-$250 +$210" 2011 11
"11/21 8:35 ET" "At New England" -17 "Kansas City" 46.5 "-$1600 +$1050" 2011 11
"11/18 8:20 ET" "At Miami" -2.5 Chicago 40 "-$140 +$120" 2010 11
"11/21 1:00 ET" "At Pittsburgh" -7 Oakland 41 "-$320 +$260" 2010 11
"11/21 1:00 ET" "At NY Jets" -6.5 Houston 46 "-$290 +$240" 2010 11
"11/21 1:00 ET" Baltimore -13 "At Carolina" 37 "-$900 +$650" 2010 11
"11/21 1:00 ET" "At Tennessee" -7 Washington 44 "-$325 +$260" 2010 11
"11/21 1:00 ET" "At Dallas" -5.5 Detroit 47.5 "-$250 +$210" 2010 11
"11/21 1:00 ET" "Green Bay" -3 "At Minnesota" 44.5 "-$160 +$140" 2010 11
"11/21 1:00 ET" "At Cincinnati" -4.5 Buffalo 41 "-$225 +$185" 2010 11
"11/21 1:00 ET" "At Jacksonville" -2.5 Cleveland 43 "-$140 +$120" 2010 11
"11/21 1:00 ET" "At Kansas City" -7 Arizona 45 "-$340 +$280" 2010 11
"11/21 4:05 ET" "At New Orleans" -11 Seattle 44.5 "-$575 +$425" 2010 11
"11/21 4:05 ET" Atlanta -3.5 "At St. Louis" 43 "-$185 +$165" 2010 11
"11/21 4:05 ET" "At San Francisco" -3.5 "Tampa Bay" 41.5 "-$190 +$170" 2010 11
"11/21 4:15 ET" "At New England" -4.5 Indianapolis 49.5 "-$210 +$180" 2010 11
"11/21 8:20 ET" "At Philadelphia" -3.5 "NY Giants" 47.5 "-$195 +$170" 2010 11
"11/22 8:35 ET" "At San Diego" -9 Denver 50 "-$420 +$330" 2010 11
"11/19 8:20 ET" "At Carolina" -3.5 Miami 42 "-$200 +$170" 2009 11
"11/22 1:00 ET" "At Detroit" -3 Cleveland 37.5 "-$175 +$155" 2009 11
"11/22 1:00 ET" "At Jacksonville" -8.5 Buffalo 41 "-$375 +$310" 2009 11
"11/22 1:00 ET" Pittsburgh -11.5 "At Kansas City" 39.5 "-$675 +$475" 2009 11
"11/22 1:00 ET" Indianapolis -1.5 "At Baltimore" 44.5 "-$125 +$105" 2009 11
"11/22 1:00 ET" "At NY Giants" -7 Atlanta 46.5 "-$350 +$290" 2009 11
"11/22 1:00 ET" "At Green Bay" -6 "San Francisco" 41.5 "-$265 +$220" 2009 11
"11/22 1:00 ET" "At Minnesota" -10.5 Seattle 47 "-$550 +$425" 2009 11
"11/22 1:00 ET" "At Dallas" -10.5 Washington 41.5 "-$600 +$425" 2009 11
"11/22 1:00 ET" "New Orleans" -10.5 "At Tampa Bay" 51 "-$550 +$400" 2009 11
"11/22 4:05 ET" Arizona -9 "At St. Louis" 47 "-$400 +$325" 2009 11
"11/22 4:15 ET" "At New England" -11 "NY Jets" 45.5 "-$650 +$475" 2009 11
"11/22 4:15 ET" Cincinnati -8.5 "At Oakland" 36 "-$450 +$325" 2009 11
"11/22 4:15 ET" "San Diego" -6 "At Denver" 41.5 "-$275 +$235" 2009 11
"11/22 8:20 ET" Philadelphia -3.5 "At Chicago" 47 "-$195 +$170" 2009 11
"11/23 8:35 ET" "At Houston" -3.5 Tennessee 48 "-$200 +$170" 2009 11
"11/13 8:15 ET" "At New England" -3 "NY Jets" 40.5 "-$160 +$140" 2008 11
"11/16 1:00 ET" "At Atlanta" -6.5 Denver 51.5 "-$280 +$240" 2008 11
"11/16 1:00 ET" "At Miami" -10 Oakland 38 "-$475 +$375" 2008 11
"11/16 1:00 ET" "At NY Giants" -7 Baltimore 40.5 "-$310 +$260" 2008 11
"11/16 1:00 ET" "At Indianapolis" -7.5 Houston 50.5 "-$340 +$280" 2008 11
"11/16 4:15 ET" Tennessee -3 "At Jacksonville" 40 "-$140 +$120" 2008 11
"11/16 1:00 ET" "At Green Bay" -3.5 Chicago 43 "-$180 +$160" 2008 11
"11/16 1:00 ET" Philadelphia -9 "At Cincinnati" 41 "-$400 +$330" 2008 11
"11/16 1:00 ET" "New Orleans" -6 "At Kansas City" 50.5 "-$260 +$220" 2008 11
"11/16 1:00 ET" "At Carolina" -14 Detroit 40 "-$850 +$600" 2008 11
"11/16 1:00 ET" "At Tampa Bay" -5 Minnesota 39 "-$230 +$195" 2008 11
"11/16 4:05 ET" "At San Francisco" -7 "St. Louis" 43.5 "-$300 +$250" 2008 11
"11/16 4:05 ET" Arizona -3 "At Seattle" 48 "-$150 +$130" 2008 11
"11/16 4:15 ET" "At Pittsburgh" -4.5 "San Diego" 40.5 "-$220 +$185" 2008 11
"11/16 8:15 ET" Dallas -2 "At Washington" 43 "-$130 +$110" 2008 11
"11/17 8:35 ET" "At Buffalo" -5 Cleveland 40.5 "-$225 +$185" 2008 11
"11/18 1:00 ET" "At Jacksonville" -3 "San Diego" 40.5 "-$165 +$145" 2007 11
"11/18 1:00 ET" "At Indianapolis" -14.5 "Kansas City" 41.5 "-$1400 +$975" 2007 11
"11/18 1:00 ET" "At Minnesota" -4.5 Oakland 35.5 "-$230 +$190" 2007 11
"11/18 1:00 ET" Cleveland -2 "At Baltimore" 43.5 "-$130 +$110" 2007 11
"11/18 4:05 ET" Pittsburgh -9 "At NY Jets" 40.5 "-$500 +$375" 2007 11
"11/18 1:00 ET" "Tampa Bay" -3 "At Atlanta" 35.5 "-$180 +$160" 2007 11
"11/18 1:00 ET" "At Cincinnati" -3 Arizona 48.5 "-$170 +$150" 2007 11
"11/18 1:00 ET" "At Philadelphia" -9.5 Miami 40.5 "-$550 +$400" 2007 11
"11/18 8:15 ET" "New England" -16.5 "At Buffalo" 47 "-$1350 +$900" 2007 11
"11/18 4:15 ET" "At Dallas" -11 Washington 47 "-$650 +$475" 2007 11
"11/18 1:00 ET" "At Houston" -1.5 "New Orleans" 50 "-$130 +$110" 2007 11
"11/18 1:00 ET" "At Green Bay" -10 Carolina 37.5 "-$525 +$385" 2007 11
"11/18 1:00 ET" "NY Giants" -2.5 "At Detroit" 48 "-$145 +$125" 2007 11
"11/18 4:15 ET" "St. Louis" -3 "At San Francisco" 39.5 "-$175 +$155" 2007 11
"11/18 4:15 ET" "At Seattle" -6 Chicago 38 "-$270 +$215" 2007 11
"11/19 8:30 ET" "At Denver" -1 Tennessee 38.5 "-$120 +$100" 2007 11
"11/19 1:00 ET" "At Kansas City" -8 Oakland 36 "-$400 +$330" 2006 11
"11/19 4:15 ET" Indianapolis -1.5 "At Dallas" 50 "-$120 +$100" 2006 11
"11/19 1:00 ET" "At New Orleans" -3.5 Cincinnati 51.5 "-$170 +$150" 2006 11
"11/19 1:00 ET" Pittsburgh -4.5 "At Cleveland" 37 "-$220 +$180" 2006 11
"11/19 1:00 ET" "At Philadelphia" -13 Tennessee 44 "-$875 +$625" 2006 11
"11/19 1:00 ET" "At Baltimore" -3.5 Atlanta 41 "-$190 +$165" 2006 11
"11/19 1:00 ET" "At Carolina" -6.5 "St. Louis" 44 "-$300 +$230" 2006 11
"11/19 1:00 ET" "At Houston" -3 Buffalo 36.5 "-$155 +$135" 2006 11
"11/19 1:00 ET" "New England" -6 "At Green Bay" 45.5 "-$260 +$210" 2006 11
"11/19 1:00 ET" "At Tampa Bay" -3 Washington 33.5 "-$165 +$145" 2006 11
"11/19 1:00 ET" Chicago -6 "At NY Jets" 39.5 "-$270 +$220" 2006 11
"11/19 1:00 ET" "At Miami" -3.5 Minnesota 34 "-$180 +$160" 2006 11
"11/19 4:05 ET" "At Arizona" -2 Detroit 46 "-$135 +$115" 2006 11
"11/19 4:05 ET" Seattle -3 "At San Francisco" 43.5 "-$170 +$150" 2006 11
"11/19 8:15 ET" "At Denver" -3 "San Diego" 42.5 "-$150 +$130" 2006 11
"11/20 8:30 ET" "At Jacksonville" -3.5 "NY Giants" 38.5 "-$200 +$170" 2006 11
"10/20 8:25 ET" "At Green Bay" -7.5 Chicago 46.5 "-$360 +$300" 2016 7
"10/23 9:30 ET" "NY Giants" -3 "Los Angeles" 45.5 "-$150 +$130" 2016 7
"10/23 1:00 ET" Minnesota -3 "At Philadelphia" 39 "-$150 +$130" 2016 7
"10/23 1:00 ET" "At Kansas City" -6.5 "New Orleans" 51.5 "-$270 +$230" 2016 7
"10/23 1:00 ET" Washington -1 "At Detroit" 50 "-$120 +$100" 2016 7
"10/23 1:00 ET" "At Cincinnati" -11.5 Cleveland 46.5 "-$600 +$450" 2016 7
"10/23 1:00 ET" Buffalo -2.5 "At Miami" 46 "-$140 +$120" 2016 7
"10/23 1:00 ET" "At Jacksonville" -2 Oakland 47.5 "-$130 +$110" 2016 7
"10/23 1:00 ET" "At Tennessee" -4 Indianapolis 48.5 "-$210 +$180" 2016 7
"10/23 1:00 ET" "At NY Jets" -2 Baltimore 40.5 "-$135 +$115" 2016 7
