"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"4299",767.751,3180.08,721.517,3129.46,NA,NA,NA,NA,NA,NA,91922.7,4738.76,NA,NA,2719.03,37.6545,48244.3,241.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939779954698854,NA,NA,NA,119.729834282209,NA,62.8384723692968,3.54155188335802,NA
"4300",766.12,2759.91,725.036,2969.61,NA,NA,NA,NA,638.607,208.29,91420.4,1791.71,5405.4,1586540,2731.36,43.4737,48426.1,273.808,201275,110.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.300049,NA,NA,NA,NA,0.946373936197985,0.833560016707565,NA,NA,119.329086827129,7.05555265493656,63.2095494178458,3.5651856106093,262.719939435075
"4301",766.12,2759.91,725.036,2969.61,NA,NA,NA,NA,NA,NA,91420.4,1791.71,NA,NA,2731.36,43.4737,48426.1,273.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946373936197985,NA,NA,NA,119.329086827129,NA,63.2095494178458,3.5651856106093,NA
"4302",761.418,4823.73,714.592,7308.36,NA,NA,NA,NA,631.15,589.581,91718.6,5387.56,5328.74,1389650,2738.99,199.852,48087.2,326.527,200002,152.8,0.945,0.7894,1.33204,113.504997,1.3434,6.8855,63.815102,5550,NA,1172,24.435253,35.009495,56.683758,1824.97998,0.938501585200245,0.828913947398144,NA,NA,120.457619861889,6.99844237987544,63.154798021586,3.59722255055699,262.670438576446
"4303",761.418,4823.73,714.592,7308.36,NA,NA,NA,NA,NA,NA,91718.6,5387.56,NA,NA,2738.99,199.852,48087.2,326.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938501585200245,NA,NA,NA,120.457619861889,NA,63.154798021586,3.59722255055699,NA
"4304",756.179,4499.07,712.074,5358.17,NA,NA,NA,NA,626.054,557.857,92421.2,4699.88,5289.08,1312530,2739.95,203.303,48251.3,247.201,201067,155.9,0.9296,0.78564,1.3272,113.862999,1.3379,6.871,63.781502,5500,NA,1171.300049,24.553965,35.197346,57.069763,1829.839966,0.94167386293457,0.827917728474343,NA,NA,122.221325902994,6.99448146536733,63.8093625980092,3.62341456189606,265.898682719303
"4305",756.179,4499.07,712.074,5358.17,NA,NA,NA,NA,NA,NA,92421.2,4699.88,NA,NA,2739.95,203.303,48251.3,247.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94167386293457,NA,NA,NA,122.221325902994,NA,63.8093625980092,3.62341456189606,NA
"4306",762.406,4572.32,720.058,4193.76,NA,NA,NA,NA,635.176,512.221,90593.6,5942.39,5310.56,938473,2715.88,161.064,48601.6,251.71,201056,135.45,0.9328,0.7892,1.3277,114.052002,1.3383,6.872,63.812302,5505,NA,1177,24.880428,35.790562,57.920959,1863.170044,0.944454791803842,0.833120410909673,NA,NA,118.825927393016,6.9655275535607,63.7476620068572,3.5622489854487,263.712510132397
"4307",762.406,4572.32,720.058,4193.76,NA,NA,NA,NA,NA,NA,90593.6,5942.39,NA,NA,2715.88,161.064,48601.6,251.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944454791803842,NA,NA,NA,118.825927393016,NA,63.7476620068572,3.5622489854487,NA
"4308",768.923,4839.33,725.402,5275.62,NA,NA,NA,NA,638.638,537.117,90000.9,4904.51,5344.69,956923,2690.92,144.716,48495,225.991,201914,128.24,0.9292,0.7919,1.3226,113.712997,1.3358,6.8705,63.266102,5525,NA,1172.400024,24.939785,35.94875,57.871471,1870.040039,0.94340005436175,0.830561707739267,NA,NA,117.048000905162,6.95087804630633,63.0687338003935,3.49959618843499,262.593263564752
"4309",768.923,4839.33,725.402,5275.62,NA,NA,NA,NA,NA,NA,90000.9,4904.51,NA,NA,2690.92,144.716,48495,225.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94340005436175,NA,NA,NA,117.048000905162,NA,63.0687338003935,3.49959618843499,NA
"4310",769.612,3932.5,731.951,3439.98,NA,NA,NA,NA,640.171,489.93,90201.7,3846.71,5367.97,2418250,2685.52,169.823,48494,236.165,201220,116.47,0.9415,0.7946,1.3195,114.074997,1.34057,6.8699,63.261799,5555,NA,1161.400024,25.038713,35.760899,58.118916,1885.97998,0.951064952209685,0.831810054936773,NA,NA,117.204123636326,6.97490423745992,63.0109717623946,3.48944663025005,261.456422197159
"4311",769.612,3932.5,731.951,3439.98,NA,NA,NA,NA,NA,NA,90201.7,3846.71,NA,NA,2685.52,169.823,48494,236.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951064952209685,NA,NA,NA,117.204123636326,NA,63.0109717623946,3.48944663025005,NA
"4312",775.318,3365.9,735.664,2548.17,NA,NA,NA,NA,651.574,275.133,90569.2,1346.18,5404.96,2865480,2711.97,81.0523,48375.8,234.246,202541,102.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948854534526478,0.840395811783036,NA,NA,116.815551812289,6.97128146128427,62.3947851075301,3.49788086952708,261.23603476251
"4313",775.318,3365.9,735.664,2548.17,NA,NA,NA,NA,NA,NA,90569.2,1346.18,NA,NA,2711.97,81.0523,48375.8,234.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948854534526478,NA,NA,NA,116.815551812289,NA,62.3947851075301,3.49788086952708,NA
"4314",769.512,3105.09,729.185,3021.71,NA,NA,NA,NA,640.567,200.947,90309,1191.81,5352.72,2429080,2715.81,55.7662,47724.2,246.598,202217,126.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159.5,NA,NA,NA,NA,0.947594059611806,0.832432762582,NA,NA,117.358793625051,6.95599288899978,62.0187859318633,3.52926270155631,262.786025429103
"4315",769.512,3105.09,729.185,3021.71,NA,NA,NA,NA,NA,NA,90309,1191.81,NA,NA,2715.81,55.7662,47724.2,246.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947594059611806,NA,NA,NA,117.358793625051,NA,62.0187859318633,3.52926270155631,NA
"4316",778.412,4390.04,735.412,4404.23,NA,NA,NA,NA,653.002,544.588,90929.3,3859.3,5421.33,2964770,2720.17,228.673,47461.9,263.798,205056,148.31,0.9481,0.7938,1.31289,115.412003,1.3426,6.9067,62.480301,5555,NA,1164.800049,24.959572,35.523613,57.861572,1879.780029,0.944759330534473,0.838889945170424,NA,NA,116.813846651902,6.96460229287318,60.9727239559513,3.49451190372194,263.42862134705
"4317",778.412,4390.04,735.412,4404.23,NA,NA,NA,NA,NA,NA,90929.3,3859.3,NA,NA,2720.17,228.673,47461.9,263.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944759330534473,NA,NA,NA,116.813846651902,NA,60.9727239559513,3.49451190372194,NA
"4318",780.888,5414.74,737.111,4254.49,NA,NA,NA,NA,644.471,473.13,91781.2,3887.63,5452.88,1010050,2735.19,150.254,47181.5,197.611,204895,137.86,0.9397,0.7889,1.31267,115.001999,1.3338,6.8969,60.965,5525,NA,1160.300049,25.147535,35.91909,58.485126,1906.51001,0.943939463789942,0.825305293460778,NA,NA,117.534396738073,6.98292200674104,60.4203163577875,3.5026661954083,262.387179723597
"4319",780.888,5414.74,737.111,4254.49,NA,NA,NA,NA,NA,NA,91781.2,3887.63,NA,NA,2735.19,150.254,47181.5,197.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943939463789942,NA,NA,NA,117.534396738073,NA,60.4203163577875,3.5026661954083,NA
"4320",778.536,4486.58,737.628,3784.13,NA,NA,NA,NA,641.063,395.679,91746.7,4120.64,5435.23,858945,2722.25,150.586,46833.3,192.641,204123,151.82,0.9408,0.7897,1.31344,115.223999,1.3343,6.8917,60.5275,5505,NA,1144.900024,24.830965,34.851303,57.624031,1904.02002,0.947455223650544,0.823421139163764,NA,NA,117.845160660522,6.98134704111306,60.1555997410524,3.49662700247644,262.188261043805
"4321",778.536,4486.58,737.628,3784.13,NA,NA,NA,NA,NA,NA,91746.7,4120.64,NA,NA,2722.25,150.586,46833.3,192.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947455223650544,NA,NA,NA,117.845160660522,NA,60.1555997410524,3.49662700247644,NA
"4322",777.654,5927.49,746.76,4015.53,NA,NA,NA,NA,648.908,459.389,92382.1,3153.31,5442.4,700939,2720.45,90.5759,47119.9,313.926,203662,151.23,0.9511,0.79756,1.32858,117.210999,1.3494,6.9038,61.860001,5500,NA,1130.199951,24.880428,34.910625,57.495361,1909.469971,0.960272820560301,0.834443081370378,NA,NA,118.795891231833,6.99848518749984,60.5923714145365,3.49827815455202,261.892821228978
"4323",777.654,5927.49,746.76,4015.53,NA,NA,NA,NA,NA,NA,92382.1,3153.31,NA,NA,2720.45,90.5759,47119.9,313.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960272820560301,NA,NA,NA,118.795891231833,NA,60.5923714145365,3.49827815455202,NA
"4324",780.023,5719.66,751.676,3960.18,NA,NA,NA,NA,654.677,438.186,93327.4,3361.38,5485.27,839466,2734.18,109.182,47226,214.668,204717,83.75,0.9598,0.8049,1.33331,118.240997,1.3572,6.9343,61.75,5500,NA,1136.900024,24.85075,34.752438,57.534954,1896.22998,0.963658763908244,0.83930473845002,NA,NA,119.646984768398,7.03219007644646,60.5443685634911,3.50525561425753,262.44995339881
"4325",780.023,5719.66,751.676,3960.18,NA,NA,NA,NA,NA,NA,93327.4,3361.38,NA,NA,2734.18,109.182,47226,214.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963658763908244,NA,NA,NA,119.646984768398,NA,60.5443685634911,3.50525561425753,NA
"4326",788.68,4364.33,759.476,3234.11,NA,NA,NA,NA,657.161,288.435,94042.4,2061.7,5556.32,851371,2744.21,51.3734,47595.7,227.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9629710402191,0.833241618907542,NA,NA,119.240249530862,7.04508799513111,60.3485570827205,3.47949738804078,NA
"4327",788.68,4364.33,759.476,3234.11,NA,NA,NA,NA,NA,NA,94042.4,2061.7,NA,NA,2744.21,51.3734,47595.7,227.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9629710402191,NA,NA,NA,119.240249530862,NA,60.3485570827205,3.47949738804078,NA
"4328",790.216,2847.05,757.958,1898.75,NA,NA,NA,NA,654.375,206.55,93906.2,1593.81,5567.26,749798,2758.39,21.1425,47661.4,157.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.300049,NA,NA,NA,NA,0.959178249997469,0.828096368587829,NA,NA,118.836115694949,7.04523826396833,60.3143950514796,3.49067849803092,NA
"4329",790.216,2847.05,757.958,1898.75,NA,NA,NA,NA,NA,NA,93906.2,1593.81,NA,NA,2758.39,21.1425,47661.4,157.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959178249997469,NA,NA,NA,118.836115694949,NA,60.3143950514796,3.49067849803092,NA
"4330",791.962,5496.38,762.569,3867.26,NA,NA,NA,NA,666.424,520.372,94139.9,5205.96,5571.77,610751,2748.86,100.491,47549.7,267.052,NA,NA,0.95694,0.8007,1.33393,117.791,1.3715,6.9583,62.116199,5505,NA,1140.400024,24.859718,34.515148,57.445873,1909.680054,0.962885845532993,0.84148481871605,NA,NA,118.869213421856,7.03540068841687,60.0403807253378,3.4709493637321,NA
"4331",791.962,5496.38,762.569,3867.26,NA,NA,NA,NA,NA,NA,94139.9,5205.96,NA,NA,2748.86,100.491,47549.7,267.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962885845532993,NA,NA,NA,118.869213421856,NA,60.0403807253378,3.4709493637321,NA
"4332",793.35,5925.2,768.045,4801.7,NA,NA,NA,NA,665.213,435.381,94934.8,5248.58,5581.08,927724,2753.42,143.362,47578.7,192.815,NA,NA,0.961,0.8071,1.34036,117.037003,1.3791,6.953,61.900002,5550,NA,1133.699951,24.939428,34.633793,57.643829,1915.25,0.968103611268671,0.838486166257011,NA,NA,119.663200352934,7.03482699943278,59.9718913468204,3.47062456671078,NA
"4333",793.35,5925.2,768.045,4801.7,NA,NA,NA,NA,NA,NA,94934.8,5248.58,NA,NA,2753.42,143.362,47578.7,192.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968103611268671,NA,NA,NA,119.663200352934,NA,59.9718913468204,3.47062456671078,NA
"4334",817.519,8442.95,785.672,8702.55,NA,NA,NA,NA,683.719,514.811,98573,7554.51,5731.81,3303580,2808.3,257.983,48808.3,252.141,NA,NA,0.96242,0.8087,1.33712,117.875,1.3756,6.9498,61.398701,5500,NA,1132.800049,24.889608,34.490002,57.66,1912.959961,0.96104433046816,0.836334079085624,NA,NA,120.575790899049,7.01122542717662,59.7029549160325,3.43514951946071,NA
"4335",817.519,8442.95,785.672,8702.55,NA,NA,NA,NA,NA,NA,98573,7554.51,NA,NA,2808.3,257.983,48808.3,252.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96104433046816,NA,NA,NA,120.575790899049,NA,59.7029549160325,3.43514951946071,NA
"4336",849.247,8778.21,819.919,12075.5,NA,NA,NA,NA,723.141,378.301,105295,12708.4,6053.52,2904600,2905.11,178.136,51394.4,287.534,NA,NA,0.9589,0.8094,1.34318,117.603996,1.3821,6.9414,61.139999,5505,NA,1130.199951,24.819862,34.080002,57.529999,1908.459961,0.965465877418466,0.851508453959802,NA,NA,123.986307870384,7.12810289585951,60.5176114840559,3.42080690305647,NA
"4337",849.247,8778.21,819.919,12075.5,NA,NA,NA,NA,NA,NA,105295,12708.4,NA,NA,2905.11,178.136,51394.4,287.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965465877418466,NA,NA,NA,123.986307870384,NA,60.5176114840559,3.42080690305647,NA
"4338",898.958,12735.2,864.954,16890.2,NA,NA,NA,NA,762.53,480.068,109175,7232.85,6403.55,2093800,3013.19,192.695,54017,375.349,NA,NA,0.95807,0.814,1.34814,117.542,1.3847,6.9404,60.9669,5500,NA,1134.699951,24.859718,34.279999,57.68,1908.400024,0.962173983656634,0.848237626229479,NA,NA,121.446163224533,7.12330275719222,60.0884579702278,3.35186960903624,NA
"4339",898.958,12735.2,864.954,16890.2,NA,NA,NA,NA,NA,NA,109175,7232.85,NA,NA,3013.19,192.695,54017,375.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962173983656634,NA,NA,NA,121.446163224533,NA,60.0884579702278,3.35186960903624,NA
"4340",900.916,6458.03,863.403,6637.85,NA,NA,NA,NA,766.832,227.87,109188,4333.85,6463.64,1960190,3083.65,80.2028,53931.9,206.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958361267865151,0.851169254403296,NA,NA,121.196648744167,7.1745201550422,59.8634056893206,3.42279413397031,NA
"4341",900.916,6458.03,863.403,6637.85,NA,NA,NA,NA,NA,NA,109188,4333.85,NA,NA,3083.65,80.2028,53931.9,206.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958361267865151,NA,NA,NA,121.196648744167,NA,59.8634056893206,3.42279413397031,NA
"4342",872.853,5380.15,835.387,7981.02,NA,NA,NA,NA,749.504,98.7912,105699,4605.48,6305.26,1733830,2986.81,55.0895,52368.8,243.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957076392015609,0.85868296265236,NA,NA,121.095992108637,7.22373641380622,59.9972733094805,3.42189349180217,NA
"4343",872.853,5380.15,835.387,7981.02,NA,NA,NA,NA,NA,NA,105699,4605.48,NA,NA,2986.81,55.0895,52368.8,243.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957076392015609,NA,NA,NA,121.095992108637,NA,59.9972733094805,3.42189349180217,NA
"4344",899.631,3297.92,862.089,4871.09,NA,NA,NA,NA,784.215,177.048,107619,6251.07,6459.8,2130980,3055.87,113.158,53771.5,266.781,NA,NA,0.9565,0.8137,1.35202,117.309998,1.3929,6.9453,61.022499,5500,NA,NA,NA,NA,NA,NA,0.958269557185113,0.871707400034014,NA,NA,119.625713209082,7.18049956037531,59.7706170641074,3.39680380066939,NA
"4345",899.631,3297.92,862.089,4871.09,NA,NA,NA,NA,NA,NA,107619,6251.07,NA,NA,3055.87,113.158,53771.5,266.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958269557185113,NA,NA,NA,119.625713209082,NA,59.7706170641074,3.39680380066939,NA
"4346",919.441,6719.95,884.452,7979.29,NA,NA,NA,NA,776.938,291.111,111239,11335.9,6594.52,1906530,3204.85,181.565,54944.8,307.714,NA,NA,0.9563,0.8146,1.35225,117.192001,1.3926,6.9447,60.9314,5500,NA,1139.900024,24.899572,34.43,57.610001,1918.589966,0.961945355928222,0.845011262277841,NA,NA,120.985468344353,7.17231448238658,59.7589187343179,3.48565052026177,NA
"4347",919.441,6719.95,884.452,7979.29,NA,NA,NA,NA,NA,NA,111239,11335.9,NA,NA,3204.85,181.565,54944.8,307.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961945355928222,NA,NA,NA,120.985468344353,NA,59.7589187343179,3.48565052026177,NA
"4348",949.758,9792.35,918.078,13817.2,NA,NA,NA,NA,813.921,427.421,116414,9841.41,6875.65,1830340,3463.31,267.96,56791.1,365.852,NA,NA,0.95581,0.8146,1.35757,117.480003,1.3906,6.9425,60.605,5500,NA,1143,24.770044,34.689999,57.389999,1902.160034,0.966644134611132,0.856977251047109,NA,NA,122.572276306175,7.23937045015678,59.7953373385641,3.64651837626006,NA
"4349",949.758,9792.35,918.078,13817.2,NA,NA,NA,NA,NA,NA,116414,9841.41,NA,NA,3463.31,267.96,56791.1,365.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966644134611132,NA,NA,NA,122.572276306175,NA,59.7953373385641,3.64651837626006,NA
"4350",975.766,8997.86,927.921,8751.88,NA,NA,NA,NA,824.07,351.027,117666,10709.3,6908.58,1503150,3564.31,181.882,56706.9,218.534,251698,35.39,0.95997,0.818,1.35526,117.086998,1.3918,6.9581,60.476299,5525,NA,1161.099976,24.83979,35.259998,57.529999,1900.98999,0.950966727678562,0.844536497479929,NA,NA,120.588337777705,7.08016061227794,58.1152653402558,3.65283274883527,257.949139445318
"4351",975.766,8997.86,927.921,8751.88,NA,NA,NA,NA,NA,NA,117666,10709.3,NA,NA,3564.31,181.882,56706.9,218.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950966727678562,NA,NA,NA,120.588337777705,NA,58.1152653402558,3.65283274883527,NA
"4352",957.586,7945.76,904.951,9992.96,NA,NA,NA,NA,809.52,317.838,115857,6779.03,6790.73,1713570,3498.96,214.767,56907.9,255.876,250548,121.12,0.9456,0.8138,1.34781,116.266998,1.3822,6.9453,60.341301,5525,NA,1152.699951,24.799934,35.009998,57.73,1881.540039,0.945033657551384,0.845375767816154,NA,NA,120.988610944604,7.09150927436282,59.4285004166728,3.65393813192758,261.645429235599
"4353",957.586,7945.76,904.951,9992.96,NA,NA,NA,NA,NA,NA,115857,6779.03,NA,NA,3498.96,214.767,56907.9,255.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945033657551384,NA,NA,NA,120.988610944604,NA,59.4285004166728,3.65393813192758,NA
"4354",966.118,3837.29,910.497,3639.17,NA,NA,NA,NA,809.984,200.343,115350,2375.94,6792.92,1519700,3433.37,39.0202,56862.9,143.692,251705,84.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942428357612631,0.838390341552481,NA,NA,119.395353362633,7.03114940411006,58.8570961311144,3.55377914499057,260.532357331092
"4355",966.118,3837.29,910.497,3639.17,NA,NA,NA,NA,NA,NA,115350,2375.94,NA,NA,3433.37,39.0202,56862.9,143.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942428357612631,NA,NA,NA,119.395353362633,NA,58.8570961311144,3.55377914499057,NA
"4356",984,4421.5,933.858,6509.07,NA,NA,NA,NA,834.341,106.65,118528,3991.98,7017.22,1259320,3505.87,74.2919,57999.9,184.678,256508,82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949042682926829,0.847907520325203,NA,NA,120.455284552846,7.13132113821138,58.9429878048781,3.56287601626016,260.678861788618
"4357",984,4421.5,933.858,6509.07,NA,NA,NA,NA,NA,NA,118528,3991.98,NA,NA,3505.87,74.2919,57999.9,184.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949042682926829,NA,NA,NA,120.455284552846,NA,58.9429878048781,3.56287601626016,NA
"4358",1011.67,7723.64,965.947,10359.9,NA,NA,NA,NA,854.485,288.579,121650,6807.97,7323.92,1655630,3658.62,166.509,60566.8,220.707,266389,116.68,0.94994,0.80978,1.3434,116.794998,1.387,6.9438,61.2313,5525,NA,NA,NA,NA,NA,NA,0.954804432275347,0.844628189033974,NA,NA,120.24672076863,7.2394357843961,59.8681388199709,3.61641642037423,263.316101100161
"4359",1011.67,7723.64,965.947,10359.9,NA,NA,NA,NA,NA,NA,121650,6807.97,NA,NA,3658.62,166.509,60566.8,220.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954804432275347,NA,NA,NA,120.24672076863,NA,59.8681388199709,3.61641642037423,NA
"4360",1021.43,8615.26,980.21,7976.86,NA,NA,NA,NA,862.753,476.072,122889,4519.83,7394.09,1767450,3626.49,156.615,60194.6,148.449,270076,116.05,0.95602,0.8142,1.34414,117.495003,1.3895,6.944,61.228298,5525,NA,1158.199951,24.989246,35.43,58.09,1894.589966,0.959644811685578,0.844652105381671,NA,NA,120.310740824139,7.2389591063509,58.9316938018269,3.55040482460864,264.409700126294
"4361",1021.43,8615.26,980.21,7976.86,NA,NA,NA,NA,NA,NA,122889,4519.83,NA,NA,3626.49,156.615,60194.6,148.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959644811685578,NA,NA,NA,120.310740824139,NA,58.9316938018269,3.55040482460864,NA
"4362",1095.53,16222.2,1049.26,21457.3,NA,NA,NA,NA,916.538,590.112,134028,19538.9,7854.3,2496900,3814.7,256.623,63341.7,402.121,291710,112.74,0.9597,0.81662,1.34218,117.658997,1.38314,6.9598,60.923,5525,NA,1166.5,25.20845,35.700001,58.75,1898.98999,0.957764734877183,0.836616067109071,NA,NA,122.34078482561,7.16940658859182,57.8183162487563,3.48205891212472,266.272945514956
"4363",1095.53,16222.2,1049.26,21457.3,NA,NA,NA,NA,NA,NA,134028,19538.9,NA,NA,3814.7,256.623,63341.7,402.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957764734877183,NA,NA,NA,122.34078482561,NA,57.8183162487563,3.48205891212472,NA
"4364",1044.59,20446.4,970.953,33117.8,NA,NA,NA,NA,856.646,550.225,132890,35836.5,7733.37,3315180,3852.23,326.208,59676.1,516.047,290306,150.35,0.9523,0.81124,1.3299,117.112999,1.3723,6.9251,60.365002,5525,NA,1181.400024,25.298124,36.09,59.25,1904.719971,0.929506313481845,0.820078691161125,NA,NA,127.217377152759,7.40325869479892,57.1287299323179,3.68779138226481,277.91382264812
"4365",1044.59,20446.4,970.953,33117.8,NA,NA,NA,NA,NA,NA,132890,35836.5,NA,NA,3852.23,326.208,59676.1,516.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929506313481845,NA,NA,NA,127.217377152759,NA,57.1287299323179,3.68779138226481,NA
"4366",951.603,14274.3,880.413,24215,NA,NA,NA,NA,793.342,439.376,117947,19615.3,6607.2,3622570,3584.19,305.246,52518.9,540.706,261982,144.31,0.94287,0.8048,1.32294,115.264999,1.3627,6.8879,59.401199,5550,NA,1175.699951,25.298124,35.939999,59.049999,1922.609985,0.925189390954001,0.833690099757987,NA,NA,123.945594959242,6.94323157871507,55.1899268917816,3.76647614603989,275.305983692779
"4367",951.603,14274.3,880.413,24215,NA,NA,NA,NA,NA,NA,117947,19615.3,NA,NA,3584.19,305.246,52518.9,540.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925189390954001,NA,NA,NA,123.945594959242,NA,55.1899268917816,3.76647614603989,NA
"4368",884.543,11217.2,831.3,19180.8,NA,NA,NA,NA,773.64,240.314,106893,15010.3,6101.13,2951100,3381.14,142.742,49524.1,384.264,248781,119.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939807335539369,0.874621132042196,NA,NA,120.84545352798,6.89749396015796,55.9883465247026,3.82247103871717,281.253709542668
"4369",884.543,11217.2,831.3,19180.8,NA,NA,NA,NA,NA,NA,106893,15010.3,NA,NA,3381.14,142.742,49524.1,384.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939807335539369,NA,NA,NA,120.84545352798,NA,55.9883465247026,3.82247103871717,NA
"4370",920.349,5410,869.044,8219.54,NA,NA,NA,NA,790.165,241.378,110473,10248.7,6409.73,2267090,3419.36,81.2151,51867.1,207.312,260814,106.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174.099976,NA,NA,NA,NA,0.944254842456503,0.858549311185213,NA,NA,120.03381325997,6.96445587489094,56.3559041189809,3.71528626640546,283.385976406776
"4371",920.349,5410,869.044,8219.54,NA,NA,NA,NA,NA,NA,110473,10248.7,NA,NA,3419.36,81.2151,51867.1,207.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944254842456503,NA,NA,NA,120.03381325997,NA,56.3559041189809,3.71528626640546,NA
"4372",898.58,5909.58,850.945,7449.44,NA,NA,NA,NA,827.112,402.261,106066,5042.37,6247.65,1896690,3394.65,159.559,51426,224.576,254192,119.39,0.9495,0.8156,1.32418,117.150002,1.3676,6.9175,59.564999,5550,NA,1182.800049,25.218414,35.91,58.959999,1930.369995,0.94698858198491,0.920465623539362,NA,NA,118.037347815442,6.9528033118921,57.2302966903336,3.77779385252287,282.881880300029
