Date,Price,Change,% Change,Cumulative Change %
11/07/97,0.89,0.00,-0.17,85.19
11/06/97,0.89,-0.02,-2.15,85.51
11/05/97,0.91,0.00,0.33,89.57
11/04/97,0.91,0.00,-0.11,88.95
11/03/97,0.91,0.00,0.00,89.16
10/31/97,0.91,0.00,-0.17,89.16
10/30/97,0.91,0.00,0.17,89.47
10/29/97,0.91,0.01,0.55,89.16
10/28/97,0.90,0.00,0.22,88.11
10/27/97,0.90,0.00,-0.44,87.70
10/24/97,0.90,-0.03,-2.80,88.53
10/23/97,0.93,-0.01,-1.48,93.95
10/22/97,0.94,0.00,0.43,96.87
10/21/97,0.94,-0.02,-2.03,96.04
10/20/97,0.96,0.01,1.32,100.10
10/17/97,0.95,0.00,0.37,97.50
10/16/97,0.94,-0.02,-1.62,96.77
10/15/97,0.96,0.01,1.16,100.00
10/14/97,0.95,0.02,1.83,97.71
10/13/97,0.93,0.00,-0.16,94.16
10/10/97,0.93,-0.01,-0.85,94.47
10/09/97,0.94,0.01,1.13,96.14
10/08/97,0.93,-0.01,-0.75,93.95
10/07/97,0.94,0.00,0.37,95.41
10/06/97,0.93,0.01,0.70,94.68
10/03/97,0.93,0.00,0.16,93.33
10/02/97,0.93,-0.03,-2.89,93.01
10/01/97,0.95,0.00,-0.37,98.75
09/30/97,0.96,-0.02,-2.45,99.48
09/29/97,0.98,0.04,4.64,104.48
09/26/97,0.94,0.00,0.11,95.41
09/25/97,0.94,-0.01,-0.79,95.20
09/24/97,0.94,0.01,0.59,96.77
09/23/97,0.94,0.00,-0.05,95.62
09/22/97,0.94,-0.01,-1.11,95.72
09/19/97,0.95,0.00,-0.05,97.91
09/18/97,0.95,0.01,1.50,98.02
09/17/97,0.94,0.00,0.16,95.10
09/16/97,0.93,-0.01,-0.95,94.79
09/15/97,0.94,0.00,0.32,96.66
09/12/97,0.94,0.00,0.32,96.04
09/11/97,0.94,-0.03,-2.80,95.41
09/10/97,0.96,0.00,0.31,101.04
09/09/97,0.96,0.00,-0.05,100.42
09/08/97,0.96,-0.02,-1.64,100.52
09/05/97,0.98,0.01,0.83,103.86
09/04/97,0.97,0.00,-0.21,102.19
09/03/97,0.97,0.02,1.67,102.61
09/02/97,0.96,-0.04,-3.58,99.27
08/29/97,0.99,0.03,2.64,106.67
08/28/97,0.97,-0.03,-3.16,101.36
08/27/97,1.00,0.00,0.15,107.92
08/26/97,1.00,0.00,0.10,107.61
08/25/97,0.99,-0.01,-0.55,107.40
08/22/97,1.00,0.01,0.86,108.55
08/21/97,0.99,0.01,1.07,106.78
08/20/97,0.98,0.01,0.51,104.59
08/19/97,0.98,0.01,1.14,103.55
08/18/97,0.97,-0.03,-2.92,101.25
08/15/97,0.99,-0.04,-4.05,107.30
08/14/97,1.04,-0.01,-1.33,116.06
08/13/97,1.05,0.00,0.29,118.98
08/12/97,1.05,-0.01,-0.48,118.35
08/11/97,1.05,-0.01,-0.61,119.40
08/08/97,1.06,-0.02,-1.90,120.75
08/07/97,1.08,0.02,1.60,125.03
08/06/97,1.06,-0.01,-1.21,121.48
08/05/97,1.08,0.01,1.03,124.19
08/04/97,1.06,-0.01,-0.51,121.90
08/01/97,1.07,-0.02,-1.70,123.04
07/31/97,1.09,0.03,2.79,126.90
07/30/97,1.06,-0.11,-9.14,120.75
07/29/97,1.17,0.04,3.28,142.96
07/28/97,1.13,-0.01,-1.05,135.25
07/25/97,1.14,0.04,3.73,137.75
07/24/97,1.10,0.02,1.85,129.20
07/23/97,1.08,-0.02,-1.82,125.03
07/22/97,1.10,-0.01,-0.90,129.20
07/21/97,1.11,0.01,1.00,131.28
07/18/97,1.10,0.01,0.83,128.99
07/17/97,1.09,0.02,1.78,127.11
07/16/97,1.07,-0.01,-1.02,123.15
07/15/97,1.08,-0.02,-1.91,125.44
07/14/97,1.10,0.02,1.99,129.82
07/11/97,1.08,0.01,1.08,125.34
07/10/97,1.07,0.02,1.76,122.94
07/09/97,1.05,-0.02,-2.19,119.08
07/08/97,1.07,-0.04,-3.72,123.98
07/07/97,1.12,-0.02,-1.67,132.64
07/03/97,1.13,0.00,-0.13,136.60
07/02/97,1.14,0.01,1.29,136.91
07/01/97,1.12,-0.02,-1.32,133.89
06/30/97,1.14,0.01,0.58,137.02
06/27/97,1.13,0.00,0.04,135.66
06/26/97,1.13,0.03,2.96,135.56
06/25/97,1.10,-0.03,-2.66,128.78
06/24/97,1.13,-0.06,-4.97,135.04
06/23/97,1.19,0.00,0.08,147.34
06/20/97,1.19,-0.03,-2.87,147.13
06/19/97,1.22,0.00,0.37,154.43
06/18/97,1.22,0.00,0.37,153.49
06/17/97,1.21,-0.01,-0.74,152.55
06/16/97,1.22,0.02,1.46,154.43
06/13/97,1.20,-0.01,-0.70,150.78
06/12/97,1.21,0.00,-0.37,152.55
06/11/97,1.22,0.02,1.55,153.49
06/10/97,1.20,0.02,2.09,149.64
06/09/97,1.17,0.00,0.21,144.53
06/06/97,1.17,0.00,0.21,144.00
06/05/97,1.17,0.01,0.99,143.48
06/04/97,1.16,-0.02,-1.28,141.08
06/03/97,1.17,0.00,0.09,144.21
06/02/97,1.17,-0.02,-1.35,144.00
05/30/97,1.19,0.00,-0.25,147.34
05/29/97,1.19,0.00,-0.08,147.97
05/28/97,1.19,0.01,0.76,148.18
05/27/97,1.18,0.00,-0.38,146.30
05/23/97,1.19,-0.01,-0.63,147.24
05/22/97,1.19,0.01,0.63,148.80
05/21/97,1.19,0.00,0.38,147.24
05/20/97,1.18,0.02,1.37,146.30
05/19/97,1.17,0.00,-0.43,142.96
05/16/97,1.17,0.00,0.00,144.00
05/15/97,1.17,0.03,2.63,144.00
05/14/97,1.14,0.01,0.71,137.75
05/13/97,1.13,-0.01,-0.53,136.08
05/12/97,1.14,0.02,1.43,137.33
05/09/97,1.12,0.00,0.04,133.99
05/08/97,1.12,0.01,0.95,133.89
05/07/97,1.11,0.01,1.23,131.70
05/06/97,1.10,-0.02,-1.83,128.88
05/05/97,1.12,0.00,0.09,133.16
05/02/97,1.12,0.01,0.72,132.95
05/01/97,1.11,-0.02,-1.42,131.28
04/30/97,1.13,0.02,1.76,134.62
04/29/97,1.11,-0.01,-0.85,130.55
04/28/97,1.12,-0.03,-2.79,132.53
04/25/97,1.15,0.01,0.66,139.21
04/24/97,1.14,0.00,0.26,137.64
04/23/97,1.14,0.03,2.85,137.02
04/22/97,1.11,0.03,2.89,130.45
04/21/97,1.07,0.00,0.09,123.98
04/18/97,1.07,0.01,0.99,123.77
04/17/97,1.06,0.00,0.05,121.58
04/16/97,1.06,-0.02,-1.48,121.48
04/15/97,1.08,0.01,1.08,124.82
04/14/97,1.07,-0.01,-1.11,122.42
04/11/97,1.08,-0.01,-0.96,124.92
04/10/97,1.09,0.00,-0.09,127.11
04/09/97,1.09,0.01,0.51,127.32
04/08/97,1.08,0.02,1.83,126.17
04/07/97,1.07,-0.03,-3.09,122.11
04/04/97,1.10,0.02,1.48,129.20
04/03/97,1.08,-0.04,-3.82,125.86
04/02/97,1.13,0.00,-0.22,134.83
04/01/97,1.13,-0.02,-1.48,135.35
03/31/97,1.15,,,138.89
03/27/97,,,,-1.00
03/26/97,1.16,-0.03,-2.80,142.23
03/25/97,1.20,0.02,1.79,149.22
03/24/97,1.17,-0.01,-0.72,144.84
03/21/97,1.18,0.03,2.38,146.61
03/20/97,1.16,0.03,2.30,140.88
03/19/97,1.13,0.00,0.36,135.45
03/18/97,1.13,0.00,-0.09,134.62
03/17/97,1.13,-0.01,-1.01,134.83
03/14/97,1.14,0.01,1.25,137.23
03/13/97,1.12,0.00,0.13,134.31
03/12/97,1.12,-0.03,-2.52,133.99
03/11/97,1.15,0.00,0.39,140.04
03/10/97,1.15,-0.01,-0.56,139.10
03/07/97,1.15,0.00,-0.35,140.46
03/06/97,1.16,0.02,1.80,141.29
03/05/97,1.14,-0.02,-1.77,137.02
03/04/97,1.16,0.00,0.13,141.29
03/03/97,1.16,0.02,1.58,140.98
02/28/97,1.14,0.00,-0.18,137.23
02/27/97,1.14,-0.01,-0.83,137.64
02/26/97,1.15,0.03,2.96,139.62
02/25/97,1.12,-0.02,-2.06,132.74
02/24/97,1.14,0.00,0.09,137.64
02/21/97,1.14,0.02,1.65,137.43
02/20/97,1.12,0.00,-0.22,133.58
02/19/97,1.12,0.02,2.09,134.10
02/18/97,1.10,0.02,1.52,129.30
02/14/97,1.08,0.00,0.14,125.86
02/13/97,1.08,0.00,-0.23,125.55
02/12/97,1.08,0.01,1.12,126.07
02/11/97,1.07,-0.01,-1.20,123.57
02/10/97,1.09,0.00,-0.18,126.28
02/07/97,1.09,-0.01,-0.73,126.69
02/06/97,1.10,-0.01,-0.45,128.36
02/05/97,1.10,0.05,4.27,129.41
02/04/97,1.06,0.02,1.64,120.02
02/03/97,1.04,-0.02,-1.98,116.48
01/31/97,1.06,0.03,3.42,120.86
01/30/97,1.02,-0.06,-5.54,113.56
01/29/97,1.08,-0.03,-2.43,126.07
01/28/97,1.11,0.00,-0.09,131.70
01/27/97,1.11,0.00,0.18,131.91
01/24/97,1.11,0.00,-0.27,131.49
01/23/97,1.11,0.00,0.04,132.12
01/22/97,1.11,0.01,1.32,132.01
01/21/97,1.10,-0.01,-0.50,128.99
01/20/97,1.10,0.02,1.89,130.14
01/17/97,1.08,0.00,-0.18,125.86
01/16/97,1.09,-0.01,-0.82,126.28
01/15/97,1.09,0.01,1.11,128.15
01/14/97,1.08,-0.01,-1.01,125.65
01/13/97,1.09,0.01,0.74,127.95
01/10/97,1.09,0.00,-0.41,126.28
01/09/97,1.09,0.02,1.82,127.22
01/08/97,1.07,-0.01,-1.11,123.15
01/07/97,1.08,0.04,4.04,125.65
01/06/97,1.04,-0.01,-0.72,116.89
01/03/97,1.05,0.00,0.14,118.46
01/02/97,1.05,0.02,1.70,118.14
12/31/96,1.03,0.02,2.08,114.49
12/30/96,1.01,-0.01,-1.23,110.11
12/27/96,1.02,0.00,-0.10,112.72
12/26/96,1.02,0.00,0.49,112.93
12/24/96,1.02,0.00,0.30,111.89
12/23/96,1.01,-0.01,-1.27,111.26
12/20/96,1.03,-0.01,-0.68,113.97
12/19/96,1.03,0.02,2.23,115.43
12/18/96,1.01,0.02,2.28,110.74
12/17/96,0.99,-0.01,-1.25,106.05
12/16/96,1.00,-0.02,-2.39,108.65
12/13/96,1.03,0.00,-0.10,113.76
12/12/96,1.03,-0.01,-1.06,113.97
12/11/96,1.04,-0.01,-0.72,116.27
12/10/96,1.04,0.01,1.31,117.83
12/09/96,1.03,-0.02,-1.72,115.02
12/06/96,1.05,0.00,0.05,118.77
12/05/96,1.05,0.00,-0.38,118.67
12/04/96,1.05,0.00,0.19,119.50
12/03/96,1.05,-0.01,-0.52,119.08
12/02/96,1.06,,,120.23
11/29/96,,,,-1.00
11/27/96,,,,-1.00
11/26/96,0.95,-0.12,-10.96,97.39
11/25/96,1.06,0.02,1.53,121.69
11/22/96,1.05,-0.01,-1.32,118.35
11/21/96,1.06,-0.01,-0.66,121.27
11/20/96,1.07,-0.01,-0.56,122.73
11/19/96,1.07,0.01,0.80,123.98
11/18/96,1.07,0.05,5.23,122.21
11/15/96,1.01,0.05,4.76,111.16
11/14/96,0.97,-0.02,-2.18,101.56
11/13/96,0.99,0.00,0.15,106.05
11/12/96,0.99,0.03,2.71,105.74
11/11/96,0.96,0.00,0.26,100.31
11/08/96,0.96,-0.01,-1.03,99.79
11/07/96,0.97,0.03,3.53,101.88
11/06/96,0.94,0.00,0.43,94.99
11/05/96,0.93,-0.01,-1.17,94.16
11/04/96,0.94,0.01,0.64,96.45
11/01/96,0.94,0.01,1.19,95.20
10/31/96,0.93,-0.01,-1.49,92.91
10/30/96,0.94,-0.02,-1.68,95.83
10/29/96,0.96,-0.05,-4.50,99.17
10/28/96,1.00,-0.01,-1.19,108.55
10/25/96,1.01,0.02,2.12,111.05
10/24/96,0.99,0.02,2.27,106.67
10/23/96,0.97,0.01,1.25,102.09
10/22/96,0.96,0.00,-0.05,99.58
10/21/96,0.96,0.02,1.75,99.69
10/18/96,0.94,0.01,1.18,96.25
10/17/96,0.93,0.03,3.22,93.95
10/16/96,0.90,-0.02,-1.96,87.90
10/15/96,0.92,0.00,0.44,91.66
10/14/96,0.92,-0.02,-1.77,90.82
10/11/96,0.93,0.00,-0.05,94.26
10/10/96,0.93,0.02,1.75,94.37
10/09/96,0.92,-0.01,-1.40,91.03
10/08/96,0.93,0.03,3.28,93.74
10/07/96,0.90,-0.01,-0.72,87.59
10/04/96,0.91,0.01,0.55,88.95
10/03/96,0.90,0.00,0.28,87.90
10/02/96,0.90,0.01,1.24,87.38
10/01/96,0.89,-0.02,-2.53,85.09
09/30/96,0.91,-0.01,-1.03,89.89
09/27/96,0.92,-0.02,-1.60,91.87
09/26/96,0.94,0.02,2.52,94.99
09/25/96,0.91,0.01,1.45,90.20
09/24/96,0.90,0.02,1.87,87.49
09/23/96,0.88,-0.01,-0.84,84.05
09/20/96,0.89,-0.03,-2.79,85.61
09/19/96,0.92,0.01,0.83,90.93
09/18/96,0.91,0.02,2.25,89.36
09/17/96,0.89,0.02,1.72,85.19
09/16/96,0.87,-0.01,-0.85,82.06
09/13/96,0.88,0.01,1.21,83.63
09/12/96,0.87,-0.01,-1.58,81.44
09/11/96,0.88,-0.02,-2.54,84.36
09/10/96,0.91,0.00,0.22,89.16
09/09/96,0.91,0.00,0.06,88.74
09/06/96,0.90,0.01,0.61,88.63
09/05/96,0.90,-0.05,-5.52,87.49
09/04/96,0.95,-0.02,-1.55,98.44
09/03/96,0.97,0.00,0.16,101.56
08/30/96,0.97,0.05,5.46,101.25
08/29/96,0.92,0.01,0.72,90.82
08/28/96,0.91,-0.01,-0.93,89.47
08/27/96,0.92,0.00,0.33,91.24
08/26/96,0.91,-0.01,-0.76,90.62
08/23/96,0.92,0.01,1.04,92.08
08/22/96,0.91,0.00,-0.49,90.09
08/21/96,0.92,0.00,0.44,91.03
08/20/96,0.91,-0.02,-2.41,90.20
08/19/96,0.93,0.03,3.15,94.89
08/16/96,0.91,-0.02,-2.37,88.95
08/15/96,0.93,-0.01,-0.64,93.53
08/14/96,0.93,0.01,1.52,94.79
08/13/96,0.92,0.00,0.44,91.87
08/12/96,0.92,-0.01,-0.81,91.03
08/09/96,0.92,0.01,0.54,92.60
08/08/96,0.92,-0.01,-1.18,91.55
08/07/96,0.93,0.00,0.49,93.85
08/06/96,0.93,0.02,1.93,92.91
08/05/96,0.91,-0.01,-1.14,89.26
08/02/96,0.92,-0.01,-1.29,91.45
08/01/96,0.93,-0.01,-1.06,93.95
07/31/96,0.94,0.01,1.51,96.04
07/30/96,0.93,0.00,-0.48,93.12
07/29/96,0.93,-0.02,-1.74,94.06
07/26/96,0.95,-0.01,-1.15,97.50
07/25/96,0.96,0.02,2.13,99.79
07/24/96,0.94,0.02,1.90,95.62
07/23/96,0.92,0.03,3.08,91.97
07/22/96,0.89,0.01,1.42,86.24
07/19/96,0.88,0.00,0.00,83.63
07/18/96,0.88,-0.01,-0.62,83.63
07/17/96,0.89,0.01,0.62,84.78
07/16/96,0.88,0.01,1.38,83.63
07/15/96,0.87,-0.02,-2.42,81.13
07/12/96,0.89,0.01,0.85,85.61
07/11/96,0.88,-0.02,-2.65,84.05
07/10/96,0.91,-0.01,-1.41,89.05
07/09/96,0.92,0.00,0.27,91.76
07/08/96,0.92,,,91.24
07/05/96,,,,-1.00
07/03/96,0.89,0.00,0.22,85.92
07/02/96,0.89,-0.01,-0.56,85.51
07/01/96,0.89,-0.02,-2.61,86.55
06/28/96,0.92,0.01,1.16,91.55
06/27/96,0.91,-0.11,-10.98,89.36
06/26/96,1.02,0.07,7.37,112.72
06/25/96,0.95,-0.05,-5.00,98.12
06/24/96,1.00,-0.06,-5.39,108.55
06/21/96,1.06,0.04,4.45,120.44
06/20/96,1.01,-0.02,-1.84,111.05
06/19/96,1.03,0.04,4.30,115.02
06/18/96,0.99,-0.01,-1.00,106.15
06/17/96,1.00,0.00,-0.15,108.24
06/14/96,1.00,-0.11,-9.50,108.55
06/13/96,1.11,-0.02,-1.52,130.45
06/12/96,1.12,0.05,4.96,133.99
06/11/96,1.07,-0.09,-7.84,122.94
06/10/96,1.16,0.01,0.61,141.92
06/07/96,1.15,0.09,8.67,140.46
06/06/96,1.06,0.00,0.38,121.27
06/05/96,1.06,-0.07,-6.13,120.44
06/04/96,1.13,-0.04,-3.01,134.83
06/03/96,1.16,-0.02,-1.94,142.13
05/31/96,1.18,0.01,0.72,146.92
05/30/96,1.18,-0.02,-1.84,145.15
05/29/96,1.20,-0.01,-1.03,149.74
05/28/96,1.21,0.02,1.51,152.35
05/24/96,1.19,0.00,0.25,148.59
05/23/96,1.19,0.01,0.85,147.97
05/22/96,1.18,0.01,1.03,145.88
05/21/96,1.17,0.00,0.26,143.38
05/20/96,1.16,-0.04,-3.48,142.75
05/17/96,1.21,-0.07,-5.82,151.51
05/16/96,1.28,0.00,-0.08,167.05
05/15/96,1.28,-0.01,-0.58,167.26
05/14/96,1.29,-0.01,-0.92,168.82
05/13/96,1.30,0.01,0.85,171.32
05/10/96,1.29,0.00,-0.23,169.03
05/09/96,1.29,0.00,-0.31,169.66
05/08/96,1.30,0.01,0.78,170.49
05/07/96,1.29,0.04,3.37,168.40
05/06/96,1.25,0.00,-0.36,159.65
05/03/96,1.25,0.02,1.96,160.58
05/02/96,1.23,0.00,-0.28,155.58
05/01/96,1.23,0.02,1.44,156.31
04/30/96,1.21,0.00,0.04,152.66
04/29/96,1.21,-0.06,-4.65,152.55
04/26/96,1.27,0.02,1.20,164.86
04/25/96,1.26,0.01,0.56,161.73
04/24/96,1.25,0.02,1.26,160.27
04/23/96,1.23,0.00,-0.36,157.04
04/22/96,1.24,0.00,-0.20,157.98
04/19/96,1.24,0.03,2.18,158.50
04/18/96,1.21,0.01,0.92,152.97
04/17/96,1.20,0.01,1.18,150.68
04/16/96,1.19,0.01,0.47,147.76
04/15/96,1.18,-0.01,-0.88,146.61
04/12/96,1.19,0.00,0.08,148.80
04/11/96,1.19,0.03,2.94,148.59
04/10/96,1.16,0.03,2.39,141.50
04/09/96,1.13,0.00,-0.44,135.87
04/08/96,1.14,0.00,0.26,136.91
04/04/96,1.13,0.00,0.40,136.29
04/03/96,1.13,-0.01,-0.79,135.35
04/02/96,1.14,-0.01,-1.17,137.23
04/01/96,1.15,-0.02,-1.37,140.04
03/29/96,1.17,0.00,0.00,143.38
03/28/96,1.17,0.00,0.39,143.38
03/27/96,1.16,-0.01,-0.81,142.44
03/26/96,1.17,0.01,1.03,144.42
03/25/96,1.16,0.00,-0.22,141.92
03/22/96,1.16,-0.02,-1.40,142.44
03/21/96,1.18,0.00,0.00,145.88
03/20/96,1.18,0.00,0.17,145.88
03/19/96,1.18,-0.01,-0.76,145.46
03/18/96,1.19,0.00,0.13,147.34
03/15/96,1.18,0.00,0.08,147.03
03/14/96,1.18,-0.02,-1.46,146.82
03/13/96,1.20,-0.01,-1.07,150.47
03/12/96,1.21,0.01,0.87,153.18
03/11/96,1.20,-0.01,-0.45,150.99
03/08/96,1.21,0.03,2.28,152.14
03/07/96,1.18,0.00,0.08,146.51
03/06/96,1.18,0.00,0.13,146.30
03/05/96,1.18,-0.01,-1.01,145.99
03/04/96,1.19,0.01,0.93,148.49
03/01/96,1.18,0.01,1.11,146.19
02/29/96,1.17,0.02,1.92,143.48
02/28/96,1.15,-0.02,-1.46,138.89
02/27/96,1.16,-0.02,-1.40,142.44
02/26/96,1.18,-0.01,-0.72,145.88
02/23/96,1.19,0.01,0.64,147.65
02/22/96,1.18,0.02,1.68,146.09
02/21/96,1.16,0.01,0.65,142.02
02/20/96,1.15,0.02,1.54,140.46
02/16/96,1.14,-0.01,-1.00,136.81
02/15/96,1.15,0.00,-0.09,139.21
02/14/96,1.15,0.00,0.17,139.42
02/13/96,1.15,-0.02,-1.97,139.00
02/12/96,1.17,-0.01,-0.93,143.80
02/09/96,1.18,0.00,-0.17,146.09
02/08/96,1.18,0.00,-0.34,146.51
02/07/96,1.19,0.01,1.28,147.34
02/06/96,1.17,0.00,0.13,144.21
02/05/96,1.17,-0.01,-0.72,143.90
02/02/96,1.18,-0.01,-0.67,145.67
02/01/96,1.19,0.03,2.46,147.34
01/31/96,1.16,0.00,-0.30,141.40
01/30/96,1.16,-0.03,-2.52,142.13
01/29/96,1.19,0.02,1.66,148.38
01/26/96,1.17,-0.01,-0.64,144.32
01/25/96,1.18,-0.02,-1.50,145.88
01/24/96,1.20,0.01,0.76,149.64
01/23/96,1.19,0.03,2.41,147.76
01/22/96,1.16,0.00,0.43,141.92
01/19/96,1.16,-0.03,-2.94,140.88
01/18/96,1.19,0.05,4.25,148.18
01/17/96,1.14,0.00,0.13,138.06
01/16/96,1.14,0.01,0.71,137.75
01/15/96,1.13,-0.02,-1.48,136.08
01/12/96,1.15,-0.04,-3.36,139.62
01/11/96,1.19,0.00,-0.34,147.97
01/10/96,1.19,0.00,0.38,148.80
01/09/96,1.19,,,147.86
01/08/96,,,,-1.00
01/05/96,1.25,0.03,2.55,159.65
01/04/96,1.21,-0.01,-0.74,153.18
01/03/96,1.22,-0.01,-0.89,155.06
01/02/96,1.23,-0.03,-2.14,157.35
12/29/95,1.26,-0.01,-0.55,162.98
12/28/95,1.27,0.00,0.04,164.44
12/27/95,1.27,-0.03,-2.09,164.34
12/26/95,1.29,0.00,-0.23,169.97
12/22/95,1.30,-0.02,-1.26,170.59
12/21/95,1.31,0.00,0.04,174.04
12/20/95,1.31,0.01,0.88,173.93
12/19/95,1.30,-0.02,-1.21,171.53
12/18/95,1.32,-0.01,-1.01,174.87
12/15/95,1.33,-0.07,-4.82,177.69
12/14/95,1.40,0.03,2.49,191.76
12/13/95,1.37,0.02,1.79,184.67
12/12/95,1.34,-0.01,-0.78,179.67
12/11/95,1.35,0.02,1.16,181.86
12/08/95,1.34,0.00,-0.15,178.62
12/07/95,1.34,0.03,2.65,179.04
12/06/95,1.30,-0.01,-0.76,171.85
12/05/95,1.31,-0.01,-0.38,173.93
12/04/95,1.32,0.00,-0.26,174.97
12/01/95,1.32,0.00,-0.04,175.70
11/30/95,1.32,0.02,1.38,175.81
11/29/95,1.30,-0.08,-5.61,172.05
11/28/95,1.38,0.00,-0.18,188.22
11/27/95,1.38,,,188.74
11/24/95,,,,-1.00
11/22/95,1.38,-0.01,-0.65,188.63
11/21/95,1.39,-0.01,-0.71,190.51
11/20/95,1.40,0.02,1.45,192.60
11/17/95,1.38,0.03,2.37,188.43
11/16/95,1.35,0.00,0.37,181.75
11/15/95,1.35,-0.01,-0.96,180.71
11/14/95,1.36,-0.02,-1.41,183.42
11/13/95,1.38,-0.01,-1.01,187.49
11/10/95,1.39,0.01,0.69,190.41
11/09/95,1.38,0.02,1.47,188.43
11/08/95,1.36,-0.02,-1.16,184.25
11/07/95,1.38,0.02,1.85,187.59
11/06/95,1.35,-0.01,-0.44,182.38
11/03/95,1.36,0.01,0.67,183.63
11/02/95,1.35,0.02,1.85,181.75
11/01/95,1.33,0.04,3.07,176.64
10/31/95,1.29,0.03,2.31,168.40
10/30/95,1.26,-0.01,-1.14,162.36
10/27/95,1.27,-0.01,-0.39,165.38
10/26/95,1.28,0.00,-0.23,166.42
10/25/95,1.28,0.00,-0.12,167.05
10/24/95,1.28,-0.01,-1.00,167.36
10/23/95,1.30,0.02,1.69,170.07
10/20/95,1.27,-0.01,-0.59,165.59
10/19/95,1.28,0.07,5.69,167.15
10/18/95,1.21,-0.04,-3.27,152.76
10/17/95,1.25,-0.03,-2.15,161.31
10/16/95,1.28,-0.01,-0.43,167.05
10/13/95,1.29,0.00,-0.31,168.20
10/12/95,1.29,0.02,1.82,169.03
10/11/95,1.27,0.01,0.96,164.23
10/10/95,1.26,-0.03,-2.37,161.73
10/09/95,1.29,-0.01,-0.43,168.09
10/06/95,1.29,0.00,0.08,169.24
10/05/95,1.29,-0.03,-2.35,169.03
10/04/95,1.32,0.01,1.15,175.50
10/03/95,1.31,-0.01,-0.68,172.37
10/02/95,1.32,-0.02,-1.13,174.24
09/29/95,1.33,0.00,-0.08,177.37
09/28/95,1.33,0.00,0.30,177.58
09/27/95,1.33,-0.02,-1.48,176.75
09/26/95,1.35,0.01,1.13,180.92
09/25/95,1.33,-0.01,-0.60,177.79
09/22/95,1.34,0.00,0.00,179.46
09/21/95,1.34,0.03,1.98,179.46
09/20/95,1.31,0.00,-0.19,174.04
09/19/95,1.32,0.02,1.35,174.56
09/18/95,1.30,0.00,0.35,170.91
09/15/95,1.29,0.01,0.62,169.97
09/14/95,1.29,0.00,-0.04,168.30
09/13/95,1.29,-0.02,-1.15,168.40
09/12/95,1.30,-0.03,-2.47,171.53
09/11/95,1.34,0.01,1.14,178.42
09/08/95,1.32,-0.01,-0.79,175.29
09/07/95,1.33,0.00,-0.34,177.48
09/06/95,1.34,0.01,0.64,178.42
09/05/95,1.33,-0.01,-0.56,176.64
09/01/95,1.33,0.01,0.45,178.21
08/31/95,1.33,0.01,0.64,176.96
08/30/95,1.32,-0.02,-1.82,175.18
08/29/95,1.34,-0.03,-1.97,180.29
08/28/95,1.37,-0.01,-0.40,185.92
08/25/95,1.38,-0.02,-1.26,187.07
08/24/95,1.39,0.00,0.36,190.72
08/23/95,1.39,-0.01,-0.54,189.68
08/22/95,1.40,0.00,-0.18,191.24
08/21/95,1.40,-0.02,-1.55,191.76
08/18/95,1.42,0.01,0.78,196.35
08/17/95,1.41,-0.01,-0.46,194.06
08/16/95,1.42,0.03,2.02,195.41
08/15/95,1.39,0.02,1.61,189.57
08/14/95,1.37,0.00,0.00,184.98
08/11/95,1.37,0.00,0.33,184.98
08/10/95,1.36,0.00,-0.22,184.05
08/09/95,1.37,0.00,0.00,184.67
08/08/95,1.37,-0.01,-0.73,184.67
08/07/95,1.38,-0.02,-1.36,186.76
08/04/95,1.39,0.00,0.22,190.72
08/03/95,1.39,-0.01,-0.78,190.09
08/02/95,1.40,0.05,4.04,192.39
08/01/95,1.35,0.00,-0.33,181.02
07/31/95,1.35,0.00,0.00,181.96
07/28/95,1.35,0.01,0.93,181.96
07/27/95,1.34,0.00,-0.22,179.35
07/26/95,1.34,0.01,0.79,179.98
07/25/95,1.33,0.00,-0.15,177.79
07/24/95,1.33,-0.01,-0.78,178.21
07/21/95,1.34,-0.02,-1.47,180.40
07/20/95,1.36,0.00,-0.04,184.57
07/19/95,1.37,-0.05,-3.26,184.67
07/18/95,1.41,0.00,0.00,194.26
07/17/95,1.41,-0.03,-2.29,194.26
07/14/95,1.44,0.01,0.59,201.15
07/13/95,1.44,-0.01,-0.42,199.37
07/12/95,1.44,0.02,1.76,200.63
07/11/95,1.42,0.03,1.87,195.41
07/10/95,1.39,0.00,0.32,189.99
07/07/95,1.39,0.01,0.69,189.05
07/06/95,1.38,-0.01,-0.40,187.07
07/05/95,1.38,,,188.22
07/03/95,,,,-1.00
06/30/95,1.39,0.01,0.40,189.47
06/29/95,1.38,0.00,-0.18,188.32
06/28/95,1.39,0.01,0.36,188.84
06/27/95,1.38,-0.04,-2.68,187.80
06/26/95,1.42,-0.01,-0.84,195.72
06/23/95,1.43,-0.03,-1.99,198.23
06/22/95,1.46,0.05,3.22,204.28
06/21/95,1.41,0.00,0.25,194.79
06/20/95,1.41,0.01,0.57,194.06
06/19/95,1.40,-0.01,-0.64,192.39
06/16/95,1.41,0.01,0.86,194.26
06/15/95,1.40,0.05,3.36,191.76
06/14/95,1.35,0.02,1.46,182.27
06/13/95,1.33,-0.01,-0.85,178.21
06/12/95,1.35,-0.01,-0.44,180.60
06/09/95,1.35,0.02,1.73,181.86
06/08/95,1.33,-0.01,-1.12,177.06
06/07/95,1.34,0.02,1.36,180.19
