Date,Price,Change,% Change,Cumulative Change %
12/05/01,"1,358.00",-15.00,-1.09,20.20
12/04/01,"1,373.00",-45.00,-3.17,21.53
12/03/01,"1,418.00",-12.00,-0.84,25.51
11/30/01,"1,430.00",25.50,1.82,26.58
11/29/01,"1,404.50",13.50,0.97,24.32
11/28/01,"1,391.00",-6.00,-0.43,23.12
11/27/01,"1,397.00",31.00,2.27,23.65
11/26/01,"1,366.00",33.00,2.48,20.91
11/23/01,"1,333.00",-22.50,-1.66,17.99
11/21/01,"1,355.50",3.50,0.26,19.98
11/20/01,"1,352.00",-23.00,-1.67,19.67
11/19/01,"1,375.00",5.00,0.36,21.71
11/16/01,"1,370.00",11.00,0.81,21.26
11/15/01,"1,359.00",-16.00,-1.16,20.29
11/14/01,"1,375.00",71.50,5.49,21.71
11/13/01,"1,303.50",12.50,0.97,15.38
11/12/01,"1,291.00",28.00,2.22,14.27
11/09/01,"1,263.00",18.00,1.45,11.79
11/08/01,"1,245.00",2.00,0.16,10.20
11/07/01,"1,243.00",-8.50,-0.68,10.02
11/06/01,"1,251.50",4.00,0.32,10.78
11/05/01,"1,247.50",-6.00,-0.48,10.42
11/02/01,"1,253.50",-7.00,-0.56,10.95
11/01/01,"1,260.50",-6.50,-0.51,11.57
10/31/01,"1,267.00",-4.00,-0.31,12.15
10/30/01,"1,271.00",6.00,0.47,12.50
10/29/01,"1,265.00",-14.00,-1.09,11.97
10/26/01,"1,279.00",12.50,0.99,13.21
10/25/01,"1,266.50",-5.50,-0.43,12.10
10/24/01,"1,272.00",4.50,0.36,12.59
10/23/01,"1,267.50",1.50,0.12,12.19
10/22/01,"1,266.00",0.00,0.00,12.06
10/19/01,"1,266.00",-21.00,-1.63,12.06
10/18/01,"1,287.00",-14.50,-1.11,13.92
10/17/01,"1,301.50",19.50,1.52,15.20
10/16/01,"1,282.00",8.50,0.67,13.48
10/15/01,"1,273.50",-13.50,-1.05,12.72
10/12/01,"1,287.00",9.00,0.70,13.92
10/11/01,"1,278.00",-3.50,-0.27,13.12
10/10/01,"1,281.50",-3.50,-0.27,13.43
10/09/01,"1,285.00",-5.00,-0.39,13.74
10/08/01,"1,290.00",-1.00,-0.08,14.18
10/05/01,"1,291.00",-9.50,-0.73,14.27
10/04/01,"1,300.50",-3.50,-0.27,15.11
10/03/01,"1,304.00",-13.00,-0.99,15.42
10/02/01,"1,317.00",9.00,0.69,16.57
10/01/01,"1,308.00",-11.50,-0.87,15.78
09/28/01,"1,319.50",-0.50,-0.04,16.79
09/27/01,"1,320.00",-1.50,-0.11,16.84
09/26/01,"1,321.50",1.50,0.11,16.97
09/25/01,"1,320.00",-4.50,-0.34,16.84
09/24/01,"1,324.50",-7.00,-0.53,17.24
09/21/01,"1,331.50",-0.50,-0.04,17.86
09/20/01,"1,332.00",-13.50,-1.00,17.90
09/19/01,"1,345.50",-8.00,-0.59,19.10
09/18/01,"1,353.50",-3.50,-0.26,19.80
09/17/01,"1,357.00",16.00,1.19,20.11
09/10/01,"1,341.00",-12.50,-0.92,18.70
09/07/01,"1,353.50",-14.50,-1.06,19.80
09/06/01,"1,368.00",-2.00,-0.15,21.09
09/05/01,"1,370.00",0.50,0.04,21.26
09/04/01,"1,369.50",-7.50,-0.54,21.22
08/31/01,"1,377.00",-20.50,-1.47,21.88
08/30/01,"1,397.50",-1.00,-0.07,23.70
08/29/01,"1,398.50",-6.50,-0.46,23.79
08/28/01,"1,405.00",,,24.36
08/27/01,,,,-1.00
08/24/01,"1,401.00",0.50,0.04,24.01
08/23/01,"1,400.50",16.50,1.19,23.96
08/22/01,"1,384.00",11.00,0.80,22.50
08/21/01,"1,373.00",-18.00,-1.29,21.53
08/20/01,"1,391.00",-0.50,-0.04,23.12
08/17/01,"1,391.50",17.50,1.27,23.17
08/16/01,"1,374.00",6.50,0.48,21.62
08/15/01,"1,367.50",20.00,1.48,21.04
08/14/01,"1,347.50",-3.50,-0.26,19.27
08/13/01,"1,351.00",-21.00,-1.53,19.58
08/10/01,"1,372.00",19.50,1.44,21.44
08/09/01,"1,352.50",-4.50,-0.33,19.72
08/08/01,"1,357.00",1.00,0.07,20.11
08/07/01,"1,356.00",-17.00,-1.24,20.03
08/06/01,"1,373.00",0.00,0.00,21.53
08/03/01,"1,373.00",-14.00,-1.01,21.53
08/02/01,"1,387.00",12.00,0.87,22.77
08/01/01,"1,375.00",-3.00,-0.22,21.71
07/31/01,"1,378.00",2.00,0.15,21.97
07/30/01,"1,376.00",-16.00,-1.15,21.80
07/27/01,"1,392.00",8.00,0.58,23.21
07/26/01,"1,384.00",0.50,0.04,22.50
07/25/01,"1,383.50",-27.00,-1.91,22.46
07/24/01,"1,410.50",2.00,0.14,24.85
07/23/01,"1,408.50",-8.00,-0.56,24.67
07/20/01,"1,416.50",-9.00,-0.63,25.38
07/19/01,"1,425.50",-8.00,-0.56,26.18
07/18/01,"1,433.50",14.50,1.02,26.89
07/17/01,"1,419.00",0.00,0.00,25.60
07/16/01,"1,419.00",-5.00,-0.35,25.60
07/13/01,"1,424.00",-2.00,-0.14,26.04
07/12/01,"1,426.00",6.00,0.42,26.22
07/11/01,"1,420.00",-11.00,-0.77,25.69
07/10/01,"1,431.00",10.50,0.74,26.66
07/09/01,"1,420.50",-4.50,-0.32,25.73
07/06/01,"1,425.00",-10.00,-0.70,26.13
07/05/01,"1,435.00",-17.50,-1.20,27.02
07/03/01,"1,452.50",2.50,0.17,28.57
07/02/01,"1,450.00",13.00,0.90,28.35
06/29/01,"1,437.00",-8.00,-0.55,27.20
06/28/01,"1,445.00",3.50,0.24,27.90
06/27/01,"1,441.50",-0.50,-0.03,27.59
06/26/01,"1,442.00",-4.00,-0.28,27.64
06/25/01,"1,446.00",-5.00,-0.34,27.99
06/22/01,"1,451.00",7.00,0.48,28.43
06/21/01,"1,444.00",-11.00,-0.76,27.81
06/20/01,"1,455.00",-12.00,-0.82,28.79
06/19/01,"1,467.00",6.00,0.41,29.85
06/18/01,"1,461.00",-12.00,-0.81,29.32
06/15/01,"1,473.00",8.00,0.55,30.38
06/14/01,"1,465.00",-9.00,-0.61,29.67
06/13/01,"1,474.00",7.00,0.48,30.47
06/12/01,"1,467.00",-16.00,-1.08,29.85
06/11/01,"1,483.00",1.50,0.10,31.27
06/08/01,"1,481.50",-11.50,-0.77,31.13
06/07/01,"1,493.00",-2.00,-0.13,32.15
06/06/01,"1,495.00",1.00,0.07,32.33
06/05/01,"1,494.00",7.00,0.47,32.24
06/04/01,"1,487.00",-8.50,-0.57,31.62
06/01/01,"1,495.50",-4.00,-0.27,32.37
05/31/01,"1,499.50",4.50,0.30,32.73
05/30/01,"1,495.00",-3.00,-0.20,32.33
05/29/01,"1,498.00",-21.00,-1.38,32.59
05/25/01,"1,519.00",-12.00,-0.78,34.45
05/24/01,"1,531.00",17.00,1.12,35.52
05/23/01,"1,514.00",-24.00,-1.56,34.01
05/22/01,"1,538.00",-3.00,-0.19,36.14
05/21/01,"1,541.00",-1.50,-0.10,36.40
05/18/01,"1,542.50",12.50,0.82,36.53
05/17/01,"1,530.00",12.00,0.79,35.43
05/16/01,"1,518.00",-11.00,-0.72,34.36
05/15/01,"1,529.00",-6.00,-0.39,35.34
05/14/01,"1,535.00",-8.00,-0.52,35.87
05/11/01,"1,543.00",-18.00,-1.15,36.58
05/10/01,"1,561.00",11.00,0.71,38.17
05/09/01,"1,550.00",-34.50,-2.18,37.20
05/08/01,"1,584.50",,,40.25
05/07/01,,,,-1.00
05/04/01,"1,586.00",-7.00,-0.44,40.38
05/03/01,"1,593.00",37.00,2.38,41.00
05/02/01,"1,556.00",-4.00,-0.26,37.73
05/01/01,"1,560.00",21.50,1.40,38.08
04/30/01,"1,538.50",-1.50,-0.10,36.18
04/27/01,"1,540.00",-14.00,-0.90,36.31
04/26/01,"1,554.00",32.00,2.10,37.55
04/25/01,"1,522.00",12.00,0.79,34.72
04/24/01,"1,510.00",-10.00,-0.66,33.66
04/23/01,"1,520.00",-14.00,-0.91,34.54
04/20/01,"1,534.00",34.50,2.30,35.78
04/19/01,"1,499.50",8.50,0.57,32.73
04/18/01,"1,491.00",14.50,0.98,31.97
04/17/01,"1,476.50",,,30.69
04/16/01,,,,-1.00
04/12/01,"1,481.00",-26.00,-1.73,31.09
04/11/01,"1,507.00",7.00,0.47,33.39
04/10/01,"1,500.00",53.50,3.70,32.77
04/09/01,"1,446.50",-28.00,-1.90,28.04
04/06/01,"1,474.50",6.00,0.41,30.51
04/05/01,"1,468.50",-3.00,-0.20,29.98
04/04/01,"1,471.50",16.00,1.10,30.25
04/03/01,"1,455.50",-2.50,-0.17,28.83
04/02/01,"1,458.00",-11.00,-0.75,29.05
03/30/01,"1,469.00",0.00,0.00,30.03
03/29/01,"1,469.00",-8.00,-0.54,30.03
03/28/01,"1,477.00",5.00,0.34,30.74
03/27/01,"1,472.00",-6.00,-0.41,30.29
03/26/01,"1,478.00",-8.00,-0.54,30.82
03/23/01,"1,486.00",14.00,0.95,31.53
03/22/01,"1,472.00",-9.00,-0.61,30.29
03/21/01,"1,481.00",-11.50,-0.77,31.09
03/20/01,"1,492.50",12.50,0.84,32.11
03/19/01,"1,480.00",-14.00,-0.94,31.00
03/16/01,"1,494.00",-9.50,-0.63,32.24
03/15/01,"1,503.50",1.00,0.07,33.08
03/14/01,"1,502.50",-2.50,-0.17,32.99
03/13/01,"1,505.00",-15.50,-1.02,33.21
03/12/01,"1,520.50",-8.50,-0.56,34.59
03/09/01,"1,529.00",-13.00,-0.84,35.34
03/08/01,"1,542.00",-24.50,-1.56,36.49
03/07/01,"1,566.50",-15.00,-0.95,38.66
03/06/01,"1,581.50",19.50,1.25,39.99
03/05/01,"1,562.00",2.00,0.13,38.26
03/02/01,"1,560.00",-6.50,-0.41,38.08
03/01/01,"1,566.50",13.50,0.87,38.66
02/28/01,"1,553.00",-9.50,-0.61,37.46
02/27/01,"1,562.50",22.50,1.46,38.30
02/26/01,"1,540.00",8.50,0.56,36.31
02/23/01,"1,531.50",-16.50,-1.07,35.56
02/22/01,"1,548.00",-24.50,-1.56,37.02
02/21/01,"1,572.50",-14.50,-0.91,39.19
02/20/01,"1,587.00",-29.50,-1.82,40.47
02/16/01,"1,616.50",12.00,0.75,43.08
02/15/01,"1,604.50",11.50,0.72,42.02
02/14/01,"1,593.00",-14.00,-0.87,41.00
02/13/01,"1,607.00",-18.00,-1.11,42.24
02/12/01,"1,625.00",-8.00,-0.49,43.84
02/09/01,"1,633.00",8.00,0.49,44.54
02/08/01,"1,625.00",0.00,0.00,43.84
02/07/01,"1,625.00",-5.00,-0.31,43.84
02/06/01,"1,630.00",-25.50,-1.54,44.28
02/05/01,"1,655.50",-35.50,-2.10,46.54
02/02/01,"1,691.00",-14.00,-0.82,49.68
02/01/01,"1,705.00",-32.00,-1.84,50.92
01/31/01,"1,737.00",47.00,2.78,53.75
01/30/01,"1,690.00",-10.00,-0.59,49.59
01/29/01,"1,700.00",15.00,0.89,50.47
01/26/01,"1,685.00",25.00,1.51,49.15
01/25/01,"1,660.00",7.00,0.42,46.93
01/24/01,"1,653.00",7.00,0.43,46.31
01/23/01,"1,646.00",-7.00,-0.42,45.69
01/22/01,"1,653.00",-7.00,-0.42,46.31
01/19/01,"1,660.00",44.00,2.72,46.93
01/18/01,"1,616.00",39.50,2.51,43.04
01/17/01,"1,576.50",-20.50,-1.28,39.54
01/16/01,"1,597.00",-23.00,-1.42,41.36
01/12/01,"1,620.00",43.50,2.76,43.39
01/11/01,"1,576.50",-1.50,-0.10,39.54
01/10/01,"1,578.00",-3.00,-0.19,39.68
01/09/01,"1,581.00",42.00,2.73,39.94
01/08/01,"1,539.00",0.00,0.00,36.22
01/05/01,"1,539.00",5.50,0.36,36.22
01/04/01,"1,533.50",12.50,0.82,35.74
01/03/01,"1,521.00",-45.50,-2.90,34.63
01/02/01,"1,566.50",6.50,0.42,38.66
12/29/00,"1,560.00",-3.00,-0.19,38.08
12/28/00,"1,563.00",2.50,0.16,38.35
12/27/00,"1,560.50",,,38.13
12/26/00,,,,-1.00
12/22/00,"1,559.00",24.50,1.60,37.99
12/21/00,"1,534.50",-40.50,-2.57,35.83
12/20/00,"1,575.00",-27.50,-1.72,39.41
12/19/00,"1,602.50",8.50,0.53,41.84
12/18/00,"1,594.00",-26.50,-1.64,41.09
12/15/00,"1,620.50",23.50,1.47,43.44
12/14/00,"1,597.00",9.00,0.57,41.36
12/13/00,"1,588.00",-21.00,-1.31,40.56
12/12/00,"1,609.00",-23.50,-1.44,42.42
12/11/00,"1,632.50",52.50,3.32,44.50
12/08/00,"1,580.00",31.00,2.00,39.85
12/07/00,"1,549.00",37.00,2.45,37.11
12/06/00,"1,512.00",6.00,0.40,33.83
12/05/00,"1,506.00",-9.00,-0.59,33.30
12/04/00,"1,515.00",21.00,1.41,34.10
12/01/00,"1,494.00",-4.00,-0.27,32.24
11/30/00,"1,498.00",-16.00,-1.06,32.59
11/29/00,"1,514.00",1.50,0.10,34.01
11/28/00,"1,512.50",10.00,0.67,33.88
11/27/00,"1,502.50",18.50,1.25,32.99
11/24/00,"1,484.00",13.00,0.88,31.36
11/22/00,"1,471.00",13.50,0.93,30.20
11/21/00,"1,457.50",14.50,1.00,29.01
11/20/00,"1,443.00",-3.00,-0.21,27.73
11/17/00,"1,446.00",-14.50,-0.99,27.99
11/16/00,"1,460.50",-12.00,-0.81,29.28
11/15/00,"1,472.50",3.50,0.24,30.34
11/14/00,"1,469.00",17.50,1.21,30.03
11/13/00,"1,451.50",-18.50,-1.26,28.48
11/10/00,"1,470.00",-5.00,-0.34,30.12
11/09/00,"1,475.00",-3.50,-0.24,30.56
11/08/00,"1,478.50",5.50,0.37,30.87
11/07/00,"1,473.00",-3.00,-0.20,30.38
11/06/00,"1,476.00",10.50,0.72,30.65
11/03/00,"1,465.50",0.50,0.03,29.72
11/02/00,"1,465.00",-13.00,-0.88,29.67
11/01/00,"1,478.00",9.00,0.61,30.82
10/31/00,"1,469.00",9.00,0.62,30.03
10/30/00,"1,460.00",14.00,0.97,29.23
10/27/00,"1,446.00",-11.00,-0.75,27.99
10/26/00,"1,457.00",-24.00,-1.62,28.97
10/25/00,"1,481.00",-15.00,-1.00,31.09
10/24/00,"1,496.00",10.50,0.71,32.42
10/23/00,"1,485.50",-4.50,-0.30,31.49
10/20/00,"1,490.00",12.00,0.81,31.89
10/19/00,"1,478.00",-3.50,-0.24,30.82
10/18/00,"1,481.50",-10.50,-0.70,31.13
10/17/00,"1,492.00",-17.00,-1.13,32.06
10/16/00,"1,509.00",-4.50,-0.30,33.57
10/13/00,"1,513.50",-18.50,-1.21,33.97
10/12/00,"1,532.00",6.50,0.43,35.60
10/11/00,"1,525.50",7.50,0.49,35.03
10/10/00,"1,518.00",4.50,0.30,34.36
10/09/00,"1,513.50",-14.50,-0.95,33.97
10/06/00,"1,528.00",0.00,0.00,35.25
10/05/00,"1,528.00",11.50,0.76,35.25
10/04/00,"1,516.50",-4.00,-0.26,34.23
10/03/00,"1,520.50",-53.50,-3.40,34.59
10/02/00,"1,574.00",-5.00,-0.32,39.32
09/29/00,"1,579.00",-5.00,-0.32,39.76
09/28/00,"1,584.00",13.50,0.86,40.21
09/27/00,"1,570.50",-39.00,-2.42,39.01
09/26/00,"1,609.50",21.50,1.35,42.46
09/25/00,"1,588.00",2.00,0.13,40.56
09/22/00,"1,586.00",11.50,0.73,40.38
09/21/00,"1,574.50",-36.50,-2.27,39.37
09/20/00,"1,611.00",-4.00,-0.25,42.60
09/19/00,"1,615.00",12.50,0.78,42.95
09/18/00,"1,602.50",-16.50,-1.02,41.84
09/15/00,"1,619.00",-20.00,-1.22,43.30
09/14/00,"1,639.00",-5.00,-0.30,45.08
09/13/00,"1,644.00",27.00,1.67,45.52
09/12/00,"1,617.00",-3.50,-0.22,43.13
09/11/00,"1,620.50",-15.50,-0.95,43.44
09/08/00,"1,636.00",18.00,1.11,44.81
09/07/00,"1,618.00",8.00,0.50,43.22
09/06/00,"1,610.00",35.00,2.22,42.51
09/05/00,"1,575.00",3.00,0.19,39.41
09/01/00,"1,572.00",-6.00,-0.38,39.14
08/31/00,"1,578.00",22.50,1.45,39.68
08/30/00,"1,555.50",33.00,2.17,37.68
08/29/00,"1,522.50",,,34.76
08/28/00,,,,-1.00
08/25/00,"1,522.00",-3.00,-0.20,34.72
08/24/00,"1,525.00",6.50,0.43,34.98
08/23/00,"1,518.50",9.00,0.60,34.41
08/22/00,"1,509.50",0.00,0.00,33.61
08/21/00,"1,509.50",-12.50,-0.82,33.61
08/18/00,"1,522.00",5.00,0.33,34.72
08/17/00,"1,517.00",-5.50,-0.36,34.28
08/16/00,"1,522.50",-11.00,-0.72,34.76
08/15/00,"1,533.50",17.50,1.15,35.74
08/14/00,"1,516.00",1.00,0.07,34.19
08/11/00,"1,515.00",9.00,0.60,34.10
08/10/00,"1,506.00",-7.00,-0.46,33.30
08/09/00,"1,513.00",-22.00,-1.43,33.92
08/08/00,"1,535.00",-3.00,-0.20,35.87
08/07/00,"1,538.00",14.00,0.92,36.14
08/04/00,"1,524.00",-16.00,-1.04,34.90
08/03/00,"1,540.00",-13.00,-0.84,36.31
08/02/00,"1,553.00",12.00,0.78,37.46
08/01/00,"1,541.00",-2.00,-0.13,36.40
07/31/00,"1,543.00",-12.50,-0.80,36.58
07/28/00,"1,555.50",12.50,0.81,37.68
07/27/00,"1,543.00",-25.00,-1.59,36.58
07/26/00,"1,568.00",0.50,0.03,38.79
07/25/00,"1,567.50",-1.50,-0.10,38.75
07/24/00,"1,569.00",-12.00,-0.76,38.88
07/21/00,"1,581.00",18.50,1.18,39.94
07/20/00,"1,562.50",-24.50,-1.54,38.30
07/19/00,"1,587.00",-12.00,-0.75,40.47
07/18/00,"1,599.00",26.50,1.69,41.53
07/17/00,"1,572.50",10.50,0.67,39.19
07/14/00,"1,562.00",-11.50,-0.73,38.26
07/13/00,"1,573.50",10.50,0.67,39.28
07/12/00,"1,563.00",-6.00,-0.38,38.35
07/11/00,"1,569.00",28.00,1.82,38.88
07/10/00,"1,541.00",-2.00,-0.13,36.40
07/07/00,"1,543.00",-17.50,-1.12,36.58
07/06/00,"1,560.50",-7.50,-0.48,38.13
07/05/00,"1,568.00",7.50,0.48,38.79
07/03/00,"1,560.50",-3.50,-0.22,38.13
06/30/00,"1,564.00",7.00,0.45,38.44
06/29/00,"1,557.00",-18.00,-1.14,37.82
06/28/00,"1,575.00",-4.50,-0.28,39.41
06/27/00,"1,579.50",24.50,1.58,39.81
06/26/00,"1,555.00",10.50,0.68,37.64
06/23/00,"1,544.50",-6.50,-0.42,36.71
06/22/00,"1,551.00",11.00,0.71,37.29
06/21/00,"1,540.00",5.00,0.33,36.31
06/20/00,"1,535.00",-16.00,-1.03,35.87
06/19/00,"1,551.00",-4.00,-0.26,37.29
06/16/00,"1,555.00",8.00,0.52,37.64
06/15/00,"1,547.00",68.00,4.60,36.93
06/14/00,"1,479.00",30.00,2.07,30.91
06/13/00,"1,449.00",-9.00,-0.62,28.26
06/12/00,"1,458.00",1.50,0.10,29.05
06/09/00,"1,456.50",12.50,0.87,28.92
06/08/00,"1,444.00",6.50,0.45,27.81
06/07/00,"1,437.50",-6.00,-0.42,27.24
06/06/00,"1,443.50",24.00,1.69,27.77
06/05/00,"1,419.50",-44.50,-3.04,25.65
06/02/00,"1,464.00",21.00,1.46,29.59
06/01/00,"1,443.00",3.00,0.21,27.73
05/31/00,"1,440.00",-16.00,-1.10,27.46
05/30/00,"1,456.00",-8.00,-0.55,28.88
05/26/00,"1,464.00",-5.00,-0.34,29.59
05/25/00,"1,469.00",-11.00,-0.74,30.03
05/24/00,"1,480.00",-13.50,-0.90,31.00
05/23/00,"1,493.50",-2.50,-0.17,32.20
05/22/00,"1,496.00",-2.00,-0.13,32.42
05/19/00,"1,498.00",-15.00,-0.99,32.59
05/18/00,"1,513.00",-1.50,-0.10,33.92
05/17/00,"1,514.50",23.50,1.58,34.06
05/16/00,"1,491.00",42.50,2.93,31.97
05/15/00,"1,448.50",-6.50,-0.45,28.21
05/12/00,"1,455.00",24.50,1.71,28.79
05/11/00,"1,430.50",-28.00,-1.92,26.62
05/10/00,"1,458.50",22.50,1.57,29.10
05/09/00,"1,436.00",-9.50,-0.66,27.11
05/08/00,"1,445.50",-15.00,-1.03,27.95
05/05/00,"1,460.50",18.50,1.28,29.28
05/04/00,"1,442.00",-24.00,-1.64,27.64
05/03/00,"1,466.00",12.50,0.86,29.76
05/02/00,"1,453.50",,,28.66
05/01/00,,,,-1.00
04/28/00,"1,455.00",3.00,0.21,28.79
04/27/00,"1,452.00",-13.00,-0.89,28.52
04/26/00,"1,465.00",23.00,1.60,29.67
04/25/00,"1,442.00",,,27.64
04/24/00,,,,-1.00
04/20/00,"1,429.00",-5.00,-0.35,26.49
04/19/00,"1,434.00",7.00,0.49,26.93
04/18/00,"1,427.00",30.00,2.15,26.31
04/17/00,"1,397.00",-42.50,-2.95,23.65
04/14/00,"1,439.50",-25.50,-1.74,27.42
04/13/00,"1,465.00",0.50,0.03,29.67
04/12/00,"1,464.50",-9.50,-0.64,29.63
04/11/00,"1,474.00",7.00,0.48,30.47
04/10/00,"1,467.00",7.00,0.48,29.85
04/07/00,"1,460.00",-20.50,-1.38,29.23
04/06/00,"1,480.50",0.00,0.00,31.05
04/05/00,"1,480.50",-14.50,-0.97,31.05
04/04/00,"1,495.00",-15.00,-0.99,32.33
04/03/00,"1,510.00",-13.00,-0.85,33.66
03/31/00,"1,523.00",-38.50,-2.47,34.81
03/30/00,"1,561.50",6.00,0.39,38.22
03/29/00,"1,555.50",-11.00,-0.70,37.68
03/28/00,"1,566.50",8.00,0.51,38.66
03/27/00,"1,558.50",-11.50,-0.73,37.95
03/24/00,"1,570.00",0.50,0.03,38.97
03/23/00,"1,569.50",-7.50,-0.48,38.92
03/22/00,"1,577.00",-12.50,-0.79,39.59
03/21/00,"1,589.50",-9.50,-0.59,40.69
03/20/00,"1,599.00",-2.00,-0.12,41.53
03/17/00,"1,601.00",8.00,0.50,41.71
03/16/00,"1,593.00",-2.50,-0.16,41.00
03/15/00,"1,595.50",9.50,0.60,41.22
03/14/00,"1,586.00",15.00,0.95,40.38
03/13/00,"1,571.00",-6.00,-0.38,39.06
03/10/00,"1,577.00",14.00,0.90,39.59
03/09/00,"1,563.00",3.00,0.19,38.35
03/08/00,"1,560.00",-35.50,-2.23,38.08
03/07/00,"1,595.50",8.00,0.50,41.22
03/06/00,"1,587.50",0.50,0.03,40.52
03/03/00,"1,587.00",-13.00,-0.81,40.47
03/02/00,"1,600.00",6.00,0.38,41.62
03/01/00,"1,594.00",-2.50,-0.16,41.09
02/29/00,"1,596.50",-17.50,-1.08,41.31
02/28/00,"1,614.00",-37.00,-2.24,42.86
02/25/00,"1,651.00",4.00,0.24,46.14
02/24/00,"1,647.00",14.00,0.86,45.78
02/23/00,"1,633.00",12.00,0.74,44.54
02/22/00,"1,621.00",-12.00,-0.73,43.48
02/18/00,"1,633.00",7.00,0.43,44.54
02/17/00,"1,626.00",13.00,0.81,43.92
02/16/00,"1,613.00",-75.00,-4.44,42.77
02/15/00,"1,688.00",-23.00,-1.34,49.41
02/14/00,"1,711.00",-1.00,-0.06,51.45
02/11/00,"1,712.00",4.00,0.23,51.54
02/10/00,"1,708.00",1.00,0.06,51.18
02/09/00,"1,707.00",-2.50,-0.15,51.09
02/08/00,"1,709.50",-6.50,-0.38,51.32
02/07/00,"1,716.00",30.00,1.78,51.89
02/04/00,"1,686.00",-35.00,-2.03,49.24
02/03/00,"1,721.00",-14.50,-0.84,52.33
02/02/00,"1,735.50",-4.50,-0.26,53.62
02/01/00,"1,740.00",25.00,1.46,54.02
01/31/00,"1,715.00",-24.00,-1.38,51.80
01/28/00,"1,739.00",22.00,1.28,53.93
01/27/00,"1,717.00",-28.00,-1.60,51.98
01/26/00,"1,745.00",1.00,0.06,54.46
01/25/00,"1,744.00",27.00,1.57,54.37
01/24/00,"1,717.00",-13.50,-0.78,51.98
01/21/00,"1,730.50",-11.50,-0.66,53.17
01/20/00,"1,742.00",3.50,0.20,54.19
01/19/00,"1,738.50",52.50,3.11,53.88
01/18/00,"1,686.00",45.00,2.74,49.24
01/14/00,"1,641.00",-2.00,-0.12,45.25
01/13/00,"1,643.00",12.00,0.74,45.43
01/12/00,"1,631.00",-6.00,-0.37,44.37
01/11/00,"1,637.00",-1.00,-0.06,44.90
01/10/00,"1,638.00",0.00,0.00,44.99
01/07/00,"1,638.00",16.00,0.99,44.99
01/06/00,"1,622.00",14.00,0.87,43.57
01/05/00,"1,608.00",-7.00,-0.43,42.33
01/04/00,"1,615.00",,,42.95
01/03/00,,,,-1.00
12/31/99,,,,-1.00
12/30/99,"1,630.50",16.00,0.99,44.32
12/29/99,"1,614.50",,,42.91
12/28/99,,,,-1.00
12/27/99,,,,-1.00
12/23/99,"1,596.00",17.00,1.08,41.27
12/22/99,"1,579.00",7.50,0.48,39.76
12/21/99,"1,571.50",4.50,0.29,39.10
12/20/99,"1,567.00",-13.50,-0.85,38.70
12/17/99,"1,580.50",7.50,0.48,39.90
12/16/99,"1,573.00",29.00,1.88,39.23
12/15/99,"1,544.00",17.50,1.15,36.67
12/14/99,"1,526.50",12.00,0.79,35.12
12/13/99,"1,514.50",-1.50,-0.10,34.06
12/10/99,"1,516.00",-7.50,-0.49,34.19
12/09/99,"1,523.50",-7.00,-0.46,34.85
12/08/99,"1,530.50",4.50,0.29,35.47
12/07/99,"1,526.00",-5.50,-0.36,35.07
12/06/99,"1,531.50",9.50,0.62,35.56
12/03/99,"1,522.00",6.50,0.43,34.72
12/02/99,"1,515.50",-9.50,-0.62,34.14
12/01/99,"1,525.00",9.50,0.63,34.98
11/30/99,"1,515.50",-6.50,-0.43,34.14
11/29/99,"1,522.00",25.00,1.67,34.72
11/26/99,"1,497.00",25.00,1.70,32.51
11/24/99,"1,472.00",1.00,0.07,30.29
11/23/99,"1,471.00",6.00,0.41,30.20
11/22/99,"1,465.00",7.00,0.48,29.67
11/19/99,"1,458.00",-7.00,-0.48,29.05
11/18/99,"1,465.00",5.50,0.38,29.67
11/17/99,"1,459.50",-3.00,-0.21,29.19
11/16/99,"1,462.50",24.50,1.70,29.45
11/15/99,"1,438.00",-19.00,-1.30,27.28
11/12/99,"1,457.00",-2.00,-0.14,28.97
11/11/99,"1,459.00",-13.50,-0.92,29.14
11/10/99,"1,472.50",18.00,1.24,30.34
11/09/99,"1,454.50",-13.50,-0.92,28.74
11/08/99,"1,468.00",-12.50,-0.84,29.94
11/05/99,"1,480.50",-10.00,-0.67,31.05
11/04/99,"1,490.50",7.50,0.51,31.93
11/03/99,"1,483.00",12.50,0.85,31.27
11/02/99,"1,470.50",-6.50,-0.44,30.16
11/01/99,"1,477.00",2.50,0.17,30.74
10/29/99,"1,474.50",21.50,1.48,30.51
10/28/99,"1,453.00",-6.50,-0.45,28.61
10/27/99,"1,459.50",-15.00,-1.02,29.19
10/26/99,"1,474.50",-9.50,-0.64,30.51
10/25/99,"1,484.00",8.00,0.54,31.36
10/22/99,"1,476.00",-16.50,-1.11,30.65
10/21/99,"1,492.50",7.50,0.51,32.11
10/20/99,"1,485.00",11.00,0.75,31.44
10/19/99,"1,474.00",7.00,0.48,30.47
10/18/99,"1,467.00",-9.50,-0.64,29.85
10/15/99,"1,476.50",-5.00,-0.34,30.69
10/14/99,"1,481.50",2.50,0.17,31.13
10/13/99,"1,479.00",30.00,2.07,30.91
10/12/99,"1,449.00",1.00,0.07,28.26
10/11/99,"1,448.00",-14.00,-0.96,28.17
10/08/99,"1,462.00",-16.50,-1.12,29.41
10/07/99,"1,478.50",-22.00,-1.47,30.87
